time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.22, 0.014934, -0.10774, -0.037654, 0.17475, 0.17278, 0.16385, -0.47904, 0.47904, 6.8445, 29.0407, 0, 0, 17.4887, -37.3115, 0.060037, 1.6253, 24.3332, -8.2708
0.23, 0.014215, -0.10759, -0.036899, 0.17437, 0.1664, 0.16157, -0.47884, 0.47884, 6.9443, 29.0208, 0, 0, 17.4859, -37.3796, 0.059989, 1.6253, 24.4302, -8.3588
0.24, 0.0095698, -0.10746, -0.024064, 0.17403, 0.16071, 0.15844, -0.47765, 0.47765, 6.9348, 28.9467, 0, 0, 17.4764, -37.3695, 0.059947, 1.6253, 24.4112, -8.4229
0.25, 0.0017713, -0.10739, -0.0025657, 0.17386, 0.15614, 0.15353, -0.4771, 0.4771, 6.7187, 28.8835, 0, 0, 17.5312, -37.7986, 0.059923, 1.6253, 24.2498, -8.915
0.26, 0.0010191, -0.10736, 6.1103e-05, 0.1738, 0.15068, 0.15067, -0.4771, 0.4771, 6.7196, 28.8838, 0, 0, 17.5259, -37.7861, 0.059909, 1.6253, 24.2455, -8.9023
0.27, -0.0012673, -0.10736, 0.0073875, 0.17385, 0.14555, 0.14758, -0.47686, 0.47686, 6.6875, 28.8556, 0, 0, 17.5495, -37.9925, 0.059901, 1.6253, 24.237, -9.1369
0.28, -0.0040773, -0.10739, 0.014617, 0.17396, 0.1401, 0.14548, -0.47617, 0.47617, 6.7592, 28.8018, 0, 0, 17.5806, -38.1898, 0.059899, 1.6253, 24.3398, -9.388
0.29, -0.0018955, -0.10742, 0.0079604, 0.17408, 0.13501, 0.1431, -0.47562, 0.47562, 6.783, 28.7784, 0, 0, 17.5669, -38.0642, 0.059901, 1.6253, 24.3499, -9.2858
0.3, 6.675e-05, -0.10744, 0.0014296, 0.17415, 0.12972, 0.14142, -0.47578, 0.47578, 6.8809, 28.796, 0, 0, 17.5546, -37.9577, 0.059901, 1.6253, 24.4355, -9.1616
0.31, -0.003335, -0.10746, 0.0086369, 0.17422, 0.12478, 0.13943, -0.47552, 0.47552, 6.9404, 28.7657, 0, 0, 17.5944, -38.1834, 0.059905, 1.6253, 24.5348, -9.4177
0.32, -0.0047485, -0.10749, 0.012032, 0.1743, 0.12021, 0.13707, -0.47503, 0.47503, 6.9433, 28.7381, 0, 0, 17.5967, -38.1678, 0.059915, 1.6253, 24.54, -9.4297
0.33, -0.00080369, -0.10753, 0.00048484, 0.17439, 0.11622, 0.13393, -0.47453, 0.47453, 6.8479, 28.7117, 0, 0, 17.5942, -38.1236, 0.059928, 1.6253, 24.4421, -9.4119
0.34, -0.0035021, -0.10753, 0.0076399, 0.17438, 0.1119, 0.13177, -0.47348, 0.47348, 6.8572, 28.6524, 0, 0, 17.588, -38.0642, 0.059932, 1.6253, 24.4453, -9.4118
0.35, -0.0047498, -0.10755, 0.010892, 0.17441, 0.10702, 0.13097, -0.47325, 0.47325, 7.0185, 28.6327, 0, 0, 17.6052, -38.157, 0.059944, 1.6253, 24.6237, -9.5243
0.36, -0.0042772, -0.10759, 0.0088593, 0.17448, 0.10217, 0.1305, -0.47218, 0.47218, 7.206, 28.5629, 0, 0, 17.6235, -38.2547, 0.05996, 1.6253, 24.8295, -9.6917
0.37, -0.0079751, -0.10765, 0.019044, 0.17462, 0.098407, 0.12826, -0.47146, 0.47146, 7.1853, 28.5096, 0, 0, 17.6531, -38.4208, 0.059983, 1.6253, 24.8384, -9.9113
0.38, -0.0076475, -0.10774, 0.017992, 0.17485, 0.094525, 0.12651, -0.47066, 0.47066, 7.2112, 28.4607, 0, 0, 17.6694, -38.4646, 0.060016, 1.6253, 24.8806, -10.0038
0.39, -0.011645, -0.10784, 0.029521, 0.1751, 0.09047, 0.12534, -0.47023, 0.47023, 7.3008, 28.4146, 0, 0, 17.7217, -38.7952, 0.060049, 1.6252, 25.0224, -10.3806
0.4, -0.01141, -0.10795, 0.029715, 0.17539, 0.087216, 0.12281, -0.4705, 0.4705, 7.2257, 28.4317, 0, 0, 17.7332, -38.8191, 0.060086, 1.6252, 24.9589, -10.3874
0.41, -0.0092496, -0.10805, 0.025576, 0.17565, 0.083855, 0.12071, -0.47048, 0.47048, 7.1936, 28.4348, 0, 0, 17.7319, -38.7913, 0.060117, 1.6252, 24.9255, -10.3564
0.42, -0.0054852, -0.10813, 0.013215, 0.17584, 0.081435, 0.11707, -0.47044, 0.47044, 6.9774, 28.4471, 0, 0, 17.7157, -38.5934, 0.060141, 1.6252, 24.693, -10.1464
0.43, -0.0041886, -0.10818, 0.010417, 0.17596, 0.078054, 0.11551, -0.47104, 0.47104, 6.9951, 28.491, 0, 0, 17.7025, -38.4871, 0.060158, 1.6252, 24.6977, -9.9961
0.44, -0.0069995, -0.10824, 0.017365, 0.17612, 0.074592, 0.11435, -0.47147, 0.47147, 7.0568, 28.5039, 0, 0, 17.7397, -38.697, 0.060177, 1.6252, 24.7965, -10.1931
0.45, -0.0080461, -0.10832, 0.017363, 0.17633, 0.071023, 0.11361, -0.47173, 0.47173, 7.1593, 28.518, 0, 0, 17.7632, -38.7521, 0.060208, 1.6251, 24.9226, -10.2341
0.46, -0.0060136, -0.10838, 0.011507, 0.17643, 0.067365, 0.11325, -0.47245, 0.47245, 7.2994, 28.567, 0, 0, 17.7586, -38.6689, 0.060235, 1.6251, 25.0581, -10.1019
0.47, -0.0033919, -0.10842, 0.0066061, 0.17651, 0.064278, 0.11203, -0.47282, 0.47282, 7.3338, 28.5953, 0, 0, 17.7456, -38.5906, 0.060259, 1.6251, 25.0794, -9.9953
0.48, 0.00095419, -0.10843, -0.0073231, 0.1765, 0.061146, 0.11111, -0.47314, 0.47314, 7.3952, 28.6353, 0, 0, 17.7077, -38.2775, 0.060272, 1.6251, 25.1028, -9.6422
0.49, 0.0024671, -0.10843, -0.011056, 0.17645, 0.058101, 0.11021, -0.47303, 0.47303, 7.4601, 28.6198, 0, 0, 17.7257, -38.4082, 0.060282, 1.6251, 25.1858, -9.7884
0.5, 7.4144e-05, -0.1084, -0.0045981, 0.17633, 0.055277, 0.10909, -0.47339, 0.47339, 7.492, 28.6481, 0, 0, 17.7084, -38.2921, 0.060284, 1.6251, 25.2004, -9.644
0.51, -0.0020304, -0.1084, 0.0035787, 0.17628, 0.05265, 0.10779, -0.47374, 0.47374, 7.5011, 28.6589, 0, 0, 17.7258, -38.4396, 0.060292, 1.6251, 25.2269, -9.7807
0.52, 0.0004488, -0.10842, -0.0033564, 0.17632, 0.050147, 0.10646, -0.47432, 0.47432, 7.4987, 28.6983, 0, 0, 17.716, -38.3703, 0.060302, 1.6251, 25.2147, -9.672
0.53, 0.0022198, -0.10839, -0.010255, 0.1762, 0.047668, 0.10531, -0.47519, 0.47519, 7.5107, 28.7614, 0, 0, 17.6948, -38.1938, 0.060301, 1.6252, 25.2054, -9.4324
0.54, 0.003531, -0.10837, -0.012293, 0.17611, 0.045892, 0.10299, -0.47571, 0.47571, 7.3857, 28.7969, 0, 0, 17.6808, -38.1196, 0.060303, 1.6252, 25.0665, -9.3227
0.55, 0.0074633, -0.10828, -0.0256, 0.17584, 0.043952, 0.10118, -0.47629, 0.47629, 7.3112, 28.8571, 0, 0, 17.6227, -37.7097, 0.06029, 1.6252, 24.9339, -8.8526
0.56, 0.0078438, -0.10822, -0.028871, 0.17563, 0.042415, 0.098757, -0.47633, 0.47633, 7.1672, 28.8535, 0, 0, 17.6341, -37.774, 0.060286, 1.6252, 24.8013, -8.9206
0.57, 0.0032693, -0.10816, -0.013247, 0.1754, 0.039437, 0.099188, -0.47694, 0.47694, 7.3484, 28.8814, 0, 0, 17.6389, -37.8749, 0.060281, 1.6252, 24.9872, -8.9935
0.58, 0.0051912, -0.10812, -0.018701, 0.17524, 0.037605, 0.097569, -0.47672, 0.47672, 7.2898, 28.866, 0, 0, 17.6371, -37.8873, 0.06028, 1.6252, 24.9269, -9.0214
0.59, 0.0028348, -0.10808, -0.011496, 0.1751, 0.035615, 0.096413, -0.47744, 0.47744, 7.2808, 28.9051, 0, 0, 17.6423, -37.9359, 0.060279, 1.6252, 24.9231, -9.0308
0.6, 0.0016066, -0.10805, -0.0069664, 0.17498, 0.032654, 0.097277, -0.47871, 0.47871, 7.4992, 28.9795, 0, 0, 17.6401, -37.9479, 0.060279, 1.6252, 25.1392, -8.9684
0.61, -0.00054833, -0.10805, -0.00055262, 0.17494, 0.030215, 0.097249, -0.4789, 0.4789, 7.6128, 28.9863, 0, 0, 17.6474, -38.0063, 0.060285, 1.6252, 25.2603, -9.02
0.62, 0.005227, -0.10802, -0.018795, 0.17485, 0.029056, 0.094918, -0.47849, 0.47849, 7.455, 28.9829, 0, 0, 17.6056, -37.6823, 0.060285, 1.6252, 25.0606, -8.6993
0.63, 0.0068066, -0.10797, -0.022189, 0.17465, 0.026451, 0.095462, -0.4785, 0.4785, 7.6282, 28.9793, 0, 0, 17.6053, -37.7232, 0.060278, 1.6253, 25.2335, -8.744
0.64, 0.0095527, -0.10789, -0.029454, 0.17442, 0.024975, 0.093989, -0.47827, 0.47827, 7.5625, 28.9887, 0, 0, 17.5474, -37.3485, 0.060265, 1.6253, 25.1098, -8.3598
0.65, 0.0052547, -0.10782, -0.016836, 0.17418, 0.023045, 0.093514, -0.47782, 0.47782, 7.614, 28.9437, 0, 0, 17.5745, -37.5888, 0.060251, 1.6253, 25.1885, -8.645
0.66, 0.0060948, -0.10776, -0.016338, 0.17401, 0.021902, 0.091656, -0.47767, 0.47767, 7.5012, 28.9297, 0, 0, 17.57, -37.635, 0.060238, 1.6253, 25.0711, -8.7053
0.67, 0.0034665, -0.1077, -0.0098559, 0.17386, 0.020729, 0.089973, -0.47756, 0.47756, 7.406, 28.9191, 0, 0, 17.5715, -37.6743, 0.060223, 1.6253, 24.9775, -8.7552
0.68, -0.0015707, -0.10768, 0.0052325, 0.17378, 0.01819, 0.091014, -0.47748, 0.47748, 7.6216, 28.9023, 0, 0, 17.5916, -37.8421, 0.060217, 1.6253, 25.2133, -8.9398
0.69, 0.00010331, -0.10768, 0.00068135, 0.17381, 0.016936, 0.089716, -0.47713, 0.47713, 7.5635, 28.8859, 0, 0, 17.5828, -37.7834, 0.060215, 1.6253, 25.1462, -8.8976
0.7, 0.0017922, -0.10766, -0.0038953, 0.17374, 0.01434, 0.091145, -0.47642, 0.47642, 7.8153, 28.8428, 0, 0, 17.5789, -37.776, 0.060206, 1.6253, 25.3942, -8.9332
0.71, 0.0037138, -0.10763, -0.0098258, 0.17369, 0.012235, 0.091713, -0.47664, 0.47664, 7.9663, 28.8562, 0, 0, 17.5754, -37.7726, 0.060197, 1.6253, 25.5417, -8.9164
0.72, -0.0032423, -0.10763, 0.0097249, 0.17369, 0.011673, 0.08946, -0.47573, 0.47573, 7.7919, 28.7868, 0, 0, 17.6071, -37.9923, 0.060191, 1.6253, 25.399, -9.2055
0.73, -0.0064995, -0.10767, 0.021133, 0.17384, 0.010421, 0.088585, -0.47538, 0.47538, 7.7738, 28.7496, 0, 0, 17.6404, -38.2473, 0.0602, 1.6253, 25.4142, -9.4977
0.74, -0.006641, -0.10773, 0.022048, 0.17401, 0.0090571, 0.088015, -0.4752, 0.4752, 7.7873, 28.735, 0, 0, 17.6544, -38.3301, 0.060206, 1.6253, 25.4417, -9.595
0.75, -0.0044505, -0.10779, 0.01461, 0.17422, 0.008178, 0.086609, -0.47477, 0.47477, 7.701, 28.7171, 0, 0, 17.6469, -38.2334, 0.060217, 1.6253, 25.3479, -9.5164
0.76, -0.0074802, -0.10783, 0.023803, 0.17436, 0.0070685, 0.08572, -0.47482, 0.47482, 7.6746, 28.7083, 0, 0, 17.6748, -38.4316, 0.06022, 1.6253, 25.3494, -9.7232
0.77, -0.0052575, -0.10791, 0.016926, 0.17461, 0.005098, 0.086564, -0.47473, 0.47473, 7.8437, 28.7031, 0, 0, 17.6843, -38.4531, 0.060232, 1.6253, 25.528, -9.75
0.78, -0.0080654, -0.10799, 0.024843, 0.17485, 0.0041092, 0.085657, -0.47397, 0.47397, 7.8097, 28.6468, 0, 0, 17.7171, -38.6478, 0.060248, 1.6252, 25.5268, -10.0011
0.79, -0.015186, -0.10811, 0.046433, 0.17523, 0.0026976, 0.085647, -0.47326, 0.47326, 7.8775, 28.5846, 0, 0, 17.7731, -38.9846, 0.060274, 1.6252, 25.6507, -10.4001
0.8, -0.0087869, -0.10823, 0.027681, 0.1756, 0.001887, 0.084582, -0.47276, 0.47276, 7.8178, 28.5681, 0, 0, 17.7608, -38.8349, 0.0603, 1.6252, 25.5786, -10.2667
0.81, -0.0072519, -0.10832, 0.023598, 0.17589, 0.00185, 0.082089, -0.4719, 0.4719, 7.5942, 28.5173, 0, 0, 17.7671, -38.8593, 0.060315, 1.6252, 25.3613, -10.342
0.82, -0.0055321, -0.10838, 0.018411, 0.17607, 0.00069229, 0.081799, -0.47165, 0.47165, 7.6214, 28.5141, 0, 0, 17.7505, -38.704, 0.060322, 1.6252, 25.3719, -10.1899
0.83, -0.0088178, -0.10843, 0.026807, 0.17626, 0.0005044, 0.080636, -0.47161, 0.47161, 7.5269, 28.4974, 0, 0, 17.7885, -38.9416, 0.06033, 1.6251, 25.3154, -10.4442
0.84, -0.011969, -0.10854, 0.037693, 0.17659, 0.00018737, 0.08004, -0.4717, 0.4717, 7.4893, 28.4862, 0, 0, 17.8299, -39.2258, 0.060349, 1.6251, 25.3192, -10.7395
0.85, -0.010549, -0.10864, 0.033167, 0.17689, 0.00030854, 0.080306, -0.47132, 0.47132, 7.5069, 28.4672, 0, 0, 17.8372, -39.2074, 0.060367, 1.6251, 25.3441, -10.7402
0.86, -0.005903, -0.10872, 0.020653, 0.17718, 0.00023017, 0.079649, -0.47164, 0.47164, 7.4493, 28.5002, 0, 0, 17.8152, -39.0346, 0.06038, 1.6251, 25.2645, -10.5343
0.87, -0.012552, -0.10881, 0.04191, 0.17747, 7.2939e-05, 0.079707, -0.47147, 0.47147, 7.4635, 28.4707, 0, 0, 17.8611, -39.3604, 0.060389, 1.6251, 25.3246, -10.8897
0.88, -0.0063568, -0.10889, 0.024707, 0.17778, 0.00022227, 0.07759, -0.47145, 0.47145, 7.2639, 28.4819, 0, 0, 17.8437, -39.2197, 0.060394, 1.6251, 25.1077, -10.7378
0.89, -0.0017042, -0.10891, 0.0099302, 0.1779, 0.00019022, 0.07683, -0.47185, 0.47185, 7.1947, 28.5278, 0, 0, 17.8031, -38.898, 0.060386, 1.625, 24.9978, -10.3702
0.9, 0.0035537, -0.10891, -0.0039334, 0.17795, 3.1918e-21, 0.076969, -0.47252, 0.47252, 7.2149, 28.5799, 0, 0, 17.7763, -38.7276, 0.060372, 1.625, 24.9911, -10.1477
0.91, 0.0066239, -0.10885, -0.013558, 0.17783, 7.1626e-05, 0.075996, -0.47258, 0.47258, 7.1225, 28.5973, 0, 0, 17.7374, -38.5104, 0.060338, 1.625, 24.8599, -9.9131
0.92, 0.0085537, -0.10878, -0.017923, 0.1777, 8.422e-05, 0.076276, -0.47233, 0.47233, 7.1464, 28.5914, 0, 0, 17.7101, -38.3622, 0.060306, 1.6251, 24.8565, -9.7708
0.93, 0.014296, -0.10866, -0.036019, 0.17742, 1.0118e-21, 0.075642, -0.47363, 0.47363, 7.0913, 28.695, 0, 0, 17.6441, -37.9441, 0.060262, 1.6251, 24.7353, -9.2491
0.94, 0.014351, -0.10852, -0.03572, 0.17709, 1.9939e-06, 0.074608, -0.47413, 0.47413, 6.9982, 28.7282, 0, 0, 17.6199, -37.8524, 0.060215, 1.6251, 24.6181, -9.1242
0.95, 0.018047, -0.10838, -0.046282, 0.17673, 2.5767e-05, 0.075042, -0.47412, 0.47412, 7.0356, 28.7369, 0, 0, 17.581, -37.676, 0.060164, 1.6251, 24.6166, -8.9391
0.96, 0.014538, -0.10822, -0.037388, 0.17633, -1.0126e-22, 0.073352, -0.4756, 0.4756, 6.8852, 28.8282, 0, 0, 17.5608, -37.5861, 0.060113, 1.6252, 24.446, -8.7579
0.97, 0.012299, -0.10809, -0.031221, 0.17598, 0.00016239, 0.074518, -0.47612, 0.47612, 6.9836, 28.8534, 0, 0, 17.5566, -37.6335, 0.060068, 1.6252, 24.5402, -8.7801
0.98, 0.012451, -0.10796, -0.031239, 0.17567, 7.2295e-05, 0.074045, -0.47686, 0.47686, 6.946, 28.8919, 0, 0, 17.5483, -37.6807, 0.060027, 1.6252, 24.4944, -8.7887
0.99, 0.0055371, -0.10785, -0.01173, 0.1754, 0.0003578, 0.071588, -0.47662, 0.47662, 6.7138, 28.8553, 0, 0, 17.5806, -37.9746, 0.059989, 1.6252, 24.2944, -9.1193
1, 0.0079318, -0.10779, -0.018041, 0.17526, 7.627e-05, 0.072232, -0.47792, 0.47792, 6.7846, 28.9394, 0, 0, 17.5564, -37.8732, 0.059961, 1.6252, 24.341, -8.9339
1.01, 0.0075852, -0.10772, -0.01662, 0.17512, 1.712e-05, 0.071233, -0.47835, 0.47835, 6.6979, 28.9635, 0, 0, 17.5526, -37.88, 0.059933, 1.6252, 24.2505, -8.9165
1.02, 0.0049362, -0.10764, -0.009039, 0.17493, 0.00043259, 0.070616, -0.47427, 0.47427, 6.6225, 28.7218, 0, 0, 17.5336, -37.8034, 0.0599, 1.6253, 24.1561, -9.0815
1.03, 0.0027295, -0.1076, -0.00092517, 0.17487, 0.00081381, 0.067949, -0.47874, 0.47874, 6.3653, 28.9771, 0, 0, 17.5509, -37.992, 0.059877, 1.6253, 23.9162, -9.0149
1.04, 0.0036968, -0.10757, -0.0034474, 0.17486, 8.7226e-05, 0.0701, -0.47936, 0.47936, 6.5938, 29.011, 0, 0, 17.5502, -38.0409, 0.059851, 1.6253, 24.144, -9.03
1.05, -0.00097274, -0.10756, 0.011118, 0.17493, 0.0002616, 0.070085, -0.47904, 0.47904, 6.5856, 28.9745, 0, 0, 17.5792, -38.303, 0.05983, 1.6253, 24.1648, -9.3286
1.06, -0.0033067, -0.10759, 0.017657, 0.17509, 0.00044801, 0.070033, -0.47823, 0.47823, 6.5732, 28.9134, 0, 0, 17.6103, -38.5051, 0.059815, 1.6252, 24.1836, -9.5916
1.07, 0.0017845, -0.1076, 0.00081301, 0.1752, 0.00052864, 0.07056, -0.47794, 0.47794, 6.6153, 28.9154, 0, 0, 17.5775, -38.2314, 0.059801, 1.6252, 24.1928, -9.3159
1.08, 0.00069985, -0.1076, 0.0032399, 0.17523, 0.00081577, 0.073381, -0.47719, 0.47719, 6.8561, 28.8699, 0, 0, 17.5797, -38.2478, 0.059786, 1.6252, 24.4358, -9.378
1.09, 0.0041884, -0.10757, -0.010096, 0.17519, 0.00080565, 0.073765, -0.47649, 0.47649, 6.8903, 28.8406, 0, 0, 17.5576, -38.0527, 0.05977, 1.6252, 24.4479, -9.2121
1.1, 0.0031344, -0.10753, -0.0089503, 0.17508, 0.00090543, 0.073561, -0.47538, 0.47538, 6.8671, 28.7785, 0, 0, 17.5476, -37.9714, 0.059758, 1.6252, 24.4147, -9.1929
1.11, 0.0034612, -0.1075, -0.010713, 0.175, 0.00084731, 0.075361, -0.4749, 0.4749, 7.0325, 28.7468, 0, 0, 17.5527, -38.0062, 0.059752, 1.6253, 24.5853, -9.2594
1.12, 0.00021894, -0.10747, -0.0049893, 0.17488, 0.00077528, 0.076084, -0.47439, 0.47439, 7.1009, 28.7244, 0, 0, 17.54, -37.8735, 0.059748, 1.6253, 24.6409, -9.1491
1.13, 0.0013969, -0.10746, -0.0067794, 0.17482, 0.00079407, 0.074713, -0.47341, 0.47341, 6.9777, 28.653, 0, 0, 17.5643, -38.0528, 0.059755, 1.6253, 24.542, -9.3998
1.14, -0.0039203, -0.10746, 0.0086459, 0.1748, 0.00068059, 0.074127, -0.473, 0.473, 6.9308, 28.6224, 0, 0, 17.5762, -38.137, 0.059763, 1.6253, 24.507, -9.5147
1.15, -0.0070336, -0.10753, 0.018291, 0.17497, 0.00075236, 0.073059, -0.47261, 0.47261, 6.8326, 28.5821, 0, 0, 17.6187, -38.4081, 0.059785, 1.6253, 24.4513, -9.8261
1.16, -0.0060432, -0.10761, 0.01488, 0.17517, 0.0005203, 0.073411, -0.47248, 0.47248, 6.8755, 28.5695, 0, 0, 17.638, -38.508, 0.059809, 1.6252, 24.5135, -9.9385
1.17, -0.0055355, -0.10764, 0.013429, 0.17526, 0.00060247, 0.073679, -0.4719, 0.4719, 6.895, 28.5411, 0, 0, 17.6289, -38.4221, 0.059825, 1.6252, 24.5239, -9.881
1.18, 0.0016173, -0.10767, -0.0091963, 0.17528, 0.00061376, 0.071691, -0.4717, 0.4717, 6.7137, 28.5469, 0, 0, 17.6012, -38.1601, 0.059839, 1.6252, 24.3149, -9.6132
1.19, -0.0029608, -0.10766, 0.0029056, 0.17522, 0.00068609, 0.07018, -0.47138, 0.47138, 6.5747, 28.5241, 0, 0, 17.6118, -38.2083, 0.059849, 1.6252, 24.1865, -9.6842
1.2, 0.0010686, -0.10767, -0.0093051, 0.17519, 0.0009489, 0.067802, -0.47126, 0.47126, 6.3463, 28.534, 0, 0, 17.5789, -37.9443, 0.059865, 1.6252, 23.9252, -9.4103
1.21, -0.0060289, -0.1077, 0.011515, 0.17521, 0.00039888, 0.067073, -0.47194, 0.47194, 6.3088, 28.5527, 0, 0, 17.6311, -38.2818, 0.059887, 1.6252, 23.9399, -9.7291
1.22, -0.0027143, -0.10776, 0.0023654, 0.17534, 0.00036385, 0.070408, -0.47238, 0.47238, 6.6112, 28.5753, 0, 0, 17.6462, -38.3495, 0.059917, 1.6252, 24.2574, -9.7742
1.23, -0.0089819, -0.10783, 0.021571, 0.17547, 0.00024491, 0.070714, -0.47281, 0.47281, 6.646, 28.5813, 0, 0, 17.6942, -38.6651, 0.059946, 1.6252, 24.3402, -10.0838
1.24, -0.013458, -0.10792, 0.034603, 0.1757, 0.00029498, 0.074051, -0.4733, 0.4733, 6.9458, 28.5927, 0, 0, 17.7415, -38.9584, 0.059982, 1.6252, 24.6874, -10.3657
1.25, -0.0071501, -0.10803, 0.013755, 0.17595, 0.00038402, 0.076465, -0.47341, 0.47341, 7.1568, 28.6228, 0, 0, 17.7124, -38.6397, 0.060019, 1.6252, 24.8692, -10.0169
1.26, -0.0036354, -0.10809, 0.0053679, 0.17606, 0.00033026, 0.076921, -0.47371, 0.47371, 7.1991, 28.6503, 0, 0, 17.6969, -38.5103, 0.060051, 1.6252, 24.896, -9.86
1.27, -0.0045118, -0.10813, 0.010633, 0.17615, 0.00025954, 0.079695, -0.47386, 0.47386, 7.4524, 28.6552, 0, 0, 17.7041, -38.5877, 0.060069, 1.6252, 25.1565, -9.9326
