time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.26, -0.0027015, -0.10861, -0.00039612, 0.17537, 0.13421, 0.15386, -0.47897, 0.47897, 7.7876, 28.9851, 0, 0, 17.759, -38.143, 0.060716, 1.6252, 25.5466, -9.1579
0.27, -0.00288, -0.10861, -0.001474, 0.17527, 0.12979, 0.15027, -0.47861, 0.47861, 7.6726, 28.9712, 0, 0, 17.75, -38.0121, 0.060736, 1.6252, 25.4226, -9.0409
0.28, -0.006558, -0.10864, 0.0090152, 0.17528, 0.12598, 0.14583, -0.47809, 0.47809, 7.4586, 28.9196, 0, 0, 17.7978, -38.3208, 0.060769, 1.6252, 25.2564, -9.4013
0.29, -0.0031899, -0.10869, 0.0010582, 0.17532, 0.1212, 0.14359, -0.47778, 0.47778, 7.4811, 28.9063, 0, 0, 17.7889, -38.2422, 0.060801, 1.6252, 25.2701, -9.3359
0.3, -0.001508, -0.10869, -0.0037635, 0.17524, 0.11671, 0.14112, -0.47821, 0.47821, 7.4683, 28.9438, 0, 0, 17.7662, -38.0608, 0.060822, 1.6252, 25.2345, -9.117
0.31, -0.0043974, -0.10873, 0.0045178, 0.17526, 0.11208, 0.13926, -0.47833, 0.47833, 7.5231, 28.9373, 0, 0, 17.7993, -38.2637, 0.060851, 1.6252, 25.3224, -9.3264
0.32, -0.0042394, -0.10878, 0.0040231, 0.17535, 0.10686, 0.13882, -0.47833, 0.47833, 7.7326, 28.9297, 0, 0, 17.8246, -38.3876, 0.060884, 1.6252, 25.5572, -9.4579
0.33, -0.0051353, -0.10884, 0.0080412, 0.17544, 0.10163, 0.13874, -0.47847, 0.47847, 7.9733, 28.9363, 0, 0, 17.8338, -38.4284, 0.060917, 1.6252, 25.8071, -9.4921
0.34, -0.0037487, -0.10888, 0.0048365, 0.17548, 0.097742, 0.13638, -0.47902, 0.47902, 7.9413, 28.9801, 0, 0, 17.8138, -38.2688, 0.060942, 1.6252, 25.7551, -9.2887
0.35, -0.0068011, -0.10893, 0.012781, 0.17557, 0.092775, 0.13637, -0.47963, 0.47963, 8.1785, 29.0022, 0, 0, 17.8537, -38.4992, 0.060971, 1.6252, 26.0321, -9.4971
0.36, -0.00096333, -0.10896, -0.0030259, 0.17559, 0.089179, 0.13402, -0.47969, 0.47969, 8.1323, 29.0251, 0, 0, 17.815, -38.2129, 0.060991, 1.6252, 25.9473, -9.1878
0.37, -0.0042205, -0.10897, 0.0048446, 0.17555, 0.08526, 0.13256, -0.47912, 0.47912, 8.1875, 28.9898, 0, 0, 17.8241, -38.2291, 0.06101, 1.6252, 26.0116, -9.2393
0.38, -0.0026951, -0.109, -0.0019523, 0.17557, 0.080025, 0.1339, -0.47928, 0.47928, 8.5558, 29.0011, 0, 0, 17.8313, -38.2041, 0.06104, 1.6252, 26.3871, -9.203
0.39, 0.0034018, -0.109, -0.019939, 0.17545, 0.07702, 0.13131, -0.478, 0.478, 8.4607, 28.9471, 0, 0, 17.7885, -37.8556, 0.061064, 1.6252, 26.2492, -8.9085
0.4, 0.00040936, -0.10897, -0.010788, 0.17528, 0.074614, 0.12779, -0.47712, 0.47712, 8.2585, 28.8898, 0, 0, 17.7934, -37.897, 0.061082, 1.6252, 26.0519, -9.0072
0.41, -0.0014225, -0.10897, -0.0048992, 0.17519, 0.071318, 0.12615, -0.47747, 0.47747, 8.2694, 28.8994, 0, 0, 17.8184, -38.058, 0.061104, 1.6252, 26.0879, -9.1586
0.42, -0.0082784, -0.10902, 0.012138, 0.17521, 0.066964, 0.12676, -0.47783, 0.47783, 8.5362, 28.8953, 0, 0, 17.8826, -38.4401, 0.061139, 1.6252, 26.4188, -9.5448
0.43, -0.0052642, -0.10909, 0.0046605, 0.17532, 0.064312, 0.12435, -0.47825, 0.47825, 8.4424, 28.9302, 0, 0, 17.8707, -38.309, 0.061183, 1.6252, 26.3131, -9.3787
0.44, -0.013351, -0.10917, 0.029089, 0.17544, 0.061707, 0.12208, -0.47806, 0.47806, 8.3664, 28.8866, 0, 0, 17.9441, -38.7966, 0.061227, 1.6252, 26.3105, -9.91
0.45, -0.012225, -0.1093, 0.026193, 0.17572, 0.058448, 0.12126, -0.4776, 0.4776, 8.4464, 28.8584, 0, 0, 17.9632, -38.8442, 0.061282, 1.6251, 26.4096, -9.9858
0.46, -0.012706, -0.10942, 0.028395, 0.17598, 0.055998, 0.11911, -0.47793, 0.47793, 8.3677, 28.8764, 0, 0, 17.9806, -38.899, 0.061335, 1.6251, 26.3483, -10.0226
0.47, -0.020448, -0.10958, 0.052902, 0.17636, 0.053188, 0.11785, -0.47843, 0.47843, 8.3908, 28.8796, 0, 0, 18.0491, -39.3391, 0.061391, 1.6251, 26.4398, -10.4595
0.48, -0.017448, -0.10976, 0.045021, 0.17684, 0.05099, 0.11562, -0.47849, 0.47849, 8.2933, 28.8786, 0, 0, 18.0799, -39.4639, 0.061452, 1.6251, 26.3732, -10.5853
0.49, -0.02086, -0.10996, 0.055104, 0.17737, 0.048465, 0.11419, -0.47819, 0.47819, 8.2846, 28.8511, 0, 0, 18.1258, -39.6758, 0.061514, 1.625, 26.4104, -10.8247
0.5, -0.014065, -0.11014, 0.036732, 0.17783, 0.046072, 0.1127, -0.47868, 0.47868, 8.2602, 28.8928, 0, 0, 18.1175, -39.5426, 0.061568, 1.625, 26.3777, -10.6499
0.51, -0.0098927, -0.11028, 0.02391, 0.17818, 0.043558, 0.11161, -0.47827, 0.47827, 8.2778, 28.8847, 0, 0, 18.1046, -39.3474, 0.061611, 1.625, 26.3824, -10.4627
0.52, -0.00061153, -0.11032, -0.0040613, 0.17827, 0.040506, 0.11172, -0.47856, 0.47856, 8.4255, 28.9407, 0, 0, 18.0379, -38.79, 0.061636, 1.625, 26.4634, -9.8493
0.53, 0.0017506, -0.11031, -0.011967, 0.17817, 0.037547, 0.11182, -0.47922, 0.47922, 8.5726, 28.9952, 0, 0, 18.0094, -38.5606, 0.061648, 1.625, 26.582, -9.5654
0.54, 0.0074681, -0.11026, -0.030269, 0.17795, 0.034327, 0.1126, -0.47901, 0.47901, 8.7926, 29.0027, 0, 0, 17.9694, -38.2314, 0.061655, 1.625, 26.762, -9.2287
0.55, 0.0047071, -0.11022, -0.018453, 0.17775, 0.032301, 0.11128, -0.47855, 0.47855, 8.7711, 28.9624, 0, 0, 17.98, -38.3927, 0.061662, 1.625, 26.7511, -9.4303
0.56, 0.0025422, -0.11017, -0.011533, 0.17756, 0.030365, 0.10992, -0.4785, 0.4785, 8.7399, 28.9629, 0, 0, 17.9661, -38.3231, 0.061661, 1.625, 26.706, -9.3602
0.57, 0.0056579, -0.11014, -0.01945, 0.17745, 0.028178, 0.10918, -0.47932, 0.47932, 8.7771, 29.0135, 0, 0, 17.9569, -38.286, 0.061665, 1.625, 26.734, -9.2726
0.58, 0.0078477, -0.11009, -0.023991, 0.17727, 0.02646, 0.10771, -0.47946, 0.47946, 8.7252, 29.0286, 0, 0, 17.9322, -38.1714, 0.061655, 1.625, 26.6573, -9.1429
0.59, 0.0044339, -0.11001, -0.01272, 0.17702, 0.025217, 0.10549, -0.47977, 0.47977, 8.5849, 29.0423, 0, 0, 17.9271, -38.2049, 0.06164, 1.625, 26.5121, -9.1625
0.6, 0.008863, -0.10994, -0.025451, 0.17682, 0.02367, 0.10405, -0.48064, 0.48064, 8.5266, 29.108, 0, 0, 17.8923, -37.9829, 0.061623, 1.6251, 26.4189, -8.875
0.61, 0.010025, -0.10984, -0.029646, 0.17654, 0.02213, 0.10271, -0.48105, 0.48105, 8.479, 29.1385, 0, 0, 17.8712, -37.8699, 0.0616, 1.6251, 26.3501, -8.7314
0.62, 0.0089774, -0.10972, -0.025599, 0.17619, 0.0221, 0.098708, -0.4816, 0.4816, 8.1199, 29.1752, 0, 0, 17.8454, -37.7714, 0.061571, 1.6251, 25.9653, -8.5961
0.63, 0.0070485, -0.10962, -0.020538, 0.17589, 0.020897, 0.097141, -0.48259, 0.48259, 8.0373, 29.2264, 0, 0, 17.8485, -37.8518, 0.061548, 1.6251, 25.8859, -8.6254
0.64, 0.010918, -0.10953, -0.031907, 0.17562, 0.020013, 0.095141, -0.48382, 0.48382, 7.8976, 29.3163, 0, 0, 17.8059, -37.5816, 0.061525, 1.6251, 25.7035, -8.2653
0.65, 0.0089535, -0.10944, -0.024528, 0.17537, 0.018936, 0.093539, -0.48419, 0.48419, 7.8067, 29.3211, 0, 0, 17.8236, -37.8097, 0.061501, 1.6252, 25.6303, -8.4887
0.66, 0.0044394, -0.10937, -0.012826, 0.17517, 0.016902, 0.093769, -0.48496, 0.48496, 7.926, 29.3558, 0, 0, 17.8436, -37.9482, 0.061483, 1.6252, 25.7696, -8.5925
0.67, 0.0062938, -0.10931, -0.018877, 0.175, 0.013823, 0.095969, -0.48496, 0.48496, 8.2689, 29.3653, 0, 0, 17.8172, -37.7946, 0.061469, 1.6252, 26.0861, -8.4293
0.68, 0.0071824, -0.10924, -0.02439, 0.17479, 0.011425, 0.096978, -0.48469, 0.48469, 8.4728, 29.3591, 0, 0, 17.7966, -37.6185, 0.061458, 1.6252, 26.2694, -8.2594
0.69, 0.0098116, -0.10917, -0.031926, 0.17454, 0.0088092, 0.098541, -0.48455, 0.48455, 8.736, 29.3645, 0, 0, 17.7593, -37.3861, 0.061447, 1.6252, 26.4953, -8.0216
0.7, 0.013136, -0.10906, -0.043027, 0.17418, 0.0087462, 0.095347, -0.48348, 0.48348, 8.451, 29.3104, 0, 0, 17.7298, -37.1931, 0.061429, 1.6252, 26.1808, -7.8827
0.71, 0.0078133, -0.10894, -0.02912, 0.1738, 0.007625, 0.094249, -0.48277, 0.48277, 8.4073, 29.2595, 0, 0, 17.7383, -37.2661, 0.061415, 1.6253, 26.1455, -8.0066
0.72, 0.0072467, -0.10886, -0.026618, 0.1735, 0.0067137, 0.092823, -0.48247, 0.48247, 8.3218, 29.2468, 0, 0, 17.7175, -37.1536, 0.061409, 1.6253, 26.0393, -7.9069
0.73, 0.0033881, -0.10878, -0.015495, 0.1732, 0.0060375, 0.091057, -0.48142, 0.48142, 8.1973, 29.165, 0, 0, 17.7428, -37.3882, 0.061403, 1.6253, 25.9401, -8.2232
0.74, -0.0015802, -0.10878, -0.0011523, 0.17315, 0.0051142, 0.089877, -0.48055, 0.48055, 8.1378, 29.0883, 0, 0, 17.7941, -37.7408, 0.061419, 1.6253, 25.9319, -8.6525
0.75, -0.0055079, -0.10882, 0.011035, 0.17322, 0.0037568, 0.089588, -0.48004, 0.48004, 8.1774, 29.0449, 0, 0, 17.8241, -37.9348, 0.061442, 1.6253, 26.0015, -8.8899
0.76, -0.0062525, -0.10889, 0.013586, 0.17335, 0.0021565, 0.089883, -0.47945, 0.47945, 8.2805, 29.0004, 0, 0, 17.8496, -38.0902, 0.061471, 1.6253, 26.1302, -9.0899
0.77, -0.0050241, -0.10895, 0.010593, 0.1735, 0.0011901, 0.089099, -0.47831, 0.47831, 8.2549, 28.9359, 0, 0, 17.8504, -38.0505, 0.061498, 1.6253, 26.1053, -9.1146
0.78, -0.010594, -0.10903, 0.026141, 0.17367, 0.00055445, 0.088873, -0.47792, 0.47792, 8.2664, 28.8953, 0, 0, 17.896, -38.3224, 0.061526, 1.6253, 26.1623, -9.4272
0.79, -0.014204, -0.10914, 0.036663, 0.17397, 0.00027239, 0.08972, -0.47762, 0.47762, 8.3571, 28.8642, 0, 0, 17.9366, -38.5588, 0.061566, 1.6252, 26.2937, -9.6946
0.8, -0.015077, -0.10929, 0.038746, 0.17433, 0.00080481, 0.087188, -0.47663, 0.47663, 8.1045, 28.7944, 0, 0, 17.9797, -38.7541, 0.061614, 1.6252, 26.0843, -9.9597
0.81, -0.0096077, -0.10941, 0.023025, 0.17463, 9.7868e-05, 0.08787, -0.47786, 0.47786, 8.1964, 28.8888, 0, 0, 17.9511, -38.4902, 0.061654, 1.6252, 26.1475, -9.6014
0.82, -0.0025276, -0.10947, 0.0019646, 0.17477, 0.00030017, 0.089014, -0.47674, 0.47674, 8.2874, 28.8427, 0, 0, 17.919, -38.1914, 0.061681, 1.6252, 26.2064, -9.3486
0.83, -0.0047794, -0.10951, 0.009545, 0.17483, 0.00026634, 0.092198, -0.47642, 0.47642, 8.576, 28.8193, 0, 0, 17.9313, -38.2624, 0.061703, 1.6252, 26.5073, -9.443
0.84, -0.010219, -0.10958, 0.024064, 0.17498, 0.00026086, 0.092752, -0.47627, 0.47627, 8.6281, 28.795, 0, 0, 17.9746, -38.5098, 0.061731, 1.6252, 26.6027, -9.7147
0.85, -0.0097108, -0.10968, 0.022994, 0.17522, 0.00033227, 0.095456, -0.47548, 0.47548, 8.8688, 28.7394, 0, 0, 18.0028, -38.6564, 0.061769, 1.6251, 26.8717, -9.917
0.86, -0.0039751, -0.10975, 0.0062514, 0.17537, 0.00021922, 0.097113, -0.4752, 0.4752, 9.0196, 28.7502, 0, 0, 17.9561, -38.266, 0.061799, 1.6251, 26.9756, -9.5157
0.87, -0.0037605, -0.10981, 0.0050715, 0.17548, 0.00024636, 0.097899, -0.4745, 0.4745, 9.0899, 28.7028, 0, 0, 17.9794, -38.3671, 0.061825, 1.6251, 27.0693, -9.6642
0.88, -0.0086653, -0.10988, 0.018221, 0.17564, 0.00041622, 0.096778, -0.47367, 0.47367, 8.9831, 28.6349, 0, 0, 18.0301, -38.6555, 0.06186, 1.6251, 27.0133, -10.0205
0.89, -0.003381, -0.10995, 0.0039315, 0.17578, -6.1399e-21, 0.09502, -0.47484, 0.47484, 8.842, 28.7199, 0, 0, 18.0049, -38.4477, 0.061893, 1.6251, 26.8469, -9.7278
0.9, -0.0073758, -0.11, 0.015153, 0.17586, 1.1197e-22, 0.093964, -0.47463, 0.47463, 8.7476, 28.6999, 0, 0, 18.0269, -38.5664, 0.061918, 1.6251, 26.7746, -9.8665
0.91, -0.003398, -0.11005, 0.0060861, 0.17595, 2.4607e-22, 0.092588, -0.47441, 0.47441, 8.6227, 28.6902, 0, 0, 18.0211, -38.5257, 0.061945, 1.6251, 26.6439, -9.8355
0.92, 0.00054505, -0.11007, -0.0044549, 0.17597, -1.2997e-21, 0.09286, -0.47496, 0.47496, 8.6447, 28.743, 0, 0, 17.9821, -38.2364, 0.061957, 1.6251, 26.6268, -9.4934
0.93, -3.2801e-05, -0.11007, -0.0018051, 0.17595, -1.5111e-21, 0.092552, -0.47516, 0.47516, 8.6175, 28.7481, 0, 0, 17.9911, -38.3371, 0.061962, 1.6251, 26.6086, -9.589
0.94, -0.0049478, -0.1101, 0.011073, 0.17601, 0.00012531, 0.09112, -0.47617, 0.47617, 8.4853, 28.7877, 0, 0, 18.0427, -38.6521, 0.061975, 1.6251, 26.528, -9.8644
0.95, -0.0032844, -0.11014, 0.0088128, 0.17611, 6.2479e-23, 0.091394, -0.47757, 0.47757, 8.5145, 28.8789, 0, 0, 18.0282, -38.5629, 0.061992, 1.6251, 26.5427, -9.6839
0.96, 1.4699e-05, -0.11014, -0.002811, 0.17609, -1.4007e-21, 0.091144, -0.47782, 0.47782, 8.4904, 28.909, 0, 0, 18.0013, -38.3343, 0.061996, 1.6251, 26.4917, -9.4253
0.97, 0.0016814, -0.11014, -0.0082118, 0.17604, 1.526e-22, 0.093166, -0.47745, 0.47745, 8.6723, 28.8902, 0, 0, 17.9974, -38.2786, 0.062002, 1.6251, 26.6697, -9.3884
0.98, -0.00064797, -0.11014, -0.0034849, 0.17602, -7.4608e-31, 0.092706, -0.47792, 0.47792, 8.6311, 28.9191, 0, 0, 18.0016, -38.2615, 0.062014, 1.6251, 26.6326, -9.3423
0.99, 0.003019, -0.11014, -0.013024, 0.17595, -1.5982e-19, 0.092585, -0.47778, 0.47778, 8.6189, 28.9211, 0, 0, 17.9801, -38.1027, 0.062025, 1.6251, 26.599, -9.1815
1, 0.0028873, -0.11011, -0.013518, 0.17582, -4.2544e-22, 0.091889, -0.47898, 0.47898, 8.556, 28.9961, 0, 0, 17.9704, -38.041, 0.062029, 1.6251, 26.5264, -9.0449
1.01, 0.0010287, -0.1101, -0.0071103, 0.17576, -2.5023e-22, 0.093612, -0.47794, 0.47794, 8.7119, 28.9276, 0, 0, 17.9808, -38.1269, 0.06204, 1.6251, 26.6927, -9.1993
1.02, 0.00030571, -0.11007, -0.0063028, 0.17562, 1.6716e-21, 0.093838, -0.48001, 0.48001, 8.7316, 29.0609, 0, 0, 17.9644, -37.977, 0.062045, 1.6251, 26.696, -8.9161
1.03, 0.0034231, -0.11006, -0.014802, 0.17552, -2.4236e-21, 0.09425, -0.48075, 0.48075, 8.7687, 29.1052, 0, 0, 17.9619, -37.9667, 0.062054, 1.6251, 26.7306, -8.8615
1.04, 0.0028493, -0.11004, -0.010045, 0.17543, 1.3047e-21, 0.09398, -0.48068, 0.48068, 8.7444, 29.0978, 0, 0, 17.9583, -38.0028, 0.062058, 1.6251, 26.7028, -8.905
1.05, -0.006258, -0.11006, 0.017983, 0.17547, -1.3531e-21, 0.093673, -0.48105, 0.48105, 8.7213, 29.0794, 0, 0, 18.0353, -38.6021, 0.062064, 1.6251, 26.7566, -9.5227
1.06, -0.0057085, -0.11012, 0.018867, 0.17568, 0.00040718, 0.092478, -0.48068, 0.48068, 8.5938, 29.0572, 0, 0, 18.0384, -38.6223, 0.062078, 1.6251, 26.6322, -9.5651
1.07, -0.0046111, -0.11017, 0.015442, 0.17585, -1.9367e-22, 0.092373, -0.48036, 0.48036, 8.603, 29.0396, 0, 0, 18.0389, -38.6199, 0.062085, 1.6251, 26.6419, -9.5803
1.08, -0.0032639, -0.11021, 0.012487, 0.17597, 2.3901e-22, 0.090371, -0.47994, 0.47994, 8.4219, 29.0186, 0, 0, 18.0337, -38.5769, 0.062086, 1.6251, 26.4556, -9.5583
1.09, -0.0019963, -0.11023, 0.010796, 0.17607, -1.8443e-21, 0.090805, -0.48043, 0.48043, 8.4603, 29.0502, 0, 0, 18.0264, -38.5531, 0.062082, 1.6251, 26.4868, -9.5028
1.1, 0.00017257, -0.11024, 0.0059195, 0.17616, 0.00011949, 0.089645, -0.48022, 0.48022, 8.3492, 29.043, 0, 0, 18.0119, -38.4905, 0.06207, 1.6251, 26.3611, -9.4476
1.11, -0.0021266, -0.11026, 0.013489, 0.17628, -6.7277e-23, 0.091211, -0.48069, 0.48069, 8.4973, 29.0577, 0, 0, 18.0386, -38.6998, 0.062058, 1.6251, 26.5359, -9.6421
1.12, -0.0017771, -0.11029, 0.015206, 0.17647, 1.7816e-21, 0.092825, -0.48105, 0.48105, 8.6425, 29.0753, 0, 0, 18.0423, -38.7866, 0.062044, 1.6251, 26.6848, -9.7113
1.13, -0.0036548, -0.11031, 0.019976, 0.17664, 1.15e-20, 0.094055, -0.4821, 0.4821, 8.7537, 29.1341, 0, 0, 18.0529, -38.8654, 0.062024, 1.625, 26.8066, -9.7313
1.14, -0.00018879, -0.11034, 0.011128, 0.17682, 5.2963e-22, 0.095016, -0.48104, 0.48104, 8.8387, 29.0794, 0, 0, 18.0345, -38.7591, 0.062006, 1.625, 26.8732, -9.6797
1.15, -0.0047992, -0.11036, 0.026029, 0.17699, -2.3197e-22, 0.095269, -0.4806, 0.4806, 8.8627, 29.0408, 0, 0, 18.0585, -38.958, 0.061986, 1.625, 26.9212, -9.9172
1.16, -0.0049974, -0.11041, 0.025465, 0.17724, -6.8965e-25, 0.09429, -0.48005, 0.48005, 8.7761, 28.9939, 0, 0, 18.0932, -39.1927, 0.061971, 1.625, 26.8693, -10.1988
1.17, -0.0033252, -0.11045, 0.020611, 0.17745, -1.3779e-19, 0.096493, -0.48087, 0.48087, 8.9725, 29.0571, 0, 0, 18.0674, -39.0142, 0.061952, 1.625, 27.0398, -9.9571
1.18, -0.0094924, -0.1105, 0.038114, 0.17772, -3.6734e-22, 0.09627, -0.47979, 0.47979, 8.9555, 28.9653, 0, 0, 18.1278, -39.4423, 0.061939, 1.625, 27.0834, -10.477
1.19, -0.006643, -0.11059, 0.031268, 0.1781, 0.00023783, 0.09352, -0.47921, 0.47921, 8.696, 28.9292, 0, 0, 18.1366, -39.514, 0.061933, 1.625, 26.8325, -10.5848
1.2, -0.0014366, -0.11064, 0.015833, 0.17834, 0.00091004, 0.089712, -0.47877, 0.47877, 8.3186, 28.9231, 0, 0, 18.1029, -39.2427, 0.061915, 1.6249, 26.4214, -10.3196
1.21, -0.0026601, -0.11066, 0.018521, 0.17853, 0.00063374, 0.087621, -0.47896, 0.47896, 8.1435, 28.9316, 0, 0, 18.1109, -39.3036, 0.061895, 1.6249, 26.2545, -10.372
1.22, 0.0046751, -0.11064, -0.0027524, 0.17858, 2.2553e-23, 0.086437, -0.47901, 0.47901, 8.0629, 28.9696, 0, 0, 18.0374, -38.7991, 0.061864, 1.6249, 26.1003, -9.8295
1.23, 0.0073202, -0.11058, -0.011992, 0.17849, 5.1302e-21, 0.086175, -0.47899, 0.47899, 8.0388, 28.9773, 0, 0, 18.0142, -38.6549, 0.061826, 1.6249, 26.053, -9.6775
1.24, 0.0091411, -0.11051, -0.016471, 0.1784, -1.9696e-22, 0.084612, -0.47877, 0.47877, 7.8979, 28.966, 0, 0, 17.9968, -38.6157, 0.061785, 1.6249, 25.8947, -9.6497
1.25, 0.010678, -0.1104, -0.021711, 0.17818, -9.5853e-23, 0.083122, -0.47843, 0.47843, 7.7625, 28.9629, 0, 0, 17.9506, -38.3385, 0.061733, 1.625, 25.7131, -9.3756
1.26, 0.012148, -0.11027, -0.026472, 0.17789, 2.1879e-22, 0.081537, -0.47864, 0.47864, 7.6195, 28.9827, 0, 0, 17.9184, -38.1928, 0.06168, 1.625, 25.538, -9.2101
1.27, 0.0031449, -0.11019, -0.0022475, 0.17774, 0.0011526, 0.07879, -0.47813, 0.47813, 7.3217, 28.919, 0, 0, 17.9795, -38.6631, 0.061642, 1.625, 25.3012, -9.7441
