time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.1, 0.005157, -0.10907, -0.015165, 0.17741, 0.30727, 0.23712, -0.48532, 0.48532, 7.0777, 29.3748, 0, 0, 17.7715, -38.2624, 0.060654, 1.6251, 24.8492, -8.8876
0.11, 0.0044053, -0.10902, -0.014209, 0.17727, 0.29732, 0.23189, -0.48533, 0.48533, 7.0837, 29.3639, 0, 0, 17.7901, -38.4108, 0.060644, 1.6251, 24.8737, -9.0468
0.12, 0.0074237, -0.10897, -0.02144, 0.1771, 0.28766, 0.22681, -0.48533, 0.48533, 7.0763, 29.3802, 0, 0, 17.7474, -38.1593, 0.060632, 1.6251, 24.8237, -8.7791
0.13, 0.0031892, -0.10892, -0.0086784, 0.17696, 0.27828, 0.22187, -0.48534, 0.48534, 7.0833, 29.3665, 0, 0, 17.7709, -38.3478, 0.06062, 1.6251, 24.8542, -8.9812
0.14, 0.0054666, -0.10887, -0.017379, 0.17681, 0.26918, 0.21709, -0.48535, 0.48535, 7.08, 29.378, 0, 0, 17.7472, -38.1694, 0.06061, 1.6251, 24.8272, -8.7914
0.15, 0.0018725, -0.10883, -0.0089464, 0.17666, 0.26035, 0.21244, -0.48536, 0.48536, 7.084, 29.3718, 0, 0, 17.7596, -38.2466, 0.060606, 1.6251, 24.8436, -8.8748
0.16, 0.0022553, -0.10881, -0.010091, 0.17659, 0.25163, 0.20823, -0.48451, 0.48451, 7.1205, 29.3144, 0, 0, 17.7709, -38.3396, 0.06061, 1.6251, 24.8914, -9.0252
0.17, 0.0011831, -0.1088, -0.0066148, 0.17652, 0.24267, 0.2051, -0.48397, 0.48397, 7.263, 29.2822, 0, 0, 17.7696, -38.3202, 0.060614, 1.6251, 25.0326, -9.038
0.18, -0.00095247, -0.1088, 2.6439e-05, 0.1765, 0.23397, 0.20215, -0.48315, 0.48315, 7.4142, 29.2211, 0, 0, 17.7933, -38.4981, 0.060624, 1.6251, 25.2076, -9.277
0.19, 0.0010187, -0.10881, -0.0063348, 0.17649, 0.22619, 0.19805, -0.48232, 0.48232, 7.4087, 29.1842, 0, 0, 17.773, -38.3088, 0.060634, 1.6251, 25.1817, -9.1246
0.2, -0.0010366, -0.10881, -0.00019972, 0.17645, 0.21952, 0.19228, -0.48196, 0.48196, 7.2079, 29.1553, 0, 0, 17.785, -38.4116, 0.06064, 1.6251, 24.9929, -9.2563
0.21, 0.0040152, -0.10881, -0.01389, 0.17643, 0.21201, 0.18864, -0.4819, 0.4819, 7.2311, 29.1626, 0, 0, 17.7611, -38.2468, 0.060648, 1.6251, 24.9922, -9.0842
0.22, 0.002045, -0.10879, -0.0099198, 0.17634, 0.20465, 0.1853, -0.48066, 0.48066, 7.2802, 29.0858, 0, 0, 17.7684, -38.2737, 0.060651, 1.6251, 25.0486, -9.1879
0.23, 0.00018938, -0.10877, -0.005621, 0.17622, 0.19775, 0.18166, -0.47952, 0.47952, 7.2784, 29.0216, 0, 0, 17.7588, -38.193, 0.060656, 1.6251, 25.0373, -9.1714
0.24, 0.0024072, -0.10876, -0.012553, 0.17616, 0.19049, 0.17916, -0.47934, 0.47934, 7.3961, 29.0144, 0, 0, 17.7535, -38.1364, 0.060667, 1.6251, 25.1496, -9.122
0.25, 0.0013036, -0.10874, -0.0099326, 0.17603, 0.18358, 0.17644, -0.4793, 0.4793, 7.481, 29.0072, 0, 0, 17.7639, -38.1907, 0.060674, 1.6251, 25.245, -9.1835
0.26, 0.0012506, -0.10871, -0.011159, 0.17588, 0.17712, 0.17328, -0.47948, 0.47948, 7.5018, 29.0245, 0, 0, 17.7528, -38.0716, 0.060686, 1.6252, 25.2545, -9.0471
0.27, -0.0055633, -0.10871, 0.0076831, 0.1758, 0.17116, 0.16963, -0.47865, 0.47865, 7.4593, 28.9627, 0, 0, 17.7797, -38.2371, 0.060705, 1.6252, 25.2391, -9.2745
0.28, -0.012108, -0.10879, 0.026577, 0.17596, 0.16526, 0.16631, -0.47861, 0.47861, 7.4504, 28.9245, 0, 0, 17.8642, -38.7889, 0.060745, 1.6251, 25.3146, -9.8644
0.29, -0.010113, -0.10891, 0.020992, 0.17621, 0.15856, 0.16494, -0.47862, 0.47862, 7.6424, 28.9238, 0, 0, 17.8791, -38.8358, 0.060793, 1.6251, 25.5215, -9.912
0.3, -0.0092306, -0.10901, 0.018337, 0.17641, 0.1523, 0.16314, -0.47873, 0.47873, 7.7754, 28.9348, 0, 0, 17.8862, -38.7986, 0.060837, 1.6251, 25.6616, -9.8637
0.31, -0.010296, -0.10911, 0.023203, 0.17663, 0.14718, 0.15958, -0.47862, 0.47862, 7.699, 28.9183, 0, 0, 17.9149, -38.9711, 0.060881, 1.6251, 25.6139, -10.0529
0.32, -0.0041492, -0.10918, 0.0061983, 0.17678, 0.14159, 0.15728, -0.47865, 0.47865, 7.7493, 28.9416, 0, 0, 17.8784, -38.672, 0.060914, 1.6251, 25.6277, -9.7304
0.33, -0.0092212, -0.10923, 0.021037, 0.17686, 0.13685, 0.15375, -0.47867, 0.47867, 7.659, 28.9285, 0, 0, 17.9138, -38.8909, 0.060939, 1.6251, 25.5729, -9.9624
0.34, -0.0099718, -0.10932, 0.021673, 0.17706, 0.1312, 0.15232, -0.47888, 0.47888, 7.7998, 28.9344, 0, 0, 17.945, -39.0169, 0.060979, 1.6251, 25.7448, -10.0825
0.35, -0.0073764, -0.10941, 0.014002, 0.17724, 0.1267, 0.14908, -0.47852, 0.47852, 7.718, 28.9232, 0, 0, 17.9364, -38.8888, 0.061019, 1.6251, 25.6544, -9.9656
0.36, -0.00052674, -0.10945, -0.0054097, 0.17728, 0.12203, 0.14648, -0.47843, 0.47843, 7.6978, 28.9426, 0, 0, 17.8908, -38.5255, 0.061046, 1.6251, 25.5886, -9.583
0.37, 0.0046494, -0.10942, -0.020002, 0.17713, 0.11692, 0.14508, -0.47842, 0.47842, 7.8083, 28.9637, 0, 0, 17.8447, -38.1839, 0.061057, 1.6251, 25.6529, -9.2202
0.38, 0.0011514, -0.1094, -0.010903, 0.17701, 0.11182, 0.144, -0.47833, 0.47833, 7.9551, 28.9475, 0, 0, 17.8651, -38.3303, 0.061068, 1.6251, 25.8202, -9.3828
0.39, 0.00019255, -0.1094, -0.0085064, 0.17691, 0.10749, 0.14175, -0.47842, 0.47842, 7.9575, 28.9547, 0, 0, 17.8659, -38.2935, 0.061086, 1.6251, 25.8234, -9.3388
0.4, -0.00033242, -0.10939, -0.0077559, 0.17681, 0.10271, 0.14068, -0.4784, 0.4784, 8.0886, 28.9535, 0, 0, 17.8665, -38.2802, 0.061105, 1.6251, 25.9551, -9.3267
0.41, -0.0013595, -0.1094, -0.005296, 0.17676, 0.097623, 0.14051, -0.47855, 0.47855, 8.3175, 28.9486, 0, 0, 17.898, -38.4759, 0.061131, 1.6251, 26.2155, -9.5273
0.42, -0.0071841, -0.10945, 0.011961, 0.1768, 0.093736, 0.13833, -0.47872, 0.47872, 8.3084, 28.944, 0, 0, 17.9342, -38.6996, 0.061164, 1.6251, 26.2426, -9.7556
0.43, -0.0032714, -0.10951, 0.0016406, 0.17689, 0.090748, 0.13476, -0.47958, 0.47958, 8.1271, 28.9951, 0, 0, 17.9403, -38.722, 0.061198, 1.6251, 26.0674, -9.7269
0.44, -0.0031948, -0.10954, -8.2044e-06, 0.1769, 0.087382, 0.13221, -0.48018, 0.48018, 8.0543, 29.0459, 0, 0, 17.9236, -38.5055, 0.06123, 1.6251, 25.978, -9.4596
0.45, -0.0024689, -0.10957, -0.00046863, 0.17688, 0.083353, 0.13116, -0.48075, 0.48075, 8.1505, 29.0765, 0, 0, 17.9268, -38.5491, 0.061257, 1.6251, 26.0773, -9.4726
0.46, 0.0046425, -0.10956, -0.023444, 0.17677, 0.080818, 0.12754, -0.48088, 0.48088, 7.9383, 29.1174, 0, 0, 17.8659, -38.0484, 0.061275, 1.6251, 25.8042, -8.9309
0.47, 0.0075915, -0.1095, -0.033546, 0.17651, 0.07734, 0.12593, -0.4808, 0.4808, 7.957, 29.1227, 0, 0, 17.8457, -37.8701, 0.061287, 1.6251, 25.8027, -8.7473
0.48, 0.0098146, -0.10941, -0.039821, 0.17613, 0.074165, 0.12396, -0.48091, 0.48091, 7.9273, 29.1484, 0, 0, 17.7987, -37.5501, 0.061294, 1.6251, 25.726, -8.4017
0.49, 0.010925, -0.1093, -0.04277, 0.17569, 0.070533, 0.12314, -0.48211, 0.48211, 8.0248, 29.2294, 0, 0, 17.7678, -37.3641, 0.061295, 1.6251, 25.7926, -8.1347
0.5, 0.014971, -0.10919, -0.05438, 0.17527, 0.067371, 0.12165, -0.48237, 0.48237, 8.0388, 29.2557, 0, 0, 17.7305, -37.1508, 0.061294, 1.6252, 25.7693, -7.8951
0.51, 0.017625, -0.10904, -0.063403, 0.17472, 0.063852, 0.12103, -0.48209, 0.48209, 8.1462, 29.2611, 0, 0, 17.6731, -36.7625, 0.061286, 1.6252, 25.8193, -7.5014
0.52, 0.01357, -0.10887, -0.052757, 0.17408, 0.060132, 0.12101, -0.4815, 0.4815, 8.3244, 29.2163, 0, 0, 17.6741, -36.8152, 0.061274, 1.6252, 25.9985, -7.5989
0.53, 0.012415, -0.10874, -0.049966, 0.17357, 0.057498, 0.11913, -0.48134, 0.48134, 8.2826, 29.1983, 0, 0, 17.6787, -36.8718, 0.061275, 1.6253, 25.9613, -7.6735
0.54, 0.0072524, -0.10864, -0.033215, 0.17315, 0.054166, 0.11878, -0.48154, 0.48154, 8.4123, 29.194, 0, 0, 17.6958, -37.0627, 0.061284, 1.6253, 26.1082, -7.8687
0.55, 0.0087094, -0.10855, -0.036984, 0.17277, 0.05119, 0.11795, -0.48147, 0.48147, 8.4783, 29.1943, 0, 0, 17.6748, -36.9466, 0.061291, 1.6253, 26.1531, -7.7523
0.56, 0.0083824, -0.10846, -0.037205, 0.1724, 0.048656, 0.11647, -0.48165, 0.48165, 8.4655, 29.207, 0, 0, 17.665, -36.8738, 0.0613, 1.6253, 26.1305, -7.6668
0.57, 0.0063025, -0.10839, -0.030043, 0.17206, 0.046531, 0.1144, -0.4819, 0.4819, 8.38, 29.2229, 0, 0, 17.6539, -36.8187, 0.061314, 1.6254, 26.0339, -7.5958
0.58, 0.0024001, -0.10835, -0.019613, 0.17182, 0.044669, 0.11201, -0.48186, 0.48186, 8.2558, 29.209, 0, 0, 17.6754, -36.9598, 0.061332, 1.6254, 25.9312, -7.7508
0.59, 0.0025365, -0.10833, -0.019487, 0.17164, 0.040771, 0.11367, -0.48247, 0.48247, 8.5911, 29.2361, 0, 0, 17.6919, -37.0719, 0.061358, 1.6254, 26.2831, -7.8358
0.6, -0.0015355, -0.10833, -0.0074061, 0.17153, 0.039342, 0.11079, -0.48183, 0.48183, 8.4015, 29.1862, 0, 0, 17.7155, -37.2325, 0.061389, 1.6254, 26.1171, -8.0463
0.61, -0.0018997, -0.10836, -0.0052531, 0.17149, 0.035761, 0.11219, -0.48177, 0.48177, 8.6977, 29.1776, 0, 0, 17.7286, -37.2998, 0.061422, 1.6254, 26.4263, -8.1222
0.62, -0.0007002, -0.10838, -0.0085275, 0.17145, 0.032329, 0.11351, -0.48156, 0.48156, 8.9788, 29.1698, 0, 0, 17.7224, -37.2258, 0.061453, 1.6254, 26.7012, -8.056
0.63, -0.0033738, -0.1084, -0.0010314, 0.1714, 0.029456, 0.11401, -0.48067, 0.48067, 9.1608, 29.1075, 0, 0, 17.7429, -37.3414, 0.061484, 1.6254, 26.9038, -8.2338
0.64, -0.0049018, -0.10845, 0.0038595, 0.17144, 0.027056, 0.1138, -0.47961, 0.47961, 9.2574, 29.0352, 0, 0, 17.7687, -37.4753, 0.061523, 1.6254, 27.0262, -8.4402
0.65, -0.0022363, -0.1085, -0.0043446, 0.17148, 0.025202, 0.11269, -0.47855, 0.47855, 9.2431, 28.9816, 0, 0, 17.7576, -37.3314, 0.061561, 1.6254, 27.0006, -8.3498
0.66, -0.0030441, -0.10852, -0.00092053, 0.17144, 0.022129, 0.11415, -0.47752, 0.47752, 9.5195, 28.9228, 0, 0, 17.7526, -37.2847, 0.061592, 1.6254, 27.2721, -8.3618
0.67, -0.0036968, -0.10854, 0.00088286, 0.1714, 0.019706, 0.11461, -0.47645, 0.47645, 9.6765, 28.8526, 0, 0, 17.7656, -37.3642, 0.06162, 1.6254, 27.4421, -8.5116
0.68, 0.00151, -0.10854, -0.011632, 0.1713, 0.017587, 0.11448, -0.47588, 0.47588, 9.7617, 28.8374, 0, 0, 17.7245, -37.0766, 0.061642, 1.6254, 27.4863, -8.2393
0.69, -0.0016759, -0.10855, 0.00054485, 0.17125, 0.016698, 0.11204, -0.47488, 0.47488, 9.5856, 28.7634, 0, 0, 17.7469, -37.2712, 0.061659, 1.6254, 27.3325, -8.5078
0.7, -0.0039436, -0.10858, 0.0065812, 0.1713, 0.014977, 0.11127, -0.47394, 0.47394, 9.6008, 28.6886, 0, 0, 17.7867, -37.5562, 0.061676, 1.6254, 27.3875, -8.8676
0.71, -0.0062486, -0.10861, 0.013689, 0.17136, 0.012641, 0.11178, -0.47357, 0.47357, 9.7566, 28.6695, 0, 0, 17.7864, -37.5126, 0.061695, 1.6254, 27.543, -8.843
0.72, -0.0040076, -0.10867, 0.0050898, 0.17149, 0.011154, 0.11077, -0.47284, 0.47284, 9.7357, 28.6278, 0, 0, 17.7945, -37.4959, 0.061723, 1.6254, 27.5302, -8.8681
0.73, -0.0011653, -0.10871, -0.0016049, 0.17152, 0.0094611, 0.11021, -0.47267, 0.47267, 9.763, 28.6291, 0, 0, 17.7726, -37.3368, 0.061745, 1.6254, 27.5356, -8.7078
0.74, -0.0029425, -0.10874, 0.005591, 0.17158, 0.0080707, 0.10916, -0.47243, 0.47243, 9.7364, 28.5968, 0, 0, 17.8097, -37.6072, 0.061765, 1.6254, 27.5462, -9.0105
0.75, 0.00047902, -0.10876, -0.0060678, 0.1716, 0.0070728, 0.10745, -0.47223, 0.47223, 9.6267, 28.6065, 0, 0, 17.7716, -37.2859, 0.061778, 1.6254, 27.3983, -8.6794
0.76, 0.000642, -0.10874, -0.0075604, 0.17149, 0.0059515, 0.10607, -0.47211, 0.47211, 9.5547, 28.6073, 0, 0, 17.7535, -37.1495, 0.061782, 1.6254, 27.3082, -8.5422
0.77, -0.0020404, -0.10874, 0.00080782, 0.17146, 0.0044354, 0.10554, -0.47204, 0.47204, 9.5812, 28.5893, 0, 0, 17.7861, -37.3543, 0.061797, 1.6254, 27.3673, -8.765
0.78, 0.0050207, -0.10873, -0.019267, 0.17137, 0.003064, 0.10484, -0.47199, 0.47199, 9.5805, 28.6046, 0, 0, 17.7445, -37.0732, 0.061806, 1.6254, 27.3251, -8.4686
0.79, 0.0068714, -0.10866, -0.025776, 0.17113, 0.0018061, 0.10403, -0.4724, 0.4724, 9.5644, 28.6511, 0, 0, 17.6949, -36.7135, 0.061802, 1.6254, 27.2593, -8.0624
0.8, 0.0040902, -0.1086, -0.017185, 0.17089, 0.00014298, 0.10408, -0.47257, 0.47257, 9.6505, 28.6441, 0, 0, 17.7213, -36.941, 0.0618, 1.6254, 27.3718, -8.2969
0.81, 0.006965, -0.10854, -0.025694, 0.17067, 8.9406e-22, 0.10365, -0.47219, 0.47219, 9.617, 28.6364, 0, 0, 17.6849, -36.6848, 0.061799, 1.6254, 27.3019, -8.0484
0.82, 0.007769, -0.10849, -0.028927, 0.17045, 1.6369e-22, 0.10281, -0.47199, 0.47199, 9.5415, 28.6256, 0, 0, 17.6774, -36.6414, 0.0618, 1.6254, 27.2189, -8.0158
0.83, 0.010361, -0.10837, -0.036282, 0.17005, 2.7398e-05, 0.10273, -0.47129, 0.47129, 9.531, 28.6011, 0, 0, 17.6285, -36.3232, 0.061789, 1.6255, 27.1595, -7.7222
0.84, 0.0040038, -0.10831, -0.019009, 0.16979, 0.00039149, 0.099993, -0.47085, 0.47085, 9.2702, 28.5571, 0, 0, 17.6592, -36.5547, 0.061788, 1.6255, 26.9294, -7.9976
0.85, -0.0014353, -0.10827, -0.0027911, 0.16962, -8.6684e-22, 0.097829, -0.47071, 0.47071, 9.0966, 28.5298, 0, 0, 17.6948, -36.8188, 0.061797, 1.6255, 26.7913, -8.2891
0.86, 0.0048652, -0.10825, -0.021257, 0.16948, -3.942e-20, 0.098252, -0.47133, 0.47133, 9.1329, 28.5824, 0, 0, 17.6624, -36.5701, 0.061809, 1.6255, 26.7954, -7.9877
0.87, 0.003985, -0.10821, -0.019131, 0.16929, 1.4947e-21, 0.099471, -0.47186, 0.47186, 9.2427, 28.6165, 0, 0, 17.6538, -36.5144, 0.061819, 1.6255, 26.8964, -7.8978
0.88, 0.0026423, -0.10819, -0.011979, 0.16918, 5.6558e-06, 0.099535, -0.47162, 0.47162, 9.2483, 28.5964, 0, 0, 17.6528, -36.5842, 0.061827, 1.6255, 26.9012, -7.9878
0.89, 0.0097578, -0.10815, -0.030521, 0.16901, 3.0529e-05, 0.097226, -0.47143, 0.47143, 9.0376, 28.5968, 0, 0, 17.6202, -36.3807, 0.061826, 1.6255, 26.6578, -7.784
0.9, 0.007977, -0.10807, -0.025141, 0.16878, -2.0605e-21, 0.099214, -0.47154, 0.47154, 9.2176, 28.6085, 0, 0, 17.5983, -36.2784, 0.061812, 1.6255, 26.8159, -7.6699
0.91, 0.0054881, -0.10799, -0.020067, 0.16851, 7.7523e-22, 0.10034, -0.47109, 0.47109, 9.3202, 28.5807, 0, 0, 17.5955, -36.2565, 0.0618, 1.6255, 26.9157, -7.6758
0.92, 0.0074829, -0.10793, -0.028172, 0.16828, -3.6585e-22, 0.10065, -0.4715, 0.4715, 9.347, 28.6176, 0, 0, 17.5706, -36.0408, 0.061798, 1.6256, 26.9175, -7.4232
0.93, 0.0054571, -0.10785, -0.021369, 0.168, -2.0431e-22, 0.10062, -0.4711, 0.4711, 9.3463, 28.584, 0, 0, 17.5792, -36.155, 0.061793, 1.6256, 26.9255, -7.571
0.94, 0.0039799, -0.10779, -0.01716, 0.16776, 7.9019e-05, 0.10318, -0.47046, 0.47046, 9.5749, 28.5362, 0, 0, 17.5918, -36.2624, 0.061791, 1.6256, 27.1667, -7.7262
0.95, 0.010199, -0.10772, -0.035434, 0.16749, 6.1806e-05, 0.10243, -0.46995, 0.46995, 9.5038, 28.5356, 0, 0, 17.5198, -35.7737, 0.061788, 1.6256, 27.0235, -7.2381
0.96, 0.0059719, -0.10763, -0.02222, 0.16718, 4.2339e-05, 0.10366, -0.46965, 0.46965, 9.6173, 28.5063, 0, 0, 17.5302, -35.9043, 0.06178, 1.6256, 27.1474, -7.398
0.97, 0.010009, -0.10753, -0.035616, 0.16684, 9.4857e-06, 0.10429, -0.46937, 0.46937, 9.6737, 28.5068, 0, 0, 17.4867, -35.5969, 0.061771, 1.6256, 27.1604, -7.0901
0.98, 0.008577, -0.10744, -0.032391, 0.1665, 0.00030366, 0.10687, -0.46815, 0.46815, 9.894, 28.43, 0, 0, 17.4842, -35.6025, 0.061766, 1.6257, 27.3781, -7.1725
0.99, 0.0081691, -0.10736, -0.030247, 0.16622, -4.8355e-23, 0.10629, -0.4681, 0.4681, 9.8566, 28.423, 0, 0, 17.4812, -35.6284, 0.061763, 1.6257, 27.3378, -7.2054
1, 0.0076573, -0.1073, -0.029158, 0.16596, -3.0062e-21, 0.10587, -0.46798, 0.46798, 9.8195, 28.4124, 0, 0, 17.4814, -35.6503, 0.061762, 1.6257, 27.3009, -7.2379
1.01, 0.0062171, -0.10721, -0.025181, 0.16563, -1.6245e-22, 0.1071, -0.46784, 0.46784, 9.9311, 28.4052, 0, 0, 17.4703, -35.5859, 0.061758, 1.6257, 27.4014, -7.1807
1.02, 0.0031104, -0.10717, -0.014967, 0.16545, 3.0019e-21, 0.10758, -0.46746, 0.46746, 9.9762, 28.367, 0, 0, 17.4959, -35.7955, 0.061765, 1.6257, 27.4721, -7.4285
1.03, 0.0065255, -0.10712, -0.023794, 0.16526, 0.00037264, 0.10397, -0.46639, 0.46639, 9.6323, 28.3144, 0, 0, 17.4618, -35.5964, 0.061765, 1.6257, 27.0941, -7.282
1.04, 0.0071623, -0.10705, -0.025711, 0.16501, 7.5483e-05, 0.10403, -0.4657, 0.4657, 9.6499, 28.2842, 0, 0, 17.4296, -35.3871, 0.061759, 1.6258, 27.0795, -7.1029
1.05, 0.0075468, -0.10697, -0.028176, 0.16473, 0.00014886, 0.1034, -0.46483, 0.46483, 9.5907, 28.2271, 0, 0, 17.4334, -35.4257, 0.061754, 1.6258, 27.0242, -7.1986
1.06, 0.0024147, -0.10693, -0.010898, 0.16458, 0.00010984, 0.10565, -0.46468, 0.46468, 9.798, 28.1999, 0, 0, 17.4605, -35.6805, 0.061755, 1.6258, 27.2585, -7.4806
1.07, 0.0018117, -0.10692, -0.0089162, 0.16448, 5.3365e-05, 0.10872, -0.46497, 0.46497, 10.0777, 28.2193, 0, 0, 17.4557, -35.636, 0.061763, 1.6258, 27.5334, -7.4167
1.08, -0.00019992, -0.10692, -0.0044349, 0.16446, 9.6747e-05, 0.10821, -0.46411, 0.46411, 10.0305, 28.1595, 0, 0, 17.4773, -35.7548, 0.061776, 1.6258, 27.5077, -7.5953
1.09, -0.0014358, -0.10694, -0.0030441, 0.16445, 3.2077e-22, 0.10817, -0.46375, 0.46375, 10.0329, 28.1315, 0, 0, 17.4974, -35.8557, 0.061795, 1.6258, 27.5303, -7.7243
1.1, -0.0081478, -0.10699, 0.018016, 0.16452, 0.00016549, 0.1096, -0.46309, 0.46309, 10.1562, 28.075, 0, 0, 17.535, -36.1154, 0.061818, 1.6258, 27.6912, -8.0405
1.11, -0.0072375, -0.10708, 0.016214, 0.16473, 0.00029854, 0.10908, -0.46221, 0.46221, 10.1043, 28.0124, 0, 0, 17.5664, -36.2879, 0.061853, 1.6258, 27.6708, -8.2755
1.12, -0.00044909, -0.10712, -0.0020744, 0.16484, 0.00021289, 0.11137, -0.46181, 0.46181, 10.3096, 28.0166, 0, 0, 17.5084, -35.8728, 0.061874, 1.6258, 27.818, -7.8561
1.13, -0.0048822, -0.10715, 0.010499, 0.16489, 0.00015803, 0.11232, -0.46132, 0.46132, 10.4007, 27.9686, 0, 0, 17.5529, -36.1663, 0.061888, 1.6258, 27.9536, -8.1977
1.14, -0.0061951, -0.1072, 0.013547, 0.16499, 0.00010103, 0.11128, -0.46061, 0.46061, 10.3095, 27.924, 0, 0, 17.5651, -36.2046, 0.061908, 1.6257, 27.8747, -8.2806
1.15, -0.00072015, -0.10724, -0.0030038, 0.16507, 3.7231e-05, 0.11159, -0.46018, 0.46018, 10.3372, 27.9201, 0, 0, 17.5281, -35.8843, 0.06193, 1.6257, 27.8653, -7.9642
1.16, -0.00028065, -0.10727, -0.0056347, 0.16508, 0.00020593, 0.11351, -0.45959, 0.45959, 10.5027, 27.8839, 0, 0, 17.5381, -35.8937, 0.06195, 1.6257, 28.0408, -8.0098
1.17, -0.0047484, -0.10728, 0.0076616, 0.16505, -3.1504e-22, 0.1116, -0.45933, 0.45933, 10.342, 27.8571, 0, 0, 17.5611, -36.0634, 0.061968, 1.6257, 27.9031, -8.2063
1.18, 0.00071012, -0.10729, -0.0060244, 0.16503, 2.6707e-06, 0.11091, -0.45856, 0.45856, 10.2767, 27.827, 0, 0, 17.5242, -35.8127, 0.061984, 1.6257, 27.8009, -7.9857
1.19, -6.1621e-05, -0.10729, -0.00083164, 0.165, 0.00011182, 0.11229, -0.45799, 0.45799, 10.397, 27.7835, 0, 0, 17.5338, -35.9458, 0.061989, 1.6257, 27.9308, -8.1623
1.2, -8.2166e-05, -0.10727, -0.00067447, 0.16495, 7.2157e-05, 0.11323, -0.45759, 0.45759, 10.4829, 27.7628, 0, 0, 17.5273, -35.887, 0.061988, 1.6257, 28.0102, -8.1242
1.21, 0.0056044, -0.10723, -0.018807, 0.16481, 0.00022801, 0.11036, -0.45696, 0.45696, 10.2142, 27.7492, 0, 0, 17.4753, -35.4984, 0.061983, 1.6258, 27.6894, -7.7492
1.22, 0.0083144, -0.10717, -0.025487, 0.16461, 3.4031e-05, 0.11098, -0.45706, 0.45706, 10.2778, 27.7616, 0, 0, 17.4512, -35.3749, 0.061972, 1.6258, 27.7289, -7.6133
1.23, 0.010419, -0.10707, -0.032145, 0.16431, 1.8335e-21, 0.1114, -0.45745, 0.45745, 10.3161, 27.7975, 0, 0, 17.4129, -35.1416, 0.061952, 1.6258, 27.729, -7.3441
1.24, 0.010733, -0.10696, -0.032449, 0.16397, -7.9172e-23, 0.11236, -0.45783, 0.45783, 10.4034, 27.8204, 0, 0, 17.3983, -35.0999, 0.06193, 1.6258, 27.8017, -7.2794
1.25, 0.013419, -0.10684, -0.041811, 0.16361, -8.224e-22, 0.11045, -0.45782, 0.45782, 10.2305, 27.8294, 0, 0, 17.3648, -34.9023, 0.061906, 1.6258, 27.5952, -7.0729
1.26, 0.012722, -0.10672, -0.040279, 0.16321, 2.7627e-22, 0.10969, -0.45855, 0.45855, 10.1625, 27.8769, 0, 0, 17.3444, -34.796, 0.061884, 1.6258, 27.5069, -6.9191
