time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.42, 0.010437, -0.10868, -0.02328, 0.17768, 0.01707, 0.080254, -0.48123, 0.48123, 6.6992, 29.1318, 0, 0, 17.6796, -38.2633, 0.060215, 1.6251, 24.3788, -9.1315
0.43, 0.010783, -0.10858, -0.026442, 0.17748, 0.015567, 0.079805, -0.4814, 0.4814, 6.73, 29.1473, 0, 0, 17.662, -38.1613, 0.060177, 1.6251, 24.392, -9.014
0.44, 0.0099085, -0.10848, -0.02652, 0.1772, 0.015149, 0.077412, -0.48155, 0.48155, 6.5346, 29.1607, 0, 0, 17.6455, -38.0625, 0.060143, 1.6251, 24.1801, -8.9018
0.45, 0.0081554, -0.10838, -0.02324, 0.17693, 0.013945, 0.076591, -0.48145, 0.48145, 6.519, 29.1486, 0, 0, 17.6512, -38.1138, 0.060117, 1.6251, 24.1703, -8.9652
0.46, 0.0051522, -0.10831, -0.013615, 0.17674, 0.012637, 0.076059, -0.48147, 0.48147, 6.534, 29.143, 0, 0, 17.6533, -38.1921, 0.060096, 1.6251, 24.1872, -9.0491
0.47, 0.0039808, -0.10826, -0.0096062, 0.17662, 0.012128, 0.074092, -0.48134, 0.48134, 6.3815, 29.1299, 0, 0, 17.656, -38.257, 0.060081, 1.6251, 24.0375, -9.127
0.48, 0.0015617, -0.10824, -0.0030161, 0.17659, 0.01101, 0.073367, -0.48073, 0.48073, 6.3704, 29.082, 0, 0, 17.6764, -38.4198, 0.06007, 1.6251, 24.0468, -9.3377
0.49, 0.0032735, -0.10823, -0.006723, 0.17657, 0.011268, 0.070114, -0.4805, 0.4805, 6.0656, 29.0628, 0, 0, 17.6835, -38.4961, 0.060062, 1.6251, 23.7491, -9.4333
0.5, 0.0069879, -0.10818, -0.018501, 0.17644, 0.0099138, 0.070019, -0.48114, 0.48114, 6.1191, 29.1251, 0, 0, 17.6311, -38.132, 0.060043, 1.6252, 23.7502, -9.0069
0.51, 0.0031127, -0.10814, -0.0084955, 0.17635, 0.0078311, 0.071379, -0.48128, 0.48128, 6.3418, 29.1204, 0, 0, 17.6543, -38.3078, 0.06003, 1.6252, 23.9961, -9.1874
0.52, -0.0018669, -0.10812, 0.0058429, 0.1763, 0.007194, 0.070063, -0.48057, 0.48057, 6.2541, 29.0711, 0, 0, 17.6662, -38.4056, 0.060025, 1.6252, 23.9203, -9.3345
0.53, -0.0044322, -0.10816, 0.014334, 0.1764, 0.0051785, 0.071472, -0.48025, 0.48025, 6.4783, 29.0318, 0, 0, 17.7078, -38.7091, 0.060031, 1.6252, 24.1861, -9.6773
0.54, -0.0033909, -0.1082, 0.0099577, 0.17654, 0.0037725, 0.071878, -0.47922, 0.47922, 6.5811, 28.9734, 0, 0, 17.7099, -38.6812, 0.06004, 1.6251, 24.291, -9.7078
0.55, -0.008632, -0.10826, 0.025189, 0.1767, 0.0029736, 0.071187, -0.47846, 0.47846, 6.5584, 28.9081, 0, 0, 17.7582, -38.9871, 0.060054, 1.6251, 24.3167, -10.079
0.56, -0.0056576, -0.10834, 0.014677, 0.17692, 0.0012887, 0.072251, -0.47814, 0.47814, 6.7337, 28.8925, 0, 0, 17.7645, -38.9625, 0.060076, 1.6251, 24.4982, -10.07
0.57, -0.0053174, -0.10838, 0.013357, 0.17704, 0.0010235, 0.07065, -0.47734, 0.47734, 6.6005, 28.8594, 0, 0, 17.7441, -38.754, 0.060094, 1.6251, 24.3446, -9.8946
0.58, -0.0029008, -0.10843, 0.0032278, 0.17714, 0.00061661, 0.072213, -0.4775, 0.4775, 6.7604, 28.8731, 0, 0, 17.7479, -38.706, 0.060115, 1.6251, 24.5084, -9.8329
0.59, 0.0024948, -0.10843, -0.012098, 0.17709, 0.00067554, 0.074797, -0.47737, 0.47737, 6.9877, 28.8934, 0, 0, 17.6925, -38.2904, 0.060126, 1.6251, 24.6802, -9.3971
0.6, 0.0031771, -0.10841, -0.017018, 0.17698, 0.00051331, 0.076705, -0.47769, 0.47769, 7.1676, 28.9147, 0, 0, 17.6941, -38.2466, 0.060135, 1.6251, 24.8617, -9.3319
0.61, 0.0036239, -0.10839, -0.016956, 0.17684, 0.00047528, 0.075624, -0.4769, 0.4769, 7.072, 28.8677, 0, 0, 17.6893, -38.2205, 0.060148, 1.6251, 24.7612, -9.3528
0.62, 0.0053875, -0.10834, -0.019809, 0.17666, 0.00043704, 0.074558, -0.4765, 0.4765, 6.9773, 28.8466, 0, 0, 17.6704, -38.1576, 0.060149, 1.6251, 24.6477, -9.311
0.63, 0.0079957, -0.10828, -0.025721, 0.17644, 0.00042135, 0.073691, -0.47693, 0.47693, 6.8987, 28.8844, 0, 0, 17.6327, -37.9487, 0.060142, 1.6251, 24.5314, -9.0643
0.64, 0.0081848, -0.1082, -0.024993, 0.1762, 0.00037675, 0.073295, -0.47655, 0.47655, 6.8647, 28.8677, 0, 0, 17.6097, -37.8293, 0.060127, 1.6252, 24.4744, -8.9616
0.65, 0.0039811, -0.10817, -0.014578, 0.17609, 0.00044241, 0.07509, -0.47617, 0.47617, 7.0262, 28.8186, 0, 0, 17.6618, -38.2122, 0.060122, 1.6252, 24.688, -9.3936
0.66, 0.0058461, -0.1081, -0.021049, 0.17587, 0.00028142, 0.075107, -0.47632, 0.47632, 7.0344, 28.8409, 0, 0, 17.6305, -37.9832, 0.060112, 1.6252, 24.6649, -9.1423
0.67, 0.010147, -0.10802, -0.033543, 0.1756, 0.00036888, 0.075012, -0.47637, 0.47637, 7.0195, 28.8697, 0, 0, 17.5687, -37.5664, 0.060101, 1.6252, 24.5882, -8.6967
0.68, 0.0099116, -0.10793, -0.031006, 0.17529, 1.3395e-18, 0.074469, -0.47401, 0.47401, 6.9886, 28.7248, 0, 0, 17.56, -37.5753, 0.060087, 1.6252, 24.5486, -8.8505
0.69, 0.0056829, -0.10784, -0.017933, 0.17502, 2.6021e-06, 0.073756, -0.47716, 0.47716, 6.9259, 28.8978, 0, 0, 17.5778, -37.7824, 0.060068, 1.6252, 24.5037, -8.8846
0.7, 0.0012314, -0.10782, -0.0072151, 0.17495, 6.6394e-05, 0.073641, -0.4772, 0.4772, 6.9143, 28.8859, 0, 0, 17.6106, -37.9873, 0.060067, 1.6252, 24.5249, -9.1014
0.71, 0.0046484, -0.10779, -0.01848, 0.17484, 1.9796e-05, 0.07493, -0.47768, 0.47768, 7.0312, 28.9331, 0, 0, 17.5755, -37.7014, 0.06007, 1.6252, 24.6068, -8.7683
0.72, -0.0019274, -0.10779, 0.00043352, 0.17477, 1.0189e-21, 0.076701, -0.47883, 0.47883, 7.1945, 28.9748, 0, 0, 17.6317, -38.0941, 0.060083, 1.6253, 24.8262, -9.1193
0.73, -0.0055768, -0.10784, 0.010569, 0.17485, -3.3197e-22, 0.078587, -0.47983, 0.47983, 7.3664, 29.0158, 0, 0, 17.677, -38.3799, 0.060107, 1.6252, 25.0434, -9.3641
0.74, -0.007122, -0.1079, 0.014593, 0.17498, 0.0002115, 0.080595, -0.47948, 0.47948, 7.5382, 28.9854, 0, 0, 17.7051, -38.5386, 0.060139, 1.6252, 25.2433, -9.5532
0.75, -0.0083489, -0.10796, 0.018749, 0.17509, 0.00011591, 0.082831, -0.47983, 0.47983, 7.7437, 29.0095, 0, 0, 17.7065, -38.5057, 0.060169, 1.6252, 25.4502, -9.4963
0.76, -0.013309, -0.10807, 0.030637, 0.17533, 0.00021287, 0.083298, -0.47958, 0.47958, 7.7836, 28.9732, 0, 0, 17.7691, -38.8479, 0.060211, 1.6252, 25.5527, -9.8748
0.77, -0.012355, -0.1082, 0.029536, 0.17564, 0.00052197, 0.080853, -0.47813, 0.47813, 7.5475, 28.8889, 0, 0, 17.7773, -38.8485, 0.060262, 1.6252, 25.3248, -9.9597
0.78, -0.0081558, -0.10831, 0.017508, 0.17589, 0.00067425, 0.080262, -0.47719, 0.47719, 7.4856, 28.8427, 0, 0, 17.7735, -38.7299, 0.060304, 1.6252, 25.2591, -9.8872
0.79, -0.0038126, -0.10839, 0.0080979, 0.17608, 0.00050642, 0.079991, -0.47648, 0.47648, 7.4674, 28.8093, 0, 0, 17.7566, -38.6175, 0.060335, 1.6252, 25.2241, -9.8082
0.8, 0.0041015, -0.10839, -0.014746, 0.17605, 0.00026033, 0.078867, -0.47663, 0.47663, 7.3738, 28.8563, 0, 0, 17.6797, -38.0551, 0.060342, 1.6252, 25.0535, -9.1988
0.81, 0.0034089, -0.10836, -0.010183, 0.17592, 0.00037286, 0.081748, -0.47633, 0.47633, 7.6283, 28.8335, 0, 0, 17.6785, -38.1092, 0.060338, 1.6252, 25.3068, -9.2757
0.82, -0.0019941, -0.10834, 0.0064655, 0.17588, 0.00056186, 0.083592, -0.47578, 0.47578, 7.788, 28.7756, 0, 0, 17.7226, -38.4684, 0.060335, 1.6252, 25.5106, -9.6928
0.83, 0.00087025, -0.10835, 0.00059791, 0.17592, 0.00067437, 0.0826, -0.47475, 0.47475, 7.6918, 28.7232, 0, 0, 17.697, -38.3354, 0.060333, 1.6252, 25.3888, -9.6122
0.84, 0.00028743, -0.10833, 0.003639, 0.1759, 0.00056028, 0.080463, -0.47382, 0.47382, 7.5049, 28.6648, 0, 0, 17.6981, -38.3736, 0.06032, 1.6252, 25.203, -9.7088
0.85, 0.0058029, -0.1083, -0.014424, 0.17586, 0.0001431, 0.081093, -0.47461, 0.47461, 7.5798, 28.7316, 0, 0, 17.6606, -38.0848, 0.060304, 1.6252, 25.2404, -9.3532
0.86, 0.004245, -0.10824, -0.0108, 0.1757, 0.00027388, 0.083956, -0.4747, 0.4747, 7.831, 28.7439, 0, 0, 17.6401, -37.9559, 0.060285, 1.6252, 25.471, -9.212
0.87, 0.0078102, -0.10819, -0.021785, 0.17557, 0.00015318, 0.083099, -0.47506, 0.47506, 7.7589, 28.7734, 0, 0, 17.6186, -37.827, 0.060269, 1.6252, 25.3775, -9.0536
0.88, 0.0085478, -0.1081, -0.024255, 0.17532, 1.7983e-19, 0.082621, -0.47502, 0.47502, 7.7222, 28.7822, 0, 0, 17.5853, -37.6241, 0.060245, 1.6252, 25.3075, -8.8419
0.89, 0.010489, -0.10802, -0.030017, 0.17508, 0.00031309, 0.082802, -0.47541, 0.47541, 7.7239, 28.8066, 0, 0, 17.5726, -37.5791, 0.060223, 1.6252, 25.2965, -8.7724
0.9, 0.012136, -0.10789, -0.034077, 0.17472, 6.4727e-05, 0.08283, -0.47561, 0.47561, 7.7379, 28.8265, 0, 0, 17.5423, -37.4222, 0.060193, 1.6253, 25.2802, -8.5957
0.91, 0.0097466, -0.1078, -0.026244, 0.17446, 3.0851e-05, 0.082945, -0.47699, 0.47699, 7.751, 28.8998, 0, 0, 17.5463, -37.5301, 0.060166, 1.6253, 25.2973, -8.6302
0.92, 0.011608, -0.10769, -0.029778, 0.17416, 0.00021351, 0.082087, -0.47682, 0.47682, 7.664, 28.9018, 0, 0, 17.5024, -37.3151, 0.060133, 1.6253, 25.1664, -8.4134
0.93, 0.014733, -0.10757, -0.038221, 0.17385, -6.0741e-22, 0.082614, -0.47792, 0.47792, 7.7208, 28.9773, 0, 0, 17.4661, -37.1384, 0.060094, 1.6253, 25.1869, -8.1611
0.94, 0.01304, -0.10743, -0.033871, 0.17349, 0.00016034, 0.079964, -0.4779, 0.4779, 7.4757, 28.9715, 0, 0, 17.4589, -37.1623, 0.060053, 1.6253, 24.9346, -8.1908
0.95, 0.010333, -0.10732, -0.027613, 0.1732, 0.00020495, 0.081487, -0.47743, 0.47743, 7.6119, 28.9371, 0, 0, 17.4591, -37.2162, 0.060019, 1.6254, 25.071, -8.2791
0.96, 0.0093326, -0.10722, -0.023625, 0.17292, 0.00046695, 0.08028, -0.47643, 0.47643, 7.4908, 28.8788, 0, 0, 17.44, -37.1524, 0.059987, 1.6254, 24.9308, -8.2736
0.97, 0.0073587, -0.10713, -0.020023, 0.1727, 0.00067533, 0.077673, -0.4761, 0.4761, 7.2477, 28.8489, 0, 0, 17.4548, -37.2792, 0.05996, 1.6254, 24.7025, -8.4303
0.98, 0.0093018, -0.10704, -0.026649, 0.17245, 0.00073075, 0.075251, -0.47552, 0.47552, 7.0257, 28.8309, 0, 0, 17.4109, -36.9927, 0.059934, 1.6254, 24.4365, -8.1618
0.99, 0.011166, -0.10693, -0.031703, 0.17212, 0.00048115, 0.074511, -0.47515, 0.47515, 6.9702, 28.8195, 0, 0, 17.3752, -36.7933, 0.059906, 1.6254, 24.3454, -7.9739
1, 0.011481, -0.10682, -0.033007, 0.17183, 0.00018425, 0.076439, -0.47585, 0.47585, 7.1588, 28.8564, 0, 0, 17.3729, -36.8304, 0.059878, 1.6254, 24.5317, -7.974
1.01, 0.0076161, -0.10672, -0.02127, 0.17155, 0.00040178, 0.078218, -0.47515, 0.47515, 7.3107, 28.799, 0, 0, 17.3915, -37.0229, 0.059854, 1.6255, 24.7023, -8.2239
1.02, 0.01199, -0.10665, -0.03381, 0.17133, 0.00044486, 0.07889, -0.4749, 0.4749, 7.3676, 28.8011, 0, 0, 17.3454, -36.7471, 0.059834, 1.6255, 24.713, -7.946
1.03, 0.010434, -0.10654, -0.030759, 0.17104, 0.00054491, 0.080351, -0.47438, 0.47438, 7.4949, 28.7697, 0, 0, 17.3349, -36.7126, 0.059807, 1.6255, 24.8298, -7.9429
1.04, 0.0089558, -0.10646, -0.026054, 0.17081, 0.00056797, 0.080436, -0.47379, 0.47379, 7.5028, 28.7245, 0, 0, 17.3435, -36.8229, 0.059788, 1.6255, 24.8463, -8.0985
1.05, 0.0077761, -0.10639, -0.021549, 0.17063, 0.00069523, 0.081815, -0.47295, 0.47295, 7.621, 28.6746, 0, 0, 17.3289, -36.7896, 0.059767, 1.6255, 24.9499, -8.115
1.06, 0.0084781, -0.1063, -0.025104, 0.17035, 0.00058737, 0.080122, -0.47224, 0.47224, 7.4726, 28.6475, 0, 0, 17.2924, -36.5273, 0.059743, 1.6255, 24.765, -7.8798
1.07, 0.0060473, -0.10623, -0.020949, 0.17013, 0.00082033, 0.079543, -0.47104, 0.47104, 7.4108, 28.5683, 0, 0, 17.3053, -36.6057, 0.059731, 1.6256, 24.7161, -8.0374
1.08, 0.0047691, -0.10618, -0.018476, 0.16994, 0.00079811, 0.079554, -0.47019, 0.47019, 7.4143, 28.5069, 0, 0, 17.3232, -36.7357, 0.059727, 1.6256, 24.7376, -8.2288
1.09, 0.0044711, -0.10613, -0.019025, 0.16976, 0.00096919, 0.080039, -0.46939, 0.46939, 7.4495, 28.4672, 0, 0, 17.306, -36.5848, 0.059731, 1.6256, 24.7555, -8.1176
1.1, 0.0058175, -0.10608, -0.024467, 0.16952, 0.00066231, 0.080052, -0.46908, 0.46908, 7.4647, 28.4579, 0, 0, 17.2852, -36.4177, 0.059734, 1.6256, 24.7499, -7.9598
1.11, 0.0016966, -0.10606, -0.011156, 0.1694, 0.00076731, 0.080033, -0.46835, 0.46835, 7.4611, 28.3843, 0, 0, 17.3396, -36.8423, 0.059745, 1.6256, 24.8007, -8.458
1.12, -0.00040845, -0.10606, -0.003568, 0.16934, 0.00052325, 0.080913, -0.46837, 0.46837, 7.5519, 28.3854, 0, 0, 17.3371, -36.8416, 0.059758, 1.6256, 24.889, -8.4562
1.13, 0.004284, -0.10604, -0.017304, 0.16925, 0.00063786, 0.082924, -0.46799, 0.46799, 7.7257, 28.3813, 0, 0, 17.2976, -36.544, 0.059767, 1.6256, 25.0234, -8.1627
1.14, 0.00081263, -0.10601, -0.0092833, 0.16911, 0.00074973, 0.084027, -0.46724, 0.46724, 7.8213, 28.3267, 0, 0, 17.3179, -36.6699, 0.059776, 1.6256, 25.1392, -8.3432
1.15, -0.00034812, -0.10602, -0.0056842, 0.16906, 0.00064005, 0.08364, -0.46664, 0.46664, 7.7916, 28.2911, 0, 0, 17.3202, -36.6578, 0.059795, 1.6256, 25.1119, -8.3667
1.16, -8.2684e-05, -0.10602, -0.0054248, 0.16899, 0.00090804, 0.083956, -0.4662, 0.4662, 7.8081, 28.2582, 0, 0, 17.3318, -36.7435, 0.059811, 1.6256, 25.1399, -8.4852
1.17, -0.00016288, -0.10602, -0.0050855, 0.16894, 0.00068519, 0.084009, -0.4656, 0.4656, 7.8228, 28.2273, 0, 0, 17.3218, -36.6597, 0.059826, 1.6256, 25.1446, -8.4324
1.18, -0.0087937, -0.10607, 0.020066, 0.16902, 0.00065646, 0.084526, -0.46502, 0.46502, 7.8749, 28.1552, 0, 0, 17.4046, -37.2317, 0.05985, 1.6256, 25.2795, -9.0765
1.19, -0.0032594, -0.10612, 0.0045363, 0.16912, 0.00062267, 0.084165, -0.46464, 0.46464, 7.8408, 28.1566, 0, 0, 17.3592, -36.8828, 0.059876, 1.6256, 25.2001, -8.7262
1.2, -0.0062726, -0.10617, 0.013001, 0.16919, 0.00063819, 0.082737, -0.46391, 0.46391, 7.7129, 28.0992, 0, 0, 17.3962, -37.0931, 0.0599, 1.6256, 25.1091, -8.9939
1.21, -0.0065848, -0.10623, 0.014314, 0.16931, 0.0006658, 0.086442, -0.46379, 0.46379, 8.0447, 28.0969, 0, 0, 17.3907, -37.039, 0.059926, 1.6256, 25.4354, -8.9421
1.22, -0.007232, -0.10631, 0.017987, 0.1695, 0.0004622, 0.087972, -0.46406, 0.46406, 8.1935, 28.1012, 0, 0, 17.4251, -37.2404, 0.059956, 1.6256, 25.6185, -9.1393
1.23, -0.0070161, -0.10636, 0.015476, 0.16963, 0.00034959, 0.088872, -0.46405, 0.46405, 8.2806, 28.0948, 0, 0, 17.4475, -37.3477, 0.05998, 1.6256, 25.7281, -9.2529
1.24, -0.0074112, -0.10641, 0.015013, 0.1697, 0.00035444, 0.091469, -0.46427, 0.46427, 8.5134, 28.1184, 0, 0, 17.4372, -37.1976, 0.060005, 1.6256, 25.9506, -9.0792
1.25, -0.0075472, -0.10646, 0.015817, 0.16979, 0.00041904, 0.093844, -0.46407, 0.46407, 8.7244, 28.1049, 0, 0, 17.4472, -37.2353, 0.060035, 1.6256, 26.1717, -9.1304
1.26, -0.012258, -0.10656, 0.030607, 0.17003, 0.00051452, 0.091012, -0.4637, 0.4637, 8.4669, 28.0584, 0, 0, 17.5069, -37.6355, 0.060072, 1.6255, 25.9738, -9.5772
1.27, -0.0073986, -0.10666, 0.016822, 0.17025, 0.00021386, 0.089705, -0.46339, 0.46339, 8.3601, 28.0619, 0, 0, 17.4722, -37.3208, 0.060106, 1.6255, 25.8323, -9.2589
