time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.28, 0.0086294, -0.1089, -0.022308, 0.17735, 0.12042, 0.1374, -0.48315, 0.48315, 6.9482, 29.2497, 0, 0, 17.7278, -38.1867, 0.060509, 1.6251, 24.6759, -8.937
0.29, 0.0037117, -0.10885, -0.0089001, 0.17722, 0.11532, 0.13633, -0.4836, 0.4836, 7.0971, 29.262, 0, 0, 17.7494, -38.3832, 0.060489, 1.6251, 24.8465, -9.1212
0.3, 0.0034965, -0.1088, -0.0084712, 0.17712, 0.11143, 0.13326, -0.48327, 0.48327, 7.0063, 29.2383, 0, 0, 17.7536, -38.4302, 0.060474, 1.6251, 24.7599, -9.192
0.31, -0.0010089, -0.10878, 0.0069574, 0.17706, 0.10737, 0.13084, -0.48343, 0.48343, 6.9848, 29.2279, 0, 0, 17.7835, -38.7092, 0.06046, 1.6251, 24.7684, -9.4813
0.32, -0.00044882, -0.10879, 0.0082797, 0.17716, 0.10292, 0.12944, -0.48346, 0.48346, 7.069, 29.2236, 0, 0, 17.7873, -38.8088, 0.06045, 1.6251, 24.8563, -9.5852
0.33, -0.00073291, -0.1088, 0.010083, 0.17725, 0.099196, 0.12697, -0.48287, 0.48287, 7.0227, 29.1885, 0, 0, 17.7863, -38.8202, 0.060436, 1.6251, 24.8089, -9.6317
0.34, -0.0081389, -0.10884, 0.031412, 0.17744, 0.096057, 0.12366, -0.48227, 0.48227, 6.8776, 29.1297, 0, 0, 17.8344, -39.1791, 0.060425, 1.6251, 24.712, -10.0494
0.35, -0.0029634, -0.10889, 0.015027, 0.17768, 0.092471, 0.12147, -0.48241, 0.48241, 6.8471, 29.1528, 0, 0, 17.8143, -38.9904, 0.060422, 1.6251, 24.6613, -9.8376
0.36, -0.00018286, -0.10892, 0.0059216, 0.17781, 0.088668, 0.11996, -0.48227, 0.48227, 6.8891, 29.1561, 0, 0, 17.7985, -38.8378, 0.060414, 1.625, 24.6876, -9.6817
0.37, -0.00059567, -0.10894, 0.010038, 0.17793, 0.085298, 0.11791, -0.48098, 0.48098, 6.8657, 29.0672, 0, 0, 17.8148, -39.0154, 0.060402, 1.625, 24.6805, -9.9482
0.38, -0.0034583, -0.10894, 0.017284, 0.17803, 0.081245, 0.11751, -0.48005, 0.48005, 7.0222, 29.0084, 0, 0, 17.8236, -39.0775, 0.060383, 1.625, 24.8458, -10.0692
0.39, -0.0013868, -0.10895, 0.011351, 0.17813, 0.077834, 0.11609, -0.47981, 0.47981, 7.0547, 28.9966, 0, 0, 17.8168, -39.0523, 0.060367, 1.625, 24.8715, -10.0557
0.4, -0.0017898, -0.10897, 0.010838, 0.17824, 0.074663, 0.11438, -0.48004, 0.48004, 7.0509, 29.0133, 0, 0, 17.8189, -39.0236, 0.060356, 1.625, 24.8699, -10.0103
0.41, -0.0038345, -0.10899, 0.018937, 0.17838, 0.071321, 0.11323, -0.47947, 0.47947, 7.1067, 28.9685, 0, 0, 17.8365, -39.1917, 0.060346, 1.625, 24.9433, -10.2232
0.42, 0.0028542, -0.10901, -0.0033507, 0.1785, 0.067729, 0.11281, -0.47912, 0.47912, 7.2349, 28.9693, 0, 0, 17.8014, -38.8866, 0.060336, 1.625, 25.0363, -9.9173
0.43, 0.0070176, -0.10897, -0.015263, 0.17841, 0.065084, 0.11079, -0.47837, 0.47837, 7.1747, 28.9448, 0, 0, 17.753, -38.5733, 0.060312, 1.625, 24.9277, -9.6285
0.44, 0.012145, -0.10889, -0.029444, 0.17824, 0.062585, 0.10866, -0.47833, 0.47833, 7.0987, 28.959, 0, 0, 17.7067, -38.3077, 0.06028, 1.625, 24.8054, -9.3486
0.45, 0.016336, -0.10874, -0.040813, 0.17789, 0.059684, 0.10749, -0.47827, 0.47827, 7.1279, 28.977, 0, 0, 17.6428, -37.9544, 0.060228, 1.6251, 24.7707, -8.9774
0.46, 0.010601, -0.1086, -0.024814, 0.17754, 0.058098, 0.10401, -0.47778, 0.47778, 6.8934, 28.9298, 0, 0, 17.6589, -38.1706, 0.060177, 1.6251, 24.5523, -9.2408
0.47, 0.0047896, -0.10853, -0.0083025, 0.1774, 0.057075, 0.099656, -0.47744, 0.47744, 6.5537, 28.8893, 0, 0, 17.6934, -38.4458, 0.060146, 1.6251, 24.2471, -9.5565
0.48, 0.0027803, -0.10848, -0.0047075, 0.1773, 0.054893, 0.097694, -0.47744, 0.47744, 6.4822, 28.8807, 0, 0, 17.7074, -38.5618, 0.060121, 1.6251, 24.1897, -9.6811
0.49, 0.0037083, -0.10844, -0.0071027, 0.17724, 0.053237, 0.094944, -0.47793, 0.47793, 6.3123, 28.9152, 0, 0, 17.6922, -38.481, 0.060102, 1.6251, 24.0045, -9.5657
0.5, 0.0036766, -0.10842, -0.0050419, 0.1772, 0.050338, 0.094756, -0.47867, 0.47867, 6.4326, 28.9597, 0, 0, 17.6852, -38.4743, 0.060084, 1.6251, 24.1178, -9.5146
0.51, 0.00064835, -0.10839, 0.002247, 0.17718, 0.047285, 0.09498, -0.47915, 0.47915, 6.5983, 28.9834, 0, 0, 17.6929, -38.5488, 0.060066, 1.6251, 24.2912, -9.5655
0.52, -0.0034975, -0.10841, 0.014526, 0.17728, 0.046344, 0.091351, -0.47873, 0.47873, 6.3194, 28.9342, 0, 0, 17.743, -38.9105, 0.060059, 1.6251, 24.0624, -9.9763
0.53, 0.00322, -0.10842, -0.0069674, 0.17733, 0.044119, 0.090319, -0.47892, 0.47892, 6.3285, 28.97, 0, 0, 17.6985, -38.556, 0.060052, 1.6251, 24.027, -9.5859
0.54, 1.3921e-05, -0.1084, 0.002993, 0.1773, 0.042206, 0.088847, -0.47903, 0.47903, 6.2878, 28.9681, 0, 0, 17.7141, -38.6821, 0.060043, 1.6251, 24.0019, -9.714
0.55, -0.0021332, -0.1084, 0.011916, 0.17736, 0.039192, 0.089622, -0.47979, 0.47979, 6.5013, 29.0027, 0, 0, 17.7276, -38.8491, 0.060032, 1.6251, 24.2289, -9.8464
0.56, -0.0018257, -0.10843, 0.010429, 0.17748, 0.038323, 0.08647, -0.47973, 0.47973, 6.2583, 28.9996, 0, 0, 17.7289, -38.8545, 0.060026, 1.6251, 23.9872, -9.8549
0.57, -0.0016229, -0.10844, 0.011833, 0.17757, 0.035172, 0.087802, -0.48042, 0.48042, 6.5276, 29.0394, 0, 0, 17.7318, -38.8921, 0.060015, 1.6251, 24.2593, -9.8528
0.58, -0.0021256, -0.10846, 0.012428, 0.1777, 0.03276, 0.087849, -0.4798, 0.4798, 6.6464, 28.9975, 0, 0, 17.7427, -38.9787, 0.060004, 1.6251, 24.3892, -9.9812
0.59, 0.005133, -0.10845, -0.0096928, 0.17772, 0.030897, 0.087008, -0.47908, 0.47908, 6.6552, 28.9851, 0, 0, 17.6828, -38.524, 0.059988, 1.6251, 24.3379, -9.5389
0.6, 0.011837, -0.10837, -0.029322, 0.17754, 0.028942, 0.086572, -0.47763, 0.47763, 6.7054, 28.9244, 0, 0, 17.6195, -38.1175, 0.059957, 1.6251, 24.3249, -9.1931
0.61, 0.0096704, -0.10827, -0.024306, 0.17729, 0.027668, 0.084953, -0.47688, 0.47688, 6.6214, 28.8723, 0, 0, 17.6228, -38.1926, 0.059921, 1.6251, 24.2442, -9.3203
0.62, 0.0065296, -0.10818, -0.013665, 0.17709, 0.026051, 0.084007, -0.4773, 0.4773, 6.6139, 28.8903, 0, 0, 17.6223, -38.2767, 0.05989, 1.6251, 24.2361, -9.3864
0.63, 0.010803, -0.10809, -0.025144, 0.17688, 0.024206, 0.083599, -0.47742, 0.47742, 6.6635, 28.9075, 0, 0, 17.5892, -38.1019, 0.059855, 1.6251, 24.2527, -9.1944
0.64, 0.014367, -0.10798, -0.03447, 0.17662, 0.022465, 0.083101, -0.47738, 0.47738, 6.6997, 28.9183, 0, 0, 17.5436, -37.8698, 0.059812, 1.6251, 24.2433, -8.9515
0.65, 0.012465, -0.10783, -0.02918, 0.17626, 0.021403, 0.081422, -0.47707, 0.47707, 6.5992, 28.9012, 0, 0, 17.5217, -37.8063, 0.059759, 1.6252, 24.1209, -8.9051
0.66, 0.014206, -0.1077, -0.034888, 0.17593, 0.019988, 0.080524, -0.47717, 0.47717, 6.5845, 28.9199, 0, 0, 17.4787, -37.5804, 0.059709, 1.6252, 24.0632, -8.6605
0.67, 0.016305, -0.10753, -0.040202, 0.17551, 0.019033, 0.078868, -0.47763, 0.47763, 6.4806, 28.9528, 0, 0, 17.4447, -37.4506, 0.059653, 1.6252, 23.9253, -8.4978
0.68, 0.014066, -0.10737, -0.033875, 0.17512, 0.016555, 0.080204, -0.478, 0.478, 6.7197, 28.9683, 0, 0, 17.4377, -37.4976, 0.059597, 1.6253, 24.1574, -8.5293
0.69, 0.0079887, -0.10726, -0.018123, 0.17488, 0.015211, 0.079476, -0.47791, 0.47791, 6.7207, 28.9418, 0, 0, 17.4706, -37.7799, 0.059556, 1.6253, 24.1913, -8.8382
0.7, 0.0067364, -0.10719, -0.01602, 0.1747, 0.015357, 0.076016, -0.47738, 0.47738, 6.4026, 28.909, 0, 0, 17.463, -37.7675, 0.059524, 1.6253, 23.8656, -8.8585
0.71, 0.0039026, -0.10712, -0.0090871, 0.17454, 0.014124, 0.075285, -0.47777, 0.47777, 6.3957, 28.933, 0, 0, 17.4616, -37.7425, 0.059504, 1.6253, 23.8573, -8.8094
0.72, 0.00060131, -0.10712, 6.5083e-05, 0.17455, 0.013273, 0.073912, -0.4777, 0.4777, 6.3156, 28.8968, 0, 0, 17.5236, -38.2165, 0.059497, 1.6253, 23.8393, -9.3196
0.73, -0.0022264, -0.10714, 0.0081064, 0.17461, 0.012476, 0.072535, -0.47791, 0.47791, 6.2291, 28.9117, 0, 0, 17.5255, -38.1894, 0.0595, 1.6253, 23.7547, -9.2777
0.74, 0.0015457, -0.10713, -0.00073918, 0.17463, 0.010046, 0.07433, -0.4781, 0.4781, 6.5039, 28.9404, 0, 0, 17.4832, -37.9338, 0.059492, 1.6253, 23.9872, -8.9934
0.75, 0.0062001, -0.10711, -0.012174, 0.1746, 0.008204, 0.075124, -0.47729, 0.47729, 6.662, 28.8964, 0, 0, 17.4639, -37.8703, 0.059474, 1.6253, 24.1259, -8.9739
0.76, 0.0045667, -0.10705, -0.0076762, 0.17449, 0.0069334, 0.074938, -0.47686, 0.47686, 6.7053, 28.874, 0, 0, 17.4494, -37.804, 0.059447, 1.6253, 24.1547, -8.9301
0.77, 0.0072489, -0.107, -0.01491, 0.17441, 0.0065193, 0.073175, -0.47614, 0.47614, 6.566, 28.8329, 0, 0, 17.4381, -37.7627, 0.05942, 1.6253, 24.0041, -8.9298
0.78, 0.004025, -0.10695, -0.004855, 0.17432, 0.0054426, 0.07275, -0.47552, 0.47552, 6.5794, 28.7887, 0, 0, 17.44, -37.8511, 0.05939, 1.6253, 24.0194, -9.0624
0.79, 0.005377, -0.10689, -0.0072449, 0.17423, 0.0046605, 0.071866, -0.47452, 0.47452, 6.5366, 28.73, 0, 0, 17.4259, -37.8209, 0.059357, 1.6253, 23.9626, -9.0909
0.8, 0.0053858, -0.10683, -0.0057872, 0.17417, 0.0034773, 0.071879, -0.47353, 0.47353, 6.594, 28.6676, 0, 0, 17.4193, -37.8581, 0.059321, 1.6253, 24.0133, -9.1904
0.81, 0.0058224, -0.10678, -0.0083225, 0.17409, 0.0023288, 0.071873, -0.4728, 0.4728, 6.6477, 28.6297, 0, 0, 17.4038, -37.7612, 0.059285, 1.6253, 24.0515, -9.1315
0.82, 0.011444, -0.1067, -0.02441, 0.17394, 0.0013378, 0.071701, -0.47164, 0.47164, 6.6781, 28.5732, 0, 0, 17.3643, -37.5483, 0.059245, 1.6253, 24.0424, -8.9751
0.83, 0.0080748, -0.10659, -0.015885, 0.17373, 0.0010203, 0.071287, -0.47087, 0.47087, 6.6569, 28.52, 0, 0, 17.3669, -37.625, 0.059198, 1.6254, 24.0238, -9.105
0.84, 0.0079541, -0.10652, -0.014857, 0.17358, 0.00068896, 0.071371, -0.47102, 0.47102, 6.6799, 28.5324, 0, 0, 17.347, -37.5528, 0.05916, 1.6254, 24.0269, -9.0204
0.85, 0.0092238, -0.10641, -0.01709, 0.17337, 0.00062394, 0.071918, -0.47094, 0.47094, 6.732, 28.5323, 0, 0, 17.3186, -37.455, 0.059115, 1.6254, 24.0506, -8.9227
0.86, 0.007896, -0.10632, -0.014425, 0.17321, 0.00066953, 0.074804, -0.47133, 0.47133, 6.991, 28.5492, 0, 0, 17.3252, -37.5353, 0.059071, 1.6254, 24.3162, -8.9861
0.87, 0.01368, -0.10622, -0.029804, 0.173, 0.0009141, 0.072105, -0.47148, 0.47148, 6.7339, 28.5825, 0, 0, 17.2572, -37.1432, 0.059024, 1.6254, 23.9911, -8.5607
0.88, 0.0088273, -0.10611, -0.01622, 0.17277, 0.00048704, 0.073468, -0.47179, 0.47179, 6.8789, 28.5849, 0, 0, 17.2761, -37.3602, 0.058972, 1.6254, 24.155, -8.7753
0.89, 0.0079298, -0.10603, -0.013229, 0.17263, 0.00046383, 0.071893, -0.47142, 0.47142, 6.7377, 28.5686, 0, 0, 17.2519, -37.2568, 0.058928, 1.6254, 23.9896, -8.6883
0.9, 0.0031967, -0.10595, -0.0018188, 0.17251, 0.000641, 0.070078, -0.47075, 0.47075, 6.5676, 28.5133, 0, 0, 17.2765, -37.4654, 0.058888, 1.6254, 23.8441, -8.9521
0.91, 0.0042231, -0.10591, -0.0046111, 0.17246, 0.00061477, 0.070364, -0.4702, 0.4702, 6.5952, 28.4755, 0, 0, 17.2812, -37.5344, 0.058861, 1.6254, 23.8764, -9.0589
0.92, -0.00033551, -0.10589, 0.0082962, 0.17247, 0.00055486, 0.070088, -0.47006, 0.47006, 6.5743, 28.4549, 0, 0, 17.3027, -37.7148, 0.058836, 1.6254, 23.877, -9.2599
0.93, 0.00051606, -0.10587, 0.0061673, 0.1725, 0.0006013, 0.06869, -0.46946, 0.46946, 6.4462, 28.4182, 0, 0, 17.3019, -37.7245, 0.058816, 1.6254, 23.7481, -9.3063
0.94, 0.0049654, -0.10584, -0.0086512, 0.17247, 0.00068432, 0.06771, -0.46891, 0.46891, 6.3522, 28.4078, 0, 0, 17.257, -37.3885, 0.058793, 1.6255, 23.6092, -8.9807
0.95, 0.006263, -0.10577, -0.013563, 0.17232, 0.00073148, 0.065655, -0.46833, 0.46833, 6.1645, 28.3766, 0, 0, 17.2385, -37.3116, 0.058761, 1.6255, 23.403, -8.935
0.96, 0.0046343, -0.10573, -0.0083888, 0.17224, 0.00062942, 0.067153, -0.46848, 0.46848, 6.3045, 28.3862, 0, 0, 17.2326, -37.287, 0.058738, 1.6255, 23.537, -8.9008
0.97, 0.0020614, -0.10569, -0.00022332, 0.17218, 0.00081258, 0.067589, -0.46785, 0.46785, 6.3363, 28.3354, 0, 0, 17.2518, -37.479, 0.058716, 1.6255, 23.5881, -9.1436
0.98, -0.0027948, -0.10571, 0.014042, 0.17231, 0.00080601, 0.068097, -0.46736, 0.46736, 6.385, 28.2754, 0, 0, 17.3154, -37.9583, 0.058706, 1.6255, 23.7004, -9.6829
0.99, -0.0023097, -0.10575, 0.011253, 0.17249, 0.00095373, 0.067786, -0.46706, 0.46706, 6.3488, 28.2704, 0, 0, 17.2977, -37.7827, 0.058704, 1.6255, 23.6466, -9.5123
1, 0.0017788, -0.10575, 0.00054549, 0.17253, 0.0015368, 0.067121, -0.46607, 0.46607, 6.2594, 28.2283, 0, 0, 17.2556, -37.5246, 0.058691, 1.6255, 23.5151, -9.2963
1.01, 0.0010188, -0.10575, 0.00038278, 0.17258, 0.00077916, 0.067487, -0.46611, 0.46611, 6.3295, 28.2209, 0, 0, 17.2833, -37.6784, 0.05868, 1.6254, 23.6128, -9.4575
1.02, -0.0033192, -0.10576, 0.014672, 0.17265, 0.0010236, 0.067586, -0.46516, 0.46516, 6.328, 28.149, 0, 0, 17.311, -37.9173, 0.058673, 1.6254, 23.6391, -9.7683
1.03, 0.0081018, -0.10575, -0.019187, 0.17267, 0.00088141, 0.066919, -0.46468, 0.46468, 6.2713, 28.1561, 0, 0, 17.2367, -37.3734, 0.05866, 1.6254, 23.5081, -9.2173
1.04, -0.0011483, -0.10571, 0.0061276, 0.17257, 0.00085689, 0.066569, -0.46441, 0.46441, 6.2434, 28.1171, 0, 0, 17.2829, -37.7066, 0.05864, 1.6255, 23.5263, -9.5895
1.05, -0.0068753, -0.10575, 0.022167, 0.1727, 0.00071931, 0.06713, -0.46454, 0.46454, 6.3025, 28.1024, 0, 0, 17.3349, -38.0669, 0.058644, 1.6254, 23.6375, -9.9645
1.06, -0.0025582, -0.1058, 0.009169, 0.17288, 0.00083292, 0.067457, -0.46469, 0.46469, 6.3248, 28.13, 0, 0, 17.3045, -37.804, 0.058653, 1.6254, 23.6293, -9.674
1.07, -0.0036813, -0.10584, 0.014146, 0.17302, 0.00066772, 0.066453, -0.4648, 0.4648, 6.2425, 28.1281, 0, 0, 17.3213, -37.9511, 0.058656, 1.6254, 23.5638, -9.823
1.08, -0.0067027, -0.10588, 0.022813, 0.17317, 0.00072143, 0.066878, -0.46481, 0.46481, 6.2793, 28.1153, 0, 0, 17.3531, -38.1721, 0.058658, 1.6254, 23.6325, -10.0569
1.09, -0.0067482, -0.10595, 0.022541, 0.17342, 0.00064436, 0.069264, -0.46518, 0.46518, 6.4982, 28.1356, 0, 0, 17.368, -38.234, 0.058666, 1.6254, 23.8662, -10.0984
1.1, -0.0032841, -0.10599, 0.015992, 0.17358, 0.00077419, 0.069563, -0.46452, 0.46452, 6.5172, 28.1093, 0, 0, 17.3371, -38.0578, 0.058665, 1.6254, 23.8543, -9.9485
1.11, -0.0042071, -0.10605, 0.018241, 0.17381, 0.00067219, 0.070452, -0.46485, 0.46485, 6.6034, 28.1153, 0, 0, 17.3727, -38.2873, 0.058665, 1.6254, 23.976, -10.172
1.12, -0.0072374, -0.1061, 0.027084, 0.17401, 0.00068865, 0.068881, -0.46445, 0.46445, 6.4611, 28.0877, 0, 0, 17.3856, -38.3729, 0.058662, 1.6254, 23.8467, -10.2852
1.13, 0.0017114, -0.10613, 0.0002652, 0.17414, 0.0010449, 0.066174, -0.46488, 0.46488, 6.1977, 28.139, 0, 0, 17.3367, -37.9977, 0.058654, 1.6254, 23.5343, -9.8587
1.14, 0.0039172, -0.1061, -0.007225, 0.1741, 0.00030736, 0.067481, -0.46525, 0.46525, 6.3496, 28.1731, 0, 0, 17.3113, -37.8156, 0.058636, 1.6254, 23.6609, -9.6425
1.15, -0.0014164, -0.10609, 0.0090074, 0.17412, 0.00062475, 0.067414, -0.46505, 0.46505, 6.3306, 28.1371, 0, 0, 17.3573, -38.1772, 0.058624, 1.6254, 23.6879, -10.0401
1.16, 0.0027184, -0.10609, -0.0046004, 0.17415, 0.0004126, 0.06874, -0.46585, 0.46585, 6.4585, 28.2056, 0, 0, 17.317, -37.8765, 0.058614, 1.6254, 23.7755, -9.6708
1.17, 0.00572, -0.10604, -0.013661, 0.17406, 0.00068455, 0.067164, -0.46528, 0.46528, 6.3027, 28.1825, 0, 0, 17.2907, -37.6952, 0.058595, 1.6254, 23.5934, -9.5127
1.18, 0.00075714, -0.10602, 0.0022927, 0.17402, 0.00067037, 0.069067, -0.46562, 0.46562, 6.4766, 28.1832, 0, 0, 17.3247, -37.9902, 0.058582, 1.6254, 23.8013, -9.807
1.19, -0.0065436, -0.10602, 0.024752, 0.17408, 0.00053793, 0.069854, -0.4658, 0.4658, 6.5557, 28.1722, 0, 0, 17.3648, -38.3247, 0.058569, 1.6254, 23.9205, -10.1524
1.2, -0.0057315, -0.10608, 0.020702, 0.17432, 0.00039594, 0.068716, -0.46605, 0.46605, 6.4601, 28.1831, 0, 0, 17.3842, -38.4191, 0.058571, 1.6253, 23.8444, -10.236
1.21, -0.0037445, -0.10613, 0.013868, 0.17449, 0.0002717, 0.069432, -0.46697, 0.46697, 6.5294, 28.2503, 0, 0, 17.3689, -38.2512, 0.058575, 1.6253, 23.8984, -10.0009
1.22, -0.0010659, -0.10617, 0.005288, 0.17463, 0.00051066, 0.067636, -0.46679, 0.46679, 6.3556, 28.2441, 0, 0, 17.3657, -38.2001, 0.058579, 1.6253, 23.7213, -9.9559
1.23, -0.0030604, -0.1062, 0.012616, 0.17474, 0.00043795, 0.066441, -0.46683, 0.46683, 6.2515, 28.2427, 0, 0, 17.3727, -38.2776, 0.058579, 1.6253, 23.6242, -10.0349
1.24, -0.004321, -0.10624, 0.016442, 0.17488, 0.00017774, 0.066354, -0.46773, 0.46773, 6.2569, 28.2846, 0, 0, 17.4016, -38.4732, 0.05858, 1.6253, 23.6584, -10.1885
1.25, -0.0044188, -0.10628, 0.015433, 0.17502, 0.0011554, 0.064823, -0.46688, 0.46688, 6.072, 28.24, 0, 0, 17.3954, -38.3949, 0.058581, 1.6253, 23.4674, -10.1549
1.26, -0.0040096, -0.10633, 0.013794, 0.17519, 0.00080358, 0.063591, -0.46801, 0.46801, 5.9772, 28.3102, 0, 0, 17.3987, -38.3832, 0.058588, 1.6253, 23.3759, -10.073
1.27, -0.00124, -0.10636, 0.0070896, 0.17531, 0.0004552, 0.062966, -0.46812, 0.46812, 5.9367, 28.3228, 0, 0, 17.3878, -38.3086, 0.058591, 1.6253, 23.3245, -9.9858
