time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.33, 0.00073384, -0.10936, 0.0029703, 0.17811, 0.031716, 0.10111, -0.47676, 0.47676, 7.8862, 28.8315, 0, 0, 17.8554, -38.7841, 0.060763, 1.625, 25.7416, -9.9526
0.34, 0.0043778, -0.10934, -0.0085444, 0.17809, 0.030259, 0.099304, -0.47623, 0.47623, 7.7916, 28.8092, 0, 0, 17.8354, -38.6476, 0.060746, 1.625, 25.6269, -9.8384
0.35, 0.0034775, -0.10929, -0.0037051, 0.178, 0.028785, 0.097537, -0.47621, 0.47621, 7.7019, 28.8098, 0, 0, 17.82, -38.6122, 0.060721, 1.625, 25.5219, -9.8025
0.36, 0.012002, -0.1092, -0.029167, 0.1778, 0.027008, 0.096468, -0.47573, 0.47573, 7.6861, 28.81, 0, 0, 17.7506, -38.1502, 0.060683, 1.625, 25.4366, -9.3401
0.37, 0.011544, -0.10908, -0.027491, 0.1775, 0.026562, 0.09298, -0.47544, 0.47544, 7.394, 28.7906, 0, 0, 17.7367, -38.1415, 0.060639, 1.6251, 25.1307, -9.3509
0.38, 0.014403, -0.10894, -0.037591, 0.17717, 0.025746, 0.090328, -0.47559, 0.47559, 7.1918, 28.822, 0, 0, 17.6798, -37.7752, 0.060595, 1.6251, 24.8715, -8.9532
0.39, 0.017441, -0.10876, -0.046893, 0.17669, 0.023256, 0.090992, -0.47651, 0.47651, 7.3688, 28.889, 0, 0, 17.6341, -37.5437, 0.060541, 1.6251, 25.0028, -8.6548
0.4, 0.019157, -0.10859, -0.051688, 0.17622, 0.022309, 0.08885, -0.47666, 0.47666, 7.2207, 28.9048, 0, 0, 17.5975, -37.3866, 0.06049, 1.6251, 24.8182, -8.4818
0.41, 0.0079177, -0.10846, -0.019356, 0.17588, 0.021741, 0.08614, -0.47699, 0.47699, 7.0087, 28.8895, 0, 0, 17.6527, -37.8596, 0.060451, 1.6252, 24.6614, -8.9701
0.42, 0.0047534, -0.1084, -0.010947, 0.17573, 0.02015, 0.085549, -0.47806, 0.47806, 7.0336, 28.9341, 0, 0, 17.6856, -38.1283, 0.06043, 1.6252, 24.7192, -9.1942
0.43, 0.0026744, -0.10835, -0.0034507, 0.17562, 0.018143, 0.085827, -0.47901, 0.47901, 7.1533, 28.9947, 0, 0, 17.6679, -38.0673, 0.060407, 1.6252, 24.8211, -9.0726
0.44, 0.006485, -0.1083, -0.015974, 0.1755, 0.017116, 0.084409, -0.48024, 0.48024, 7.0736, 29.0772, 0, 0, 17.6474, -37.9278, 0.060386, 1.6252, 24.721, -8.8506
0.45, 0.0088385, -0.10821, -0.022501, 0.17528, 0.017503, 0.080499, -0.48068, 0.48068, 6.702, 29.1137, 0, 0, 17.6132, -37.7453, 0.060358, 1.6252, 24.3153, -8.6316
0.46, 0.0019264, -0.10815, -0.0037051, 0.17514, 0.014573, 0.08284, -0.48137, 0.48137, 7.0546, 29.1359, 0, 0, 17.6509, -38.0137, 0.060338, 1.6252, 24.7055, -8.8779
0.47, -0.0015627, -0.10814, 0.0062973, 0.17513, 0.013551, 0.081573, -0.48114, 0.48114, 6.9904, 29.1079, 0, 0, 17.6758, -38.2149, 0.060331, 1.6252, 24.6662, -9.107
0.48, 0.0002449, -0.10814, 0.00096134, 0.17514, 0.012891, 0.079678, -0.4802, 0.4802, 6.8509, 29.0507, 0, 0, 17.6758, -38.2317, 0.060325, 1.6252, 24.5267, -9.181
0.49, 0.0012378, -0.10813, -0.003742, 0.17512, 0.011232, 0.079773, -0.48024, 0.48024, 6.9377, 29.06, 0, 0, 17.6655, -38.1276, 0.060319, 1.6252, 24.6032, -9.0676
0.5, 0.0010705, -0.1081, -0.0042319, 0.17503, 0.010627, 0.077959, -0.47945, 0.47945, 6.8017, 29.0259, 0, 0, 17.6371, -37.9194, 0.060314, 1.6252, 24.4387, -8.8935
0.51, 0.006425, -0.10807, -0.020753, 0.17492, 0.0084695, 0.079226, -0.47886, 0.47886, 7.0174, 28.9989, 0, 0, 17.6198, -37.7872, 0.060309, 1.6252, 24.6372, -8.7883
0.52, 0.0044782, -0.10803, -0.015235, 0.17478, 0.0074324, 0.078492, -0.47797, 0.47797, 7.0015, 28.9381, 0, 0, 17.6325, -37.8783, 0.060303, 1.6252, 24.634, -8.9402
0.53, 0.0047244, -0.10799, -0.014999, 0.17466, 0.0053218, 0.079897, -0.47756, 0.47756, 7.2282, 28.9118, 0, 0, 17.6259, -37.8864, 0.060297, 1.6252, 24.8541, -8.9747
0.54, 0.0069966, -0.10793, -0.019181, 0.1745, 0.0036268, 0.080716, -0.47632, 0.47632, 7.3809, 28.8493, 0, 0, 17.5905, -37.6896, 0.060284, 1.6253, 24.9714, -8.8402
0.55, 0.0053722, -0.10786, -0.013994, 0.1743, 0.0025335, 0.080443, -0.47536, 0.47536, 7.4081, 28.7935, 0, 0, 17.5756, -37.641, 0.060261, 1.6253, 24.9836, -8.8475
0.56, 0.0045654, -0.1078, -0.012468, 0.17415, 0.0020323, 0.079016, -0.47505, 0.47505, 7.3043, 28.7685, 0, 0, 17.5847, -37.7145, 0.060246, 1.6253, 24.889, -8.946
0.57, -0.0014535, -0.10779, 0.0031657, 0.1741, 0.0012602, 0.078072, -0.47518, 0.47518, 7.258, 28.7574, 0, 0, 17.6224, -37.9845, 0.060241, 1.6253, 24.8805, -9.2271
0.58, -0.0032192, -0.10782, 0.0072737, 0.17418, 0.00080647, 0.076583, -0.4746, 0.4746, 7.1461, 28.716, 0, 0, 17.6453, -38.0976, 0.060254, 1.6253, 24.7914, -9.3816
0.59, -0.0043647, -0.10785, 0.01146, 0.17425, 0.00039773, 0.07785, -0.47466, 0.47466, 7.2802, 28.7128, 0, 0, 17.66, -38.2045, 0.060265, 1.6253, 24.9401, -9.4917
0.6, -0.0055138, -0.10789, 0.015403, 0.17435, 0.00058378, 0.078148, -0.47386, 0.47386, 7.2982, 28.663, 0, 0, 17.6686, -38.248, 0.060278, 1.6253, 24.9669, -9.585
0.61, -0.0044095, -0.10795, 0.011334, 0.17451, 0.00050572, 0.078648, -0.47502, 0.47502, 7.3468, 28.7331, 0, 0, 17.6763, -38.2554, 0.060295, 1.6253, 25.0231, -9.5223
0.62, -0.0076512, -0.108, 0.021196, 0.17464, 0.00022067, 0.077954, -0.47438, 0.47438, 7.2983, 28.6867, 0, 0, 17.6983, -38.3894, 0.060311, 1.6253, 24.9966, -9.7027
0.63, -0.0013511, -0.10804, 0.0027781, 0.17476, 0.00013825, 0.077025, -0.47423, 0.47423, 7.2171, 28.6904, 0, 0, 17.6779, -38.2138, 0.060323, 1.6252, 24.895, -9.5234
0.64, -0.0010404, -0.10807, 0.0037095, 0.17483, 0.00019826, 0.079022, -0.47522, 0.47522, 7.3933, 28.7555, 0, 0, 17.6657, -38.143, 0.06033, 1.6252, 25.0589, -9.3875
0.65, 0.0070816, -0.10804, -0.019054, 0.17477, 0.0002552, 0.0808, -0.47451, 0.47451, 7.548, 28.7387, 0, 0, 17.6079, -37.7554, 0.060323, 1.6252, 25.1559, -9.0167
0.66, 0.0065721, -0.10798, -0.018944, 0.1746, 0.00031466, 0.082235, -0.47443, 0.47443, 7.6741, 28.7401, 0, 0, 17.5898, -37.6361, 0.060305, 1.6253, 25.2639, -8.896
0.67, 0.0084104, -0.10789, -0.02407, 0.17435, 0.00029686, 0.082288, -0.4755, 0.4755, 7.6793, 28.8104, 0, 0, 17.5639, -37.5146, 0.060283, 1.6253, 25.2432, -8.7042
0.68, 0.0081755, -0.10782, -0.023121, 0.17414, 0.00034488, 0.081341, -0.47373, 0.47373, 7.5924, 28.6996, 0, 0, 17.564, -37.5551, 0.060263, 1.6253, 25.1565, -8.8555
0.69, 0.0064532, -0.10774, -0.017956, 0.17393, 0.00044261, 0.080923, -0.47296, 0.47296, 7.5512, 28.6479, 0, 0, 17.5679, -37.6089, 0.060244, 1.6253, 25.1191, -8.961
0.7, 0.0096718, -0.10769, -0.027458, 0.17377, 0.00042782, 0.080273, -0.47221, 0.47221, 7.4917, 28.6189, 0, 0, 17.5274, -37.357, 0.06023, 1.6253, 25.0191, -8.7382
0.71, 0.016146, -0.10757, -0.045578, 0.17343, 0.00034686, 0.081068, -0.47255, 0.47255, 7.5652, 28.661, 0, 0, 17.4669, -36.9869, 0.060199, 1.6253, 25.0321, -8.3259
0.72, 0.010573, -0.10742, -0.030289, 0.17301, 0.00011371, 0.080861, -0.47263, 0.47263, 7.5592, 28.6573, 0, 0, 17.4669, -37.0638, 0.060162, 1.6254, 25.0261, -8.4065
0.73, 0.0053515, -0.10735, -0.015121, 0.1728, 5.0209e-06, 0.081581, -0.47342, 0.47342, 7.6318, 28.6836, 0, 0, 17.5004, -37.3486, 0.060143, 1.6254, 25.1322, -8.665
0.74, 0.0039599, -0.1073, -0.015424, 0.17266, 0.00019713, 0.080741, -0.47321, 0.47321, 7.5478, 28.6707, 0, 0, 17.507, -37.3385, 0.060136, 1.6254, 25.0548, -8.6678
0.75, 0.0048618, -0.10726, -0.016283, 0.1725, 3.8318e-05, 0.080164, -0.47314, 0.47314, 7.5026, 28.6734, 0, 0, 17.4851, -37.2149, 0.060134, 1.6254, 24.9877, -8.5415
0.76, 0.0019796, -0.10721, -0.0075312, 0.17234, -2.6076e-21, 0.080625, -0.474, 0.474, 7.5472, 28.7138, 0, 0, 17.4995, -37.3667, 0.060127, 1.6254, 25.0467, -8.6529
0.77, 0.0059712, -0.10716, -0.018286, 0.17219, 3.4589e-05, 0.079827, -0.47405, 0.47405, 7.4721, 28.7323, 0, 0, 17.46, -37.1163, 0.060118, 1.6254, 24.932, -8.3839
0.78, 0.0018874, -0.10711, -0.0053657, 0.17202, 5.8657e-06, 0.080704, -0.47386, 0.47386, 7.5547, 28.7014, 0, 0, 17.4911, -37.3829, 0.060108, 1.6254, 25.0458, -8.6815
0.79, 0.007964, -0.10706, -0.022229, 0.17187, 9.4508e-05, 0.079156, -0.47426, 0.47426, 7.408, 28.754, 0, 0, 17.4249, -36.9367, 0.060095, 1.6254, 24.833, -8.1827
0.8, 0.0078803, -0.10701, -0.025123, 0.17171, 0.00030714, 0.079774, -0.47374, 0.47374, 7.4551, 28.714, 0, 0, 17.4423, -37.0514, 0.060083, 1.6254, 24.8974, -8.3374
0.81, 0.0063488, -0.10694, -0.018664, 0.17152, 0.00039921, 0.081532, -0.4733, 0.4733, 7.6087, 28.6908, 0, 0, 17.4232, -36.9732, 0.060072, 1.6255, 25.0319, -8.2824
0.82, 0.009839, -0.10686, -0.026618, 0.17128, 0.000689, 0.081463, -0.47235, 0.47235, 7.5882, 28.6409, 0, 0, 17.3943, -36.8396, 0.060049, 1.6255, 24.9825, -8.1987
0.83, 0.0059667, -0.10676, -0.015392, 0.17102, 0.00047241, 0.081187, -0.47205, 0.47205, 7.574, 28.6216, 0, 0, 17.3838, -36.8294, 0.060022, 1.6255, 24.9578, -8.2078
0.84, 0.0026191, -0.10672, -0.0080947, 0.17091, 0.00041018, 0.082176, -0.47182, 0.47182, 7.6677, 28.5971, 0, 0, 17.4049, -36.9742, 0.06001, 1.6255, 25.0725, -8.377
0.85, -0.0045215, -0.10673, 0.010316, 0.17092, 0.00045366, 0.082276, -0.47144, 0.47144, 7.6781, 28.5447, 0, 0, 17.4706, -37.409, 0.060015, 1.6255, 25.1486, -8.8643
0.86, -0.0016865, -0.10676, 0.0001641, 0.17097, 0.00078857, 0.08415, -0.47026, 0.47026, 7.8304, 28.4843, 0, 0, 17.4611, -37.2678, 0.06003, 1.6255, 25.2915, -8.7835
0.87, -3.2579e-05, -0.10676, -0.0032745, 0.17092, 0.00090648, 0.084434, -0.46926, 0.46926, 7.8493, 28.4323, 0, 0, 17.4424, -37.1342, 0.06004, 1.6255, 25.2917, -8.7019
0.88, 0.0037541, -0.10675, -0.016507, 0.17086, 0.00044339, 0.083069, -0.46929, 0.46929, 7.7471, 28.4465, 0, 0, 17.4213, -36.9456, 0.06005, 1.6255, 25.1684, -8.499
0.89, 0.0043441, -0.10672, -0.020235, 0.17069, 0.00021683, 0.086057, -0.47046, 0.47046, 8.0272, 28.5209, 0, 0, 17.4155, -36.8653, 0.060058, 1.6255, 25.4426, -8.3444
0.9, 0.0021899, -0.10669, -0.011633, 0.17053, 0.00036481, 0.086461, -0.46959, 0.46959, 8.0566, 28.4672, 0, 0, 17.4101, -36.8616, 0.060067, 1.6255, 25.4667, -8.3944
0.91, 0.0016315, -0.10668, -0.0077767, 0.17047, 0.0004206, 0.085034, -0.46889, 0.46889, 7.9256, 28.4208, 0, 0, 17.4127, -36.9201, 0.060075, 1.6255, 25.3383, -8.4993
0.92, -0.0047748, -0.10669, 0.010151, 0.17049, 0.00042317, 0.085102, -0.46838, 0.46838, 7.9345, 28.3643, 0, 0, 17.4674, -37.314, 0.060086, 1.6255, 25.4019, -8.9497
0.93, -0.0055486, -0.10675, 0.01198, 0.1706, 0.00073954, 0.084327, -0.46798, 0.46798, 7.8499, 28.3379, 0, 0, 17.4815, -37.3622, 0.060108, 1.6255, 25.3314, -9.0244
0.94, -0.0074652, -0.10681, 0.017632, 0.17073, 0.00049843, 0.085045, -0.46772, 0.46772, 7.9272, 28.3102, 0, 0, 17.514, -37.5606, 0.060131, 1.6255, 25.4412, -9.2504
0.95, -0.0081314, -0.10687, 0.018644, 0.17089, 0.00032722, 0.086248, -0.46819, 0.46819, 8.0436, 28.3398, 0, 0, 17.5228, -37.5586, 0.060158, 1.6255, 25.5664, -9.2187
0.96, -0.0027994, -0.10694, 0.0037943, 0.17103, 0.00051804, 0.085664, -0.46688, 0.46688, 7.9801, 28.274, 0, 0, 17.5052, -37.3811, 0.060186, 1.6255, 25.4853, -9.1071
0.97, 0.00021417, -0.10696, -0.0065585, 0.17103, 0.00054743, 0.084776, -0.46583, 0.46583, 7.8975, 28.2223, 0, 0, 17.4872, -37.2144, 0.060203, 1.6255, 25.3846, -8.9921
0.98, 0.0017266, -0.10696, -0.012953, 0.17095, 0.00062737, 0.084448, -0.46508, 0.46508, 7.8628, 28.1915, 0, 0, 17.4633, -36.9836, 0.060221, 1.6255, 25.3261, -8.7921
0.99, 0.0034161, -0.10693, -0.018673, 0.1708, 0.00034183, 0.085191, -0.46564, 0.46564, 7.943, 28.2308, 0, 0, 17.4548, -36.887, 0.060235, 1.6255, 25.3978, -8.6563
1, 0.0038197, -0.10691, -0.021111, 0.17066, 5.3696e-19, 0.085384, -0.46639, 0.46639, 7.9776, 28.2692, 0, 0, 17.4677, -36.9641, 0.060253, 1.6255, 25.4453, -8.6949
1.01, 0.0098273, -0.10684, -0.037981, 0.17034, 3.3563e-20, 0.087785, -0.46729, 0.46729, 8.1897, 28.3622, 0, 0, 17.3783, -36.3413, 0.060259, 1.6255, 25.568, -7.9791
1.02, 0.0074167, -0.10676, -0.029853, 0.17001, 0.0001806, 0.088429, -0.46679, 0.46679, 8.2402, 28.3252, 0, 0, 17.3808, -36.4023, 0.060261, 1.6255, 25.6211, -8.0771
1.03, 0.0050831, -0.10671, -0.021836, 0.16981, 0.00015074, 0.090113, -0.467, 0.467, 8.3955, 28.3201, 0, 0, 17.4094, -36.6425, 0.060269, 1.6255, 25.8049, -8.3224
1.04, 0.0067263, -0.10665, -0.023981, 0.16957, 0.0001879, 0.092749, -0.4673, 0.4673, 8.6307, 28.3422, 0, 0, 17.3866, -36.5512, 0.060268, 1.6256, 26.0173, -8.209
1.05, 0.0017006, -0.10661, -0.0076642, 0.16939, 0.00045856, 0.091647, -0.46712, 0.46712, 8.5204, 28.317, 0, 0, 17.4077, -36.7427, 0.060268, 1.6256, 25.9281, -8.4258
1.06, 0.0027145, -0.10658, -0.0089655, 0.16931, 0.00031285, 0.089425, -0.46582, 0.46582, 8.3264, 28.243, 0, 0, 17.3918, -36.67, 0.060268, 1.6256, 25.7181, -8.427
1.07, 0.0010539, -0.10657, -0.0035663, 0.16925, -3.2372e-19, 0.087925, -0.46582, 0.46582, 8.2067, 28.2365, 0, 0, 17.4, -36.7594, 0.060265, 1.6256, 25.6067, -8.5229
1.08, 0.0006131, -0.10656, -0.0024177, 0.16922, 1.0395e-22, 0.087723, -0.46655, 0.46655, 8.1889, 28.2767, 0, 0, 17.4072, -36.8084, 0.060265, 1.6256, 25.5961, -8.5317
1.09, 0.0080878, -0.10652, -0.023769, 0.16911, 5.2398e-05, 0.087172, -0.46682, 0.46682, 8.134, 28.3181, 0, 0, 17.3519, -36.4238, 0.060259, 1.6256, 25.4859, -8.1057
1.1, 0.0080607, -0.10644, -0.022971, 0.16888, -3.0948e-20, 0.088324, -0.4675, 0.4675, 8.2399, 28.362, 0, 0, 17.3293, -36.3409, 0.060238, 1.6256, 25.5692, -7.9789
1.11, 0.0096141, -0.10634, -0.028936, 0.16857, -3.1232e-22, 0.089028, -0.46767, 0.46767, 8.3023, 28.3873, 0, 0, 17.2905, -36.0741, 0.060214, 1.6256, 25.5928, -7.6868
1.12, 0.0079605, -0.10624, -0.024717, 0.16827, 4.9932e-05, 0.090536, -0.46836, 0.46836, 8.4373, 28.4212, 0, 0, 17.2965, -36.1562, 0.060194, 1.6256, 25.7337, -7.735
1.13, 0.0028374, -0.10619, -0.0089601, 0.1681, 8.9729e-05, 0.093576, -0.46824, 0.46824, 8.7116, 28.3977, 0, 0, 17.3223, -36.3783, 0.060186, 1.6257, 26.0339, -7.9806
1.14, 0.00018276, -0.10619, -0.00051385, 0.1681, 0.00026595, 0.095199, -0.46852, 0.46852, 8.8514, 28.3982, 0, 0, 17.3514, -36.6266, 0.060184, 1.6257, 26.2028, -8.2284
1.15, -0.0022664, -0.1062, 0.0089654, 0.16815, 8.2643e-05, 0.095565, -0.46826, 0.46826, 8.894, 28.3723, 0, 0, 17.3703, -36.7819, 0.060186, 1.6256, 26.2643, -8.4096
1.16, 0.001482, -0.10621, -0.0014878, 0.16821, 0.00051793, 0.098715, -0.46691, 0.46691, 9.1559, 28.3004, 0, 0, 17.3489, -36.6555, 0.060184, 1.6256, 26.5048, -8.3551
1.17, -0.0013625, -0.10622, 0.0064243, 0.16825, 0.00043105, 0.097625, -0.46595, 0.46595, 9.0629, 28.2348, 0, 0, 17.3683, -36.7799, 0.060178, 1.6256, 26.4312, -8.545
1.18, -0.0018516, -0.10623, 0.0083649, 0.16833, 0.00029516, 0.095742, -0.46547, 0.46547, 8.9, 28.2012, 0, 0, 17.3776, -36.8576, 0.060175, 1.6256, 26.2776, -8.6564
1.19, -0.0091732, -0.10628, 0.031143, 0.16848, 0.00061152, 0.094248, -0.46428, 0.46428, 8.7527, 28.108, 0, 0, 17.4249, -37.2101, 0.060177, 1.6256, 26.1776, -9.1022
1.2, -0.006704, -0.10636, 0.024248, 0.16877, 0.00043765, 0.092556, -0.46403, 0.46403, 8.6084, 28.088, 0, 0, 17.442, -37.3188, 0.060184, 1.6256, 26.0505, -9.2308
1.21, -0.0068293, -0.10643, 0.024202, 0.16902, 0.00026121, 0.090583, -0.46328, 0.46328, 8.4377, 28.0493, 0, 0, 17.4376, -37.2573, 0.060188, 1.6256, 25.8753, -9.208
1.22, -0.015488, -0.10654, 0.051379, 0.16941, 0.00024348, 0.089452, -0.46289, 0.46289, 8.3406, 27.9872, 0, 0, 17.5282, -37.8947, 0.060202, 1.6256, 25.8688, -9.9075
1.23, -0.0091166, -0.10667, 0.034515, 0.16985, 0.00014815, 0.089385, -0.46332, 0.46332, 8.3368, 28.0256, 0, 0, 17.5134, -37.7641, 0.060215, 1.6255, 25.8501, -9.7385
1.24, -0.012285, -0.10679, 0.044437, 0.17029, 0.00036637, 0.090832, -0.46267, 0.46267, 8.4577, 27.9755, 0, 0, 17.5497, -37.9892, 0.060224, 1.6255, 26.0074, -10.0137
1.25, -0.014645, -0.10692, 0.053031, 0.17078, 0.00060746, 0.090236, -0.46147, 0.46147, 8.3933, 27.8891, 0, 0, 17.5903, -38.2709, 0.060232, 1.6255, 25.9837, -10.3818
1.26, -0.011436, -0.10706, 0.044069, 0.17127, 0.00064503, 0.09314, -0.46111, 0.46111, 8.6515, 27.8776, 0, 0, 17.5843, -38.181, 0.060238, 1.6255, 26.2358, -10.3034
1.27, -0.0069801, -0.10716, 0.032065, 0.17168, 0.00056655, 0.093341, -0.46066, 0.46066, 8.6715, 27.8594, 0, 0, 17.5748, -38.0971, 0.060235, 1.6254, 26.2464, -10.2378
