time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.1, -0.0034514, -0.1099, 0.011284, 0.17996, 0.3232, 0.2455, -0.4853, 0.4853, 7.0908, 29.323, 0, 0, 17.9702, -39.3149, 0.060818, 1.6249, 25.061, -9.9919
0.11, -0.005907, -0.10992, 0.019313, 0.18005, 0.31277, 0.24002, -0.48531, 0.48531, 7.0966, 29.3078, 0, 0, 18.0007, -39.5555, 0.060818, 1.6249, 25.0973, -10.2477
0.12, -0.0062407, -0.10997, 0.020213, 0.1802, 0.30266, 0.2347, -0.48532, 0.48532, 7.0958, 29.3087, 0, 0, 18.0074, -39.5672, 0.060825, 1.6249, 25.1032, -10.2585
0.13, -0.010272, -0.11004, 0.033678, 0.18045, 0.29284, 0.22953, -0.48533, 0.48533, 7.1012, 29.291, 0, 0, 18.0468, -39.8607, 0.060836, 1.6249, 25.1481, -10.5697
0.14, -0.015212, -0.11016, 0.046064, 0.18082, 0.28331, 0.22452, -0.48534, 0.48534, 7.1108, 29.2669, 0, 0, 18.1141, -40.2634, 0.060857, 1.6248, 25.2248, -10.9964
0.15, -0.0064167, -0.11028, 0.020973, 0.18118, 0.27406, 0.21966, -0.48534, 0.48534, 7.0996, 29.2878, 0, 0, 18.0859, -40.0091, 0.06088, 1.6248, 25.1855, -10.7213
0.16, -0.0025373, -0.11031, 0.01034, 0.18133, 0.26464, 0.21581, -0.48441, 0.48441, 7.1891, 29.253, 0, 0, 18.0474, -39.7227, 0.060881, 1.6248, 25.2365, -10.4697
0.17, 0.0055632, -0.11031, -0.013349, 0.18133, 0.25694, 0.20932, -0.48405, 0.48405, 6.958, 29.2622, 0, 0, 17.986, -39.271, 0.060872, 1.6248, 24.9439, -10.0088
0.18, 0.0057103, -0.11027, -0.014756, 0.18124, 0.24908, 0.20375, -0.48471, 0.48471, 6.8268, 29.3076, 0, 0, 17.9712, -39.1775, 0.060857, 1.6248, 24.798, -9.8698
0.19, 0.0075356, -0.11021, -0.020263, 0.1811, 0.24064, 0.19989, -0.48502, 0.48502, 6.8796, 29.3263, 0, 0, 17.9658, -39.1516, 0.06084, 1.6248, 24.8454, -9.8253
0.2, 0.0086422, -0.11014, -0.023042, 0.18091, 0.23292, 0.19522, -0.48433, 0.48433, 6.8195, 29.3008, 0, 0, 17.9221, -38.9023, 0.060819, 1.6248, 24.7416, -9.6015
0.21, 0.0065023, -0.11008, -0.018528, 0.18074, 0.22525, 0.19105, -0.48452, 0.48452, 6.8126, 29.3032, 0, 0, 17.9368, -39.0131, 0.060799, 1.6248, 24.7495, -9.7099
0.22, 0.0048899, -0.11003, -0.012587, 0.1806, 0.21828, 0.18607, -0.48389, 0.48389, 6.6973, 29.2566, 0, 0, 17.9462, -39.1219, 0.060785, 1.6249, 24.6435, -9.8653
0.23, 0.00067243, -0.10999, -0.00058847, 0.18052, 0.21109, 0.18207, -0.48398, 0.48398, 6.6822, 29.2488, 0, 0, 17.9677, -39.3045, 0.060775, 1.6249, 24.6499, -10.0557
0.24, 0.00071097, -0.10999, -0.003062, 0.1805, 0.20373, 0.1789, -0.48421, 0.48421, 6.7436, 29.2709, 0, 0, 17.9563, -39.1861, 0.060771, 1.6249, 24.6999, -9.9152
0.25, -0.0017118, -0.10999, 0.0025326, 0.18051, 0.19621, 0.17655, -0.48492, 0.48492, 6.894, 29.297, 0, 0, 17.9926, -39.426, 0.060776, 1.6249, 24.8866, -10.129
0.26, -0.00065963, -0.11001, 0.00019014, 0.18053, 0.1905, 0.17124, -0.48491, 0.48491, 6.6833, 29.3055, 0, 0, 17.976, -39.2924, 0.060782, 1.6249, 24.6593, -9.9869
0.27, 0.0051618, -0.10999, -0.019496, 0.18047, 0.18371, 0.1685, -0.4856, 0.4856, 6.7521, 29.3678, 0, 0, 17.9391, -38.985, 0.060786, 1.6249, 24.6911, -9.6172
0.28, 0.0041674, -0.10996, -0.017744, 0.18033, 0.17876, 0.16274, -0.48586, 0.48586, 6.4712, 29.3758, 0, 0, 17.9525, -39.0724, 0.060789, 1.6249, 24.4237, -9.6966
0.29, 0.0034834, -0.10993, -0.015576, 0.18019, 0.17297, 0.15912, -0.48723, 0.48723, 6.4199, 29.4604, 0, 0, 17.9483, -39.0263, 0.060798, 1.6249, 24.3681, -9.5659
0.3, 0.0085094, -0.10988, -0.029667, 0.17998, 0.16692, 0.1564, -0.48781, 0.48781, 6.4531, 29.5227, 0, 0, 17.8841, -38.6024, 0.060797, 1.6249, 24.3372, -9.0796
0.31, 0.0043032, -0.10983, -0.016921, 0.17979, 0.161, 0.15375, -0.48746, 0.48746, 6.5017, 29.4807, 0, 0, 17.9208, -38.8847, 0.060797, 1.6249, 24.4225, -9.404
0.32, 0.0084823, -0.10977, -0.030102, 0.17957, 0.1545, 0.15259, -0.48737, 0.48737, 6.7016, 29.4933, 0, 0, 17.8835, -38.5941, 0.060795, 1.6249, 24.5851, -9.1008
0.33, 0.002754, -0.10972, -0.013236, 0.17938, 0.14872, 0.15045, -0.48715, 0.48715, 6.7872, 29.4637, 0, 0, 17.9083, -38.8123, 0.060795, 1.6249, 24.6955, -9.3486
0.34, 0.0046772, -0.10968, -0.020115, 0.17919, 0.14294, 0.14873, -0.48694, 0.48694, 6.9045, 29.4607, 0, 0, 17.8898, -38.6491, 0.060801, 1.6249, 24.7944, -9.1884
0.35, 0.0024564, -0.10963, -0.013752, 0.17897, 0.13791, 0.14595, -0.4862, 0.4862, 6.8921, 29.418, 0, 0, 17.88, -38.5906, 0.060805, 1.625, 24.7721, -9.1726
0.36, -0.00012272, -0.10963, -0.0065282, 0.1789, 0.13267, 0.14394, -0.48623, 0.48623, 6.9646, 29.3997, 0, 0, 17.9196, -38.8737, 0.060823, 1.625, 24.8842, -9.474
0.37, 0.0033891, -0.10961, -0.017422, 0.17876, 0.1281, 0.14099, -0.48591, 0.48591, 6.9113, 29.3983, 0, 0, 17.8826, -38.5987, 0.060835, 1.625, 24.7939, -9.2004
0.38, 0.0075578, -0.10955, -0.026969, 0.17852, 0.12368, 0.1381, -0.48583, 0.48583, 6.8551, 29.4156, 0, 0, 17.8303, -38.2517, 0.060837, 1.625, 24.6854, -8.8361
0.39, 0.0045454, -0.10948, -0.018411, 0.17827, 0.11841, 0.13715, -0.48631, 0.48631, 7.0229, 29.4297, 0, 0, 17.8498, -38.4323, 0.060832, 1.625, 24.8728, -9.0026
0.4, 0.0039297, -0.10945, -0.017701, 0.17813, 0.11407, 0.13476, -0.48669, 0.48669, 7.0155, 29.4452, 0, 0, 17.8645, -38.5249, 0.060841, 1.625, 24.8799, -9.0796
0.41, 0.0046804, -0.10942, -0.020318, 0.17796, 0.10959, 0.13294, -0.48675, 0.48675, 7.0625, 29.4567, 0, 0, 17.8467, -38.3925, 0.060849, 1.625, 24.9092, -8.9357
0.42, 0.0037303, -0.10938, -0.017061, 0.17778, 0.10418, 0.13319, -0.48696, 0.48696, 7.3419, 29.4658, 0, 0, 17.8466, -38.4149, 0.060856, 1.625, 25.1885, -8.9491
0.43, 0.009033, -0.10933, -0.03249, 0.17757, 0.099748, 0.1319, -0.48684, 0.48684, 7.4314, 29.4822, 0, 0, 17.7962, -38.0529, 0.060859, 1.625, 25.2276, -8.5707
0.44, 0.0051015, -0.10924, -0.020677, 0.17725, 0.095213, 0.1311, -0.48691, 0.48691, 7.5765, 29.4758, 0, 0, 17.8035, -38.1598, 0.060852, 1.6251, 25.38, -8.684
0.45, 0.0035493, -0.10917, -0.015365, 0.17702, 0.091401, 0.12922, -0.48592, 0.48592, 7.5897, 29.4091, 0, 0, 17.8098, -38.2417, 0.06085, 1.6251, 25.3995, -8.8325
0.46, -0.00077824, -0.10915, -0.0031406, 0.17689, 0.08803, 0.12676, -0.48572, 0.48572, 7.5313, 29.3846, 0, 0, 17.8324, -38.403, 0.060856, 1.6251, 25.3638, -9.0183
0.47, -0.0036409, -0.10916, 0.0076945, 0.17689, 0.083411, 0.12695, -0.48546, 0.48546, 7.7704, 29.3493, 0, 0, 17.868, -38.6942, 0.06087, 1.6251, 25.6384, -9.345
0.48, -0.0055615, -0.10921, 0.014416, 0.177, 0.080523, 0.12409, -0.48505, 0.48505, 7.6514, 29.3143, 0, 0, 17.8917, -38.8566, 0.060886, 1.6251, 25.5431, -9.5423
0.49, -0.0090585, -0.10928, 0.024846, 0.1772, 0.076065, 0.12447, -0.48517, 0.48517, 7.8981, 29.3086, 0, 0, 17.9264, -39.0732, 0.060909, 1.6251, 25.8245, -9.7645
0.5, -0.0059114, -0.10934, 0.015503, 0.17736, 0.072581, 0.12324, -0.48463, 0.48463, 7.9488, 29.2921, 0, 0, 17.9006, -38.857, 0.060927, 1.6251, 25.8495, -9.5648
0.51, -0.008771, -0.10943, 0.021628, 0.17759, 0.069977, 0.12053, -0.48485, 0.48485, 7.831, 29.2903, 0, 0, 17.9483, -39.1071, 0.060953, 1.625, 25.7793, -9.8168
0.52, -0.010421, -0.10953, 0.027386, 0.17785, 0.066438, 0.11984, -0.48434, 0.48434, 7.9384, 29.2436, 0, 0, 17.9917, -39.3708, 0.060987, 1.625, 25.9301, -10.1272
0.53, -0.009277, -0.10965, 0.026245, 0.17816, 0.063185, 0.11885, -0.48351, 0.48351, 8.0024, 29.1942, 0, 0, 17.9996, -39.4064, 0.061019, 1.625, 26.002, -10.2123
0.54, -0.0088845, -0.10973, 0.024243, 0.1784, 0.060787, 0.11646, -0.48276, 0.48276, 7.8982, 29.1583, 0, 0, 17.9952, -39.3077, 0.061044, 1.625, 25.8934, -10.1494
0.55, -0.0090658, -0.10983, 0.025843, 0.17868, 0.057717, 0.1155, -0.48301, 0.48301, 7.959, 29.1606, 0, 0, 18.0321, -39.5259, 0.06107, 1.625, 25.9911, -10.3653
0.56, -0.0062933, -0.10991, 0.017735, 0.17891, 0.05452, 0.115, -0.4827, 0.4827, 8.0631, 29.151, 0, 0, 18.0221, -39.417, 0.06109, 1.6249, 26.0852, -10.2659
0.57, -0.0089712, -0.10998, 0.023927, 0.17908, 0.052099, 0.11322, -0.48219, 0.48219, 8.0173, 29.1203, 0, 0, 18.0341, -39.4428, 0.061109, 1.6249, 26.0514, -10.3225
0.58, -0.0083069, -0.11006, 0.022556, 0.1793, 0.048922, 0.11308, -0.48175, 0.48175, 8.1548, 29.0908, 0, 0, 18.052, -39.5141, 0.061133, 1.6249, 26.2067, -10.4233
0.59, -0.004023, -0.11012, 0.0098894, 0.17947, 0.046605, 0.11154, -0.48074, 0.48074, 8.1222, 29.0498, 0, 0, 18.0195, -39.2464, 0.061151, 1.6249, 26.1417, -10.1966
0.6, -0.00050452, -0.11013, 0.0017342, 0.17948, 0.044589, 0.10955, -0.48025, 0.48025, 8.0375, 29.0269, 0, 0, 18.0047, -39.1592, 0.061156, 1.6249, 26.0422, -10.1324
0.61, 0.0030724, -0.11013, -0.0083974, 0.17948, 0.042404, 0.10802, -0.48034, 0.48034, 8.0008, 29.0464, 0, 0, 17.9745, -38.9495, 0.061154, 1.6249, 25.9753, -9.9031
0.62, 0.002434, -0.1101, -0.0054143, 0.17943, 0.041407, 0.10439, -0.48005, 0.48005, 7.7198, 29.0313, 0, 0, 17.9632, -38.9113, 0.061144, 1.6249, 25.683, -9.8799
0.63, 0.003395, -0.11008, -0.0065174, 0.17938, 0.039878, 0.10193, -0.48022, 0.48022, 7.5719, 29.0365, 0, 0, 17.9659, -38.9816, 0.06113, 1.6249, 25.5378, -9.945
0.64, 0.0017338, -0.11004, -0.00061936, 0.17931, 0.038287, 0.099786, -0.48074, 0.48074, 7.4539, 29.0683, 0, 0, 17.9564, -38.9573, 0.061112, 1.6249, 25.4103, -9.8889
0.65, 0.0054837, -0.11002, -0.013664, 0.17927, 0.036044, 0.099017, -0.48087, 0.48087, 7.4903, 29.0826, 0, 0, 17.9445, -38.8609, 0.0611, 1.6249, 25.4348, -9.7783
0.66, 0.0028389, -0.10999, -0.0040604, 0.17923, 0.033805, 0.098423, -0.482, 0.482, 7.5448, 29.1346, 0, 0, 17.9662, -39.0831, 0.061085, 1.6249, 25.511, -9.9485
0.67, 0.0055147, -0.10995, -0.011547, 0.17917, 0.032229, 0.096729, -0.48267, 0.48267, 7.4647, 29.1912, 0, 0, 17.9281, -38.8421, 0.061063, 1.6249, 25.3928, -9.6509
0.68, 0.0048736, -0.1099, -0.012444, 0.17906, 0.031399, 0.093779, -0.48284, 0.48284, 7.2379, 29.2111, 0, 0, 17.9104, -38.6858, 0.061043, 1.6249, 25.1482, -9.4747
0.69, 0.00076714, -0.10987, -0.0010464, 0.17899, 0.0292, 0.093525, -0.48337, 0.48337, 7.3221, 29.2239, 0, 0, 17.9468, -38.9516, 0.061033, 1.6249, 25.2689, -9.7278
0.7, 1.6461e-05, -0.10985, 0.00062932, 0.17893, 0.027887, 0.091736, -0.48394, 0.48394, 7.223, 29.2595, 0, 0, 17.9409, -38.9222, 0.061026, 1.6249, 25.1639, -9.6628
0.71, 0.0064514, -0.10982, -0.018571, 0.17886, 0.026192, 0.090772, -0.4842, 0.4842, 7.2142, 29.2944, 0, 0, 17.9008, -38.6362, 0.061017, 1.625, 25.115, -9.3418
0.72, 0.0067581, -0.10975, -0.020883, 0.17864, 0.023939, 0.090971, -0.48483, 0.48483, 7.3381, 29.3415, 0, 0, 17.8771, -38.4713, 0.061001, 1.625, 25.2152, -9.1298
0.73, 0.0068318, -0.10969, -0.020156, 0.17846, 0.022457, 0.089846, -0.4854, 0.4854, 7.3073, 29.3751, 0, 0, 17.8695, -38.4613, 0.060989, 1.625, 25.1768, -9.0861
0.74, 0.0045953, -0.10963, -0.011996, 0.17828, 0.020572, 0.089581, -0.4856, 0.4856, 7.3735, 29.3794, 0, 0, 17.8702, -38.5444, 0.060972, 1.625, 25.2437, -9.1649
0.75, 0.0049464, -0.10957, -0.012368, 0.17813, 0.019265, 0.088295, -0.48509, 0.48509, 7.3192, 29.3541, 0, 0, 17.8516, -38.4524, 0.060956, 1.625, 25.1708, -9.0983
0.76, 0.0059661, -0.10952, -0.014568, 0.17801, 0.017646, 0.087712, -0.48483, 0.48483, 7.3445, 29.3316, 0, 0, 17.8591, -38.5418, 0.060938, 1.625, 25.2035, -9.2101
0.77, 0.0059784, -0.10947, -0.018506, 0.17788, 0.01681, 0.085747, -0.48425, 0.48425, 7.2077, 29.2963, 0, 0, 17.8592, -38.5286, 0.060921, 1.625, 25.0669, -9.2323
0.78, 0.0010972, -0.10943, -0.0050951, 0.17775, 0.016028, 0.083781, -0.48376, 0.48376, 7.0688, 29.2607, 0, 0, 17.8699, -38.6035, 0.060914, 1.625, 24.9387, -9.3429
0.79, 0.0069766, -0.10939, -0.020641, 0.17761, 0.014832, 0.082705, -0.48338, 0.48338, 7.0263, 29.2575, 0, 0, 17.823, -38.299, 0.060908, 1.625, 24.8492, -9.0415
0.8, 0.0080067, -0.10931, -0.023667, 0.17737, 0.012934, 0.083062, -0.48368, 0.48368, 7.1481, 29.2807, 0, 0, 17.8042, -38.1962, 0.060889, 1.6251, 24.9523, -8.9155
0.81, 0.0031482, -0.10923, -0.009645, 0.17713, 0.012693, 0.080366, -0.48312, 0.48312, 6.9184, 29.2358, 0, 0, 17.8157, -38.3359, 0.060869, 1.6251, 24.7341, -9.1001
0.82, -0.00078632, -0.10921, 0.0021165, 0.17708, 0.011501, 0.079565, -0.48272, 0.48272, 6.9038, 29.2025, 0, 0, 17.8328, -38.4637, 0.060866, 1.6251, 24.7366, -9.2612
0.83, -0.0047461, -0.10923, 0.012987, 0.17714, 0.0086989, 0.08193, -0.48318, 0.48318, 7.2522, 29.2047, 0, 0, 17.8848, -38.8403, 0.060874, 1.6251, 25.137, -9.6356
0.84, -0.0050553, -0.10929, 0.013986, 0.1773, 0.007427, 0.081466, -0.4834, 0.4834, 7.2709, 29.2134, 0, 0, 17.9, -38.9256, 0.060889, 1.6251, 25.1709, -9.7122
0.85, -0.004263, -0.10934, 0.01079, 0.17744, 0.0062396, 0.080924, -0.48327, 0.48327, 7.2785, 29.2033, 0, 0, 17.9154, -38.9743, 0.060905, 1.625, 25.1939, -9.771
0.86, -0.0094941, -0.10942, 0.026073, 0.17766, 0.0045797, 0.081366, -0.48322, 0.48322, 7.3983, 29.1844, 0, 0, 17.9567, -39.2321, 0.06093, 1.625, 25.355, -10.0476
0.87, -0.011917, -0.10953, 0.032076, 0.17794, 0.002534, 0.082664, -0.48289, 0.48289, 7.6128, 29.1569, 0, 0, 17.9883, -39.3794, 0.06096, 1.625, 25.6011, -10.2225
0.88, -0.01097, -0.10964, 0.027994, 0.17825, 0.0017601, 0.081607, -0.48242, 0.48242, 7.5539, 29.1286, 0, 0, 18.0082, -39.4216, 0.060995, 1.625, 25.5621, -10.293
0.89, -0.01465, -0.10976, 0.040163, 0.17857, 0.0015518, 0.079543, -0.48151, 0.48151, 7.3786, 29.0605, 0, 0, 18.0473, -39.6633, 0.061032, 1.625, 25.4259, -10.6027
0.9, -0.017961, -0.1099, 0.051277, 0.17896, 0.00063114, 0.078895, -0.48117, 0.48117, 7.3645, 29.0266, 0, 0, 18.0886, -39.911, 0.06107, 1.6249, 25.4531, -10.8844
0.91, -0.018292, -0.11008, 0.052084, 0.17948, 0.00027723, 0.077997, -0.48078, 0.48078, 7.3006, 28.9937, 0, 0, 18.1309, -40.1146, 0.061115, 1.6249, 25.4315, -11.121
0.92, -0.017563, -0.11027, 0.050067, 0.18002, 0.00011933, 0.07977, -0.48121, 0.48121, 7.4674, 29.0167, 0, 0, 18.1586, -40.2155, 0.061162, 1.6249, 25.626, -11.1988
0.93, -0.019643, -0.11045, 0.056112, 0.18052, 8.3409e-05, 0.081035, -0.48138, 0.48138, 7.5832, 29.0206, 0, 0, 18.1955, -40.3682, 0.061208, 1.6248, 25.7787, -11.3476
0.94, -0.021015, -0.11066, 0.059306, 0.18112, 0.00029896, 0.08188, -0.48078, 0.48078, 7.6504, 28.9659, 0, 0, 18.26, -40.716, 0.061262, 1.6248, 25.9105, -11.7501
0.95, -0.020264, -0.11086, 0.057278, 0.18168, 0.00059099, 0.08216, -0.48135, 0.48135, 7.6604, 29.0058, 0, 0, 18.2735, -40.6977, 0.061314, 1.6248, 25.934, -11.6919
0.96, -0.016632, -0.11105, 0.047506, 0.18222, 0.00039078, 0.081403, -0.47941, 0.47941, 7.5999, 28.8997, 0, 0, 18.2757, -40.6229, 0.061363, 1.6247, 25.8756, -11.7232
0.97, -0.016264, -0.11122, 0.046282, 0.1827, 8.3642e-05, 0.081273, -0.47975, 0.47975, 7.602, 28.919, 0, 0, 18.2996, -40.6969, 0.061406, 1.6247, 25.9017, -11.7779
0.98, -0.013176, -0.11136, 0.037063, 0.1831, 5.8172e-05, 0.079511, -0.47994, 0.47994, 7.443, 28.939, 0, 0, 18.2977, -40.6139, 0.061442, 1.6247, 25.7407, -11.6748
0.99, -0.011734, -0.11148, 0.03477, 0.18344, 5.2968e-05, 0.078893, -0.48013, 0.48013, 7.3871, 28.9489, 0, 0, 18.312, -40.6751, 0.061471, 1.6246, 25.6991, -11.7262
1, -0.012099, -0.11159, 0.036031, 0.18378, -7.1067e-31, 0.079789, -0.48113, 0.48113, 7.4697, 29.0093, 0, 0, 18.3229, -40.7083, 0.061497, 1.6246, 25.7926, -11.699
1.01, -0.013763, -0.11173, 0.040219, 0.18418, 0.00020956, 0.078907, -0.48131, 0.48131, 7.3815, 29.0052, 0, 0, 18.3725, -40.9789, 0.061528, 1.6246, 25.754, -11.9737
1.02, -0.01673, -0.11187, 0.048802, 0.18459, -4.9728e-22, 0.0786, -0.48263, 0.48263, 7.3638, 29.0791, 0, 0, 18.4005, -41.0946, 0.061562, 1.6246, 25.7643, -12.0155
1.03, -0.016756, -0.11203, 0.051024, 0.18507, 2.3275e-21, 0.080168, -0.48326, 0.48326, 7.5048, 29.1088, 0, 0, 18.4284, -41.2671, 0.061596, 1.6245, 25.9332, -12.1583
1.04, -0.013436, -0.11218, 0.043411, 0.18553, 0.00010869, 0.078134, -0.48421, 0.48421, 7.3158, 29.1652, 0, 0, 18.4444, -41.3319, 0.061624, 1.6245, 25.7602, -12.1667
1.05, -0.0069602, -0.11228, 0.025152, 0.18589, 0.00046136, 0.076176, -0.48399, 0.48399, 7.1197, 29.1754, 0, 0, 18.4057, -41.0281, 0.061637, 1.6245, 25.5254, -11.8527
1.06, -0.0068607, -0.11235, 0.026988, 0.18616, 0.000107, 0.074895, -0.48615, 0.48615, 7.0209, 29.3022, 0, 0, 18.4147, -41.0944, 0.061639, 1.6245, 25.4356, -11.7922
1.07, -0.0087037, -0.11243, 0.033151, 0.18647, 1.3337e-23, 0.073782, -0.48736, 0.48736, 6.9262, 29.3653, 0, 0, 18.4397, -41.263, 0.06164, 1.6244, 25.3659, -11.8977
1.08, -0.0029696, -0.11249, 0.018599, 0.18674, -2.7596e-23, 0.073843, -0.48825, 0.48825, 6.9288, 29.4423, 0, 0, 18.3914, -40.9545, 0.061632, 1.6244, 25.3201, -11.5122
1.09, -0.00083379, -0.11252, 0.013148, 0.18693, 9.4689e-23, 0.072692, -0.48987, 0.48987, 6.8253, 29.5371, 0, 0, 18.3982, -41.0049, 0.061614, 1.6244, 25.2236, -11.4678
1.1, 0.0043095, -0.11249, -0.0026439, 0.18695, -2.8785e-26, 0.072624, -0.49122, 0.49122, 6.8164, 29.648, 0, 0, 18.3346, -40.5735, 0.061582, 1.6244, 25.151, -10.9255
1.11, 0.0040906, -0.11243, -0.0039288, 0.18686, -1.3238e-21, 0.071885, -0.49213, 0.49213, 6.7499, 29.7061, 0, 0, 18.3233, -40.5046, 0.061544, 1.6244, 25.0733, -10.7985
1.12, 0.0019109, -0.11241, 0.0036136, 0.18689, 1.7733e-22, 0.071824, -0.49295, 0.49295, 6.7463, 29.7351, 0, 0, 18.3578, -40.8004, 0.061519, 1.6244, 25.1041, -11.0653
1.13, -0.0014448, -0.11239, 0.01344, 0.18692, 0.00020088, 0.07218, -0.49277, 0.49277, 6.7691, 29.7202, 0, 0, 18.3622, -40.8635, 0.061493, 1.6244, 25.1313, -11.1433
1.14, 0.00062162, -0.1124, 0.0092728, 0.18703, -1.2875e-19, 0.071005, -0.49266, 0.49266, 6.6729, 29.7111, 0, 0, 18.3623, -40.9085, 0.061469, 1.6244, 25.0352, -11.1974
1.15, 0.00094796, -0.11239, 0.0097152, 0.18712, 0.00017586, 0.069487, -0.49448, 0.49448, 6.5277, 29.8192, 0, 0, 18.3553, -40.9307, 0.06144, 1.6244, 24.883, -11.1115
1.16, -0.0010272, -0.11238, 0.014356, 0.18721, 5.1953e-32, 0.068911, -0.49573, 0.49573, 6.4847, 29.8897, 0, 0, 18.364, -41.0011, 0.061408, 1.6244, 24.8487, -11.1114
1.17, 0.0063014, -0.11236, -0.0064413, 0.18727, 0.00030241, 0.069621, -0.49635, 0.49635, 6.5322, 29.9488, 0, 0, 18.3152, -40.6998, 0.061375, 1.6244, 24.8474, -10.751
1.18, 0.0027415, -0.11232, 0.0023523, 0.18726, 0.0011797, 0.066163, -0.49719, 0.49719, 6.1804, 29.9914, 0, 0, 18.3251, -40.8011, 0.061337, 1.6244, 24.5055, -10.8097
1.19, 0.00040019, -0.11231, 0.0097744, 0.18736, 0.00097938, 0.06479, -0.49791, 0.49791, 6.0676, 30.0204, 0, 0, 18.3525, -41.0166, 0.061311, 1.6244, 24.4201, -10.9962
1.2, 0.0045484, -0.11228, -0.0029722, 0.18737, 0.00047966, 0.063934, -0.49799, 0.49799, 6.0129, 30.0426, 0, 0, 18.3148, -40.7738, 0.061278, 1.6244, 24.3277, -10.7313
1.21, 0.00078545, -0.11226, 0.0095142, 0.18742, 0.00047759, 0.06258, -0.49748, 0.49748, 5.8922, 29.9946, 0, 0, 18.3369, -41.0233, 0.061243, 1.6244, 24.2291, -11.0288
1.22, 0.0039019, -0.11222, -0.00018888, 0.18743, 0.00048337, 0.06081, -0.49857, 0.49857, 5.7323, 30.0669, 0, 0, 18.3196, -40.9272, 0.061206, 1.6244, 24.0518, -10.8603
1.23, 0.0042129, -0.11218, 0.00033913, 0.18744, 0.00050303, 0.059051, -0.4983, 0.4983, 5.572, 30.0641, 0, 0, 18.2862, -40.7327, 0.061168, 1.6244, 23.8582, -10.6686
1.24, 0.0013894, -0.11215, 0.007324, 0.18746, 0.00032814, 0.058823, -0.4978, 0.4978, 5.5613, 30.0164, 0, 0, 18.3167, -40.9923, 0.061132, 1.6244, 23.878, -10.9759
1.25, 0.00075986, -0.11215, 0.011135, 0.18758, 0.00048068, 0.0602, -0.49848, 0.49848, 5.678, 30.053, 0, 0, 18.318, -41.058, 0.061101, 1.6244, 23.996, -11.005
1.26, -0.0063796, -0.11218, 0.031458, 0.18779, 0.00019793, 0.062115, -0.49831, 0.49831, 5.8666, 30.0051, 0, 0, 18.3942, -41.6235, 0.061076, 1.6244, 24.2608, -11.6185
1.27, 0.0030468, -0.11219, 0.0038046, 0.18797, 0.00026867, 0.060321, -0.4985, 0.4985, 5.6985, 30.0566, 0, 0, 18.3159, -41.0744, 0.061048, 1.6244, 24.0144, -11.0178
