time, dqAnkle, qAnkle, dqHip, qHip, ActivationTA, ActivationGAS, ActivationIP, ActivationGM, AnkleTorque, HipTorque, FloorAngle, FloorVel, StiffnessAnkle, StiffnessHip, COM X, Head Z, Total Ankle Torque, Total Hip Torque
0.28, -0.0086998, -0.10905, 0.021812, 0.17622, 0.15118, 0.1641, -0.47822, 0.47822, 7.9158, 28.8963, 0, 0, 17.8965, -38.8945, 0.060924, 1.6251, 25.8124, -9.9982
0.29, -0.0075287, -0.10913, 0.01902, 0.17642, 0.14519, 0.16223, -0.47812, 0.47812, 8.0278, 28.8963, 0, 0, 17.8929, -38.8281, 0.06095, 1.6251, 25.9207, -9.9318
0.3, -0.0038095, -0.1092, 0.0088577, 0.1766, 0.13916, 0.16082, -0.47805, 0.47805, 8.1827, 28.9025, 0, 0, 17.8799, -38.6948, 0.060973, 1.6251, 26.0626, -9.7923
0.31, -0.0060458, -0.10923, 0.014269, 0.17667, 0.1342, 0.15778, -0.47772, 0.47772, 8.1452, 28.8781, 0, 0, 17.896, -38.7714, 0.060987, 1.6251, 26.0412, -9.8933
0.32, 0.0011379, -0.10926, -0.0068094, 0.17674, 0.12894, 0.15565, -0.47737, 0.47737, 8.1977, 28.8752, 0, 0, 17.8662, -38.51, 0.061004, 1.6251, 26.0639, -9.6348
0.33, -0.0046239, -0.10927, 0.011178, 0.17672, 0.12415, 0.15301, -0.47688, 0.47688, 8.1897, 28.8307, 0, 0, 17.8956, -38.7352, 0.061013, 1.6251, 26.0854, -9.9045
0.34, -0.0017285, -0.10931, 0.0017913, 0.1768, 0.11902, 0.15134, -0.47715, 0.47715, 8.2795, 28.8604, 0, 0, 17.8749, -38.5495, 0.06103, 1.6251, 26.1544, -9.6891
0.35, -0.0021172, -0.10933, 0.0050892, 0.17683, 0.11425, 0.14933, -0.47663, 0.47663, 8.3251, 28.8203, 0, 0, 17.89, -38.6838, 0.06104, 1.6251, 26.2151, -9.8635
0.36, 0.0024105, -0.10933, -0.0076698, 0.17683, 0.11055, 0.1456, -0.47663, 0.47663, 8.1601, 28.8378, 0, 0, 17.8529, -38.4237, 0.061041, 1.6251, 26.013, -9.5859
0.37, 5.698e-05, -0.10933, -0.0010789, 0.17682, 0.10627, 0.1433, -0.47638, 0.47638, 8.157, 28.8172, 0, 0, 17.8646, -38.5033, 0.061043, 1.6251, 26.0216, -9.6862
0.38, 3.2538e-05, -0.10933, -0.00044691, 0.17681, 0.10265, 0.14004, -0.47613, 0.47613, 8.0353, 28.8005, 0, 0, 17.8678, -38.5276, 0.061044, 1.6251, 25.9031, -9.7271
0.39, 0.00072236, -0.10933, -0.00016286, 0.17683, 0.098718, 0.13768, -0.47703, 0.47703, 8.0101, 28.847, 0, 0, 17.8803, -38.6369, 0.061044, 1.6251, 25.8903, -9.7899
0.4, -0.00045654, -0.10933, 0.002465, 0.17685, 0.094984, 0.13527, -0.47775, 0.47775, 7.968, 28.8969, 0, 0, 17.8644, -38.5433, 0.061041, 1.6251, 25.8324, -9.6463
0.41, -0.0016386, -0.10936, 0.0062843, 0.17694, 0.091785, 0.13215, -0.47816, 0.47816, 7.8411, 28.9118, 0, 0, 17.8891, -38.7011, 0.061044, 1.6251, 25.7302, -9.7893
0.42, -0.0069151, -0.1094, 0.020498, 0.17706, 0.088222, 0.13002, -0.47892, 0.47892, 7.8228, 28.9331, 0, 0, 17.9449, -39.0703, 0.061052, 1.6251, 25.7678, -10.1372
0.43, -0.013203, -0.1095, 0.03694, 0.17736, 0.0853, 0.12696, -0.47941, 0.47941, 7.6883, 28.9461, 0, 0, 17.9942, -39.3506, 0.061076, 1.625, 25.6825, -10.4045
0.44, -0.010746, -0.10962, 0.02794, 0.17769, 0.081768, 0.12523, -0.47945, 0.47945, 7.6984, 28.9534, 0, 0, 18.0053, -39.3118, 0.061111, 1.625, 25.7037, -10.3584
0.45, -0.0022197, -0.10969, 0.0047453, 0.17785, 0.078389, 0.12345, -0.47967, 0.47967, 7.6908, 28.9986, 0, 0, 17.9463, -38.8657, 0.061133, 1.625, 25.6371, -9.8671
0.46, -0.0033734, -0.1097, 0.0088802, 0.17787, 0.074734, 0.1224, -0.47982, 0.47982, 7.7697, 29.0047, 0, 0, 17.9506, -38.912, 0.06114, 1.625, 25.7202, -9.9073
0.47, 0.0010007, -0.1097, -0.001681, 0.17788, 0.070854, 0.12202, -0.48017, 0.48017, 7.916, 29.0374, 0, 0, 17.9206, -38.7376, 0.061141, 1.625, 25.8366, -9.7002
0.48, -0.00072518, -0.10971, 0.0041963, 0.17792, 0.068353, 0.11924, -0.47983, 0.47983, 7.786, 29.0066, 0, 0, 17.9417, -38.8935, 0.061138, 1.625, 25.7276, -9.8869
0.49, -0.0036058, -0.10972, 0.012932, 0.17798, 0.064896, 0.1185, -0.48027, 0.48027, 7.8829, 29.0331, 0, 0, 17.9403, -38.8999, 0.061134, 1.625, 25.8232, -9.8667
0.5, -0.00067273, -0.10975, 0.0030375, 0.17807, 0.062889, 0.11522, -0.47977, 0.47977, 7.6819, 29.0053, 0, 0, 17.9421, -38.8794, 0.061136, 1.625, 25.624, -9.8741
0.51, 0.0019678, -0.10975, -0.003169, 0.17809, 0.059959, 0.11389, -0.47949, 0.47949, 7.6991, 28.9977, 0, 0, 17.9191, -38.748, 0.061131, 1.625, 25.6182, -9.7502
0.52, 0.0070674, -0.1097, -0.016299, 0.178, 0.057271, 0.11231, -0.47963, 0.47963, 7.6807, 29.0236, 0, 0, 17.8747, -38.4824, 0.061111, 1.625, 25.5554, -9.4588
0.53, 0.015511, -0.10959, -0.041311, 0.17772, 0.054757, 0.11059, -0.47945, 0.47945, 7.6401, 29.0467, 0, 0, 17.7936, -37.9419, 0.061075, 1.625, 25.4338, -8.8951
0.54, 0.011822, -0.10947, -0.032932, 0.17739, 0.052646, 0.1083, -0.47931, 0.47931, 7.5366, 29.0269, 0, 0, 17.804, -38.0753, 0.061038, 1.625, 25.3406, -9.0484
0.55, 0.015904, -0.10932, -0.041962, 0.17699, 0.050317, 0.10661, -0.47914, 0.47914, 7.4924, 29.034, 0, 0, 17.7491, -37.7717, 0.060998, 1.6251, 25.2414, -8.7378
0.56, 0.015332, -0.10916, -0.039427, 0.17658, 0.047962, 0.10516, -0.47953, 0.47953, 7.4726, 29.0628, 0, 0, 17.7123, -37.6409, 0.060948, 1.6251, 25.1849, -8.5781
0.57, 0.017098, -0.10901, -0.046592, 0.17617, 0.045767, 0.10358, -0.4802, 0.4802, 7.4345, 29.1142, 0, 0, 17.6742, -37.4255, 0.060901, 1.6251, 25.1087, -8.3113
0.58, 0.016628, -0.10883, -0.044682, 0.17569, 0.043844, 0.10175, -0.48136, 0.48136, 7.3616, 29.1842, 0, 0, 17.6509, -37.3651, 0.06085, 1.6252, 25.0126, -8.1809
0.59, 0.017753, -0.10868, -0.048413, 0.17526, 0.040614, 0.10259, -0.48271, 0.48271, 7.5903, 29.2682, 0, 0, 17.6236, -37.2694, 0.060803, 1.6252, 25.2138, -8.0012
0.6, 0.017794, -0.1085, -0.046586, 0.1748, 0.038196, 0.10194, -0.4824, 0.4824, 7.6467, 29.2551, 0, 0, 17.5899, -37.1327, 0.060752, 1.6252, 25.2365, -7.8776
0.61, 0.01902, -0.10832, -0.050592, 0.17431, 0.036395, 0.10025, -0.48198, 0.48198, 7.5808, 29.2261, 0, 0, 17.5724, -37.1264, 0.060696, 1.6253, 25.1532, -7.9003
0.62, 0.01627, -0.10815, -0.042538, 0.17386, 0.035024, 0.097884, -0.4814, 0.4814, 7.4332, 29.1935, 0, 0, 17.5448, -37.0346, 0.060644, 1.6253, 24.9781, -7.8412
0.63, 0.012183, -0.10801, -0.029994, 0.1735, 0.033568, 0.095827, -0.48144, 0.48144, 7.3193, 29.1834, 0, 0, 17.5492, -37.1726, 0.060599, 1.6253, 24.8686, -7.9892
0.64, 0.0080143, -0.10791, -0.0197, 0.17326, 0.032023, 0.09408, -0.48129, 0.48129, 7.2376, 29.1634, 0, 0, 17.5634, -37.3054, 0.060562, 1.6253, 24.8009, -8.142
0.65, 0.0053745, -0.10784, -0.010547, 0.17309, 0.029567, 0.094212, -0.48192, 0.48192, 7.3681, 29.1849, 0, 0, 17.5823, -37.5195, 0.060535, 1.6253, 24.9503, -8.3346
0.66, 0.0089327, -0.10777, -0.020404, 0.17295, 0.028198, 0.092399, -0.48143, 0.48143, 7.2674, 29.1743, 0, 0, 17.5353, -37.2324, 0.060503, 1.6253, 24.8027, -8.0581
0.67, 0.013148, -0.10767, -0.033538, 0.17272, 0.026592, 0.091172, -0.4806, 0.4806, 7.2318, 29.1362, 0, 0, 17.4998, -37.0288, 0.060468, 1.6254, 24.7317, -7.8927
0.68, 0.012444, -0.10754, -0.030188, 0.1724, 0.023704, 0.092584, -0.47974, 0.47974, 7.4956, 29.0893, 0, 0, 17.4702, -36.9201, 0.060422, 1.6254, 24.9658, -7.8308
0.69, 0.0071379, -0.10744, -0.017513, 0.17216, 0.021818, 0.09224, -0.47929, 0.47929, 7.5569, 29.047, 0, 0, 17.494, -37.1082, 0.060387, 1.6254, 25.0509, -8.0612
0.7, 0.0063122, -0.10736, -0.016393, 0.17194, 0.020014, 0.0919, -0.4781, 0.4781, 7.6137, 28.9648, 0, 0, 17.509, -37.2393, 0.060361, 1.6254, 25.1226, -8.2745
0.71, 0.0060553, -0.10728, -0.015264, 0.17174, 0.019063, 0.090069, -0.47665, 0.47665, 7.4935, 28.8818, 0, 0, 17.4902, -37.1534, 0.060338, 1.6254, 24.9838, -8.2715
0.72, 0.0019995, -0.10725, -0.0038095, 0.17168, 0.016813, 0.090803, -0.47614, 0.47614, 7.6686, 28.8339, 0, 0, 17.5211, -37.4037, 0.060326, 1.6254, 25.1898, -8.5698
0.73, -0.0041089, -0.10725, 0.013634, 0.17168, 0.015108, 0.090679, -0.47496, 0.47496, 7.74, 28.7496, 0, 0, 17.547, -37.6062, 0.06032, 1.6254, 25.2869, -8.8566
0.74, -0.0073006, -0.1073, 0.023606, 0.17184, 0.013784, 0.089876, -0.47408, 0.47408, 7.7329, 28.6742, 0, 0, 17.5988, -37.9605, 0.060327, 1.6254, 25.3317, -9.2863
0.75, -0.0099721, -0.10738, 0.030522, 0.17211, 0.012438, 0.089246, -0.4729, 0.4729, 7.7404, 28.5977, 0, 0, 17.6234, -38.0775, 0.060342, 1.6254, 25.3638, -9.4798
0.76, -0.012115, -0.10751, 0.038119, 0.17249, 0.011174, 0.088576, -0.47165, 0.47165, 7.7416, 28.5028, 0, 0, 17.6769, -38.4244, 0.060368, 1.6254, 25.4185, -9.9216
0.77, -0.014418, -0.10764, 0.044465, 0.1729, 0.0098244, 0.088128, -0.47073, 0.47073, 7.7648, 28.4452, 0, 0, 17.6982, -38.5116, 0.060395, 1.6254, 25.4631, -10.0664
0.78, -0.014187, -0.10777, 0.045258, 0.17332, 0.0092403, 0.086228, -0.46989, 0.46989, 7.6207, 28.392, 0, 0, 17.7166, -38.6121, 0.060419, 1.6253, 25.3372, -10.2201
0.79, -0.015861, -0.10792, 0.05335, 0.1738, 0.0077025, 0.086162, -0.46999, 0.46999, 7.6884, 28.3804, 0, 0, 17.7606, -38.9334, 0.060442, 1.6253, 25.4491, -10.5531
0.8, -0.013614, -0.10807, 0.044371, 0.17429, 0.0071386, 0.084299, -0.46945, 0.46945, 7.5457, 28.3589, 0, 0, 17.7645, -38.8291, 0.060464, 1.6253, 25.3102, -10.4702
0.81, -0.010255, -0.10818, 0.03755, 0.17468, 0.0059172, 0.083768, -0.46896, 0.46896, 7.5537, 28.3389, 0, 0, 17.7534, -38.743, 0.060478, 1.6252, 25.3071, -10.4041
0.82, -0.0021139, -0.10824, 0.012646, 0.1749, 0.0042521, 0.084195, -0.46845, 0.46845, 7.6685, 28.3285, 0, 0, 17.7178, -38.4641, 0.060474, 1.6252, 25.3862, -10.1356
0.83, -0.0029922, -0.10827, 0.017016, 0.17507, 0.0034004, 0.083211, -0.4673, 0.4673, 7.6197, 28.2609, 0, 0, 17.7169, -38.464, 0.060465, 1.6252, 25.3365, -10.2031
0.84, -6.5174e-05, -0.10831, 0.012877, 0.17528, 0.0017127, 0.083844, -0.46757, 0.46757, 7.7562, 28.273, 0, 0, 17.7158, -38.5559, 0.060448, 1.6252, 25.472, -10.2829
0.85, -0.0016536, -0.10832, 0.017702, 0.17546, 0.00041404, 0.084441, -0.46756, 0.46756, 7.8719, 28.2669, 0, 0, 17.726, -38.66, 0.06042, 1.6252, 25.5979, -10.3931
0.86, -0.0054758, -0.10836, 0.029241, 0.17571, 0.00052174, 0.084589, -0.46716, 0.46716, 7.8812, 28.2308, 0, 0, 17.7528, -38.8764, 0.060399, 1.6252, 25.634, -10.6456
0.87, -0.00037637, -0.10839, 0.015877, 0.17594, 0.00033059, 0.083301, -0.46715, 0.46715, 7.7722, 28.2444, 0, 0, 17.7225, -38.6907, 0.060371, 1.6252, 25.4947, -10.4463
0.88, 0.0010829, -0.10839, 0.01434, 0.1761, 0.00038888, 0.082284, -0.46791, 0.46791, 7.6762, 28.2996, 0, 0, 17.6925, -38.5608, 0.060332, 1.6252, 25.3687, -10.2612
0.89, 0.0053008, -0.10836, 0.0012855, 0.17618, 0.00012072, 0.080692, -0.468, 0.468, 7.5452, 28.3073, 0, 0, 17.6819, -38.5324, 0.060281, 1.6252, 25.2272, -10.2251
0.9, 0.0081585, -0.10829, -0.0074299, 0.17613, 7.4365e-23, 0.080441, -0.46888, 0.46888, 7.5259, 28.3848, 0, 0, 17.6214, -38.1549, 0.060221, 1.6252, 25.1473, -9.7701
0.91, 0.0085024, -0.10819, -0.008059, 0.17603, 0.00017291, 0.078499, -0.46961, 0.46961, 7.3434, 28.4248, 0, 0, 17.6151, -38.2043, 0.06016, 1.6252, 24.9585, -9.7795
0.92, 0.0097719, -0.10811, -0.014796, 0.17594, 2.5157e-05, 0.077914, -0.47065, 0.47065, 7.2985, 28.4853, 0, 0, 17.6117, -38.2163, 0.060102, 1.6252, 24.9102, -9.7309
0.93, 0.0089309, -0.108, -0.014203, 0.17577, 0.00017946, 0.076168, -0.47023, 0.47023, 7.1332, 28.4731, 0, 0, 17.5773, -38.0083, 0.060044, 1.6252, 24.7105, -9.5353
0.94, 0.0072667, -0.10792, -0.0066286, 0.17566, 0.0015819, 0.072138, -0.47112, 0.47112, 6.7044, 28.5197, 0, 0, 17.5756, -38.0965, 0.059992, 1.6252, 24.2801, -9.5768
0.95, 0.0082672, -0.10785, -0.0099597, 0.17559, -1.8866e-18, 0.074796, -0.47117, 0.47117, 7.0191, 28.5209, 0, 0, 17.5675, -38.1136, 0.05994, 1.6252, 24.5866, -9.5927
0.96, 0.0053811, -0.10778, -0.00055006, 0.17553, 0.00041613, 0.072286, -0.47256, 0.47256, 6.7741, 28.5952, 0, 0, 17.5698, -38.2373, 0.059886, 1.6252, 24.3439, -9.6421
0.97, 0.0034436, -0.10772, 0.0044033, 0.17551, 0.00011547, 0.073397, -0.47241, 0.47241, 6.8891, 28.5819, 0, 0, 17.5733, -38.3001, 0.059837, 1.6252, 24.4625, -9.7182
0.98, 0.0055064, -0.10768, -0.0015923, 0.17554, 7.2615e-05, 0.072361, -0.4729, 0.4729, 6.7972, 28.6194, 0, 0, 17.5504, -38.1882, 0.059791, 1.6252, 24.3476, -9.5688
0.99, 0.0066451, -0.10762, -0.0054032, 0.1755, 0.0016073, 0.068077, -0.47236, 0.47236, 6.3384, 28.5903, 0, 0, 17.5357, -38.1285, 0.059742, 1.6252, 23.8741, -9.5382
1, 0.0081804, -0.10755, -0.011233, 0.17543, 0.0013785, 0.066465, -0.47257, 0.47257, 6.2035, 28.6118, 0, 0, 17.5085, -37.9879, 0.059692, 1.6252, 23.712, -9.3761
1.01, 0.011421, -0.10746, -0.022445, 0.17528, 0.0012572, 0.064745, -0.47303, 0.47303, 6.054, 28.6467, 0, 0, 17.4851, -37.8622, 0.059642, 1.6252, 23.5391, -9.2156
1.02, 0.01244, -0.10733, -0.025383, 0.17503, 0.0008043, 0.0637, -0.47306, 0.47306, 5.9806, 28.6607, 0, 0, 17.4443, -37.652, 0.059585, 1.6253, 23.4249, -8.9913
1.03, 0.011319, -0.10722, -0.02103, 0.1748, 0.0010318, 0.061392, -0.47251, 0.47251, 5.7625, 28.6242, 0, 0, 17.434, -37.6715, 0.059531, 1.6253, 23.1965, -9.0473
1.04, 0.0092473, -0.10711, -0.014511, 0.1746, 0.00043725, 0.061243, -0.47231, 0.47231, 5.7775, 28.6112, 0, 0, 17.417, -37.6594, 0.059473, 1.6253, 23.1945, -9.0482
1.05, 0.0089702, -0.10701, -0.015383, 0.17444, 0.00069673, 0.062955, -0.47215, 0.47215, 5.9199, 28.5998, 0, 0, 17.411, -37.6666, 0.059422, 1.6253, 23.3309, -9.0668
1.06, 0.0060768, -0.10691, -0.0093219, 0.17425, 0.00096128, 0.062482, -0.47173, 0.47173, 5.8657, 28.5696, 0, 0, 17.4144, -37.7197, 0.059374, 1.6253, 23.2801, -9.15
1.07, 0.0030791, -0.10686, -0.0001424, 0.17419, 0.00063255, 0.063925, -0.47202, 0.47202, 6.0131, 28.5675, 0, 0, 17.4472, -38.0038, 0.059342, 1.6253, 23.4603, -9.4363
1.08, 0.0065679, -0.10682, -0.0093423, 0.17417, 0.00071422, 0.06645, -0.47193, 0.47193, 6.2361, 28.569, 0, 0, 17.4237, -37.9002, 0.05931, 1.6253, 23.6598, -9.3312
1.09, 0.0043531, -0.10678, -0.0040955, 0.17412, 0.0010397, 0.064712, -0.47147, 0.47147, 6.0639, 28.5455, 0, 0, 17.4112, -37.8336, 0.059277, 1.6253, 23.4751, -9.2881
1.1, 0.0052252, -0.10674, -0.0077582, 0.17411, 0.0006954, 0.064073, -0.47122, 0.47122, 6.0228, 28.5309, 0, 0, 17.4094, -37.8214, 0.05925, 1.6253, 23.4322, -9.2904
1.11, 0.005592, -0.10669, -0.0091136, 0.17401, 0.00089456, 0.062027, -0.47061, 0.47061, 5.8286, 28.4996, 0, 0, 17.3891, -37.7312, 0.059219, 1.6253, 23.2177, -9.2315
1.12, 0.0054584, -0.10662, -0.0095485, 0.17389, 0.00066687, 0.062638, -0.47092, 0.47092, 5.8942, 28.5258, 0, 0, 17.3684, -37.6003, 0.059187, 1.6253, 23.2626, -9.0746
1.13, 0.0074299, -0.10656, -0.014822, 0.17377, 0.00057135, 0.062131, -0.47093, 0.47093, 5.8533, 28.5249, 0, 0, 17.3622, -37.6077, 0.059156, 1.6254, 23.2155, -9.0828
1.14, 0.011593, -0.10647, -0.027341, 0.17357, 0.00064645, 0.063199, -0.47086, 0.47086, 5.9451, 28.5332, 0, 0, 17.3237, -37.4001, 0.059118, 1.6254, 23.2688, -8.8669
1.15, 0.010421, -0.10635, -0.025156, 0.17328, 0.0007086, 0.063977, -0.47072, 0.47072, 6.0119, 28.5337, 0, 0, 17.2921, -37.2332, 0.059074, 1.6254, 23.304, -8.6995
1.16, 0.0078429, -0.10626, -0.016845, 0.17307, 0.00077933, 0.065754, -0.4706, 0.4706, 6.17, 28.5135, 0, 0, 17.3058, -37.3996, 0.059038, 1.6254, 23.4758, -8.8861
1.17, 0.012934, -0.10616, -0.032887, 0.17285, 0.00094734, 0.066533, -0.46993, 0.46993, 6.2305, 28.4974, 0, 0, 17.2488, -37.0082, 0.059004, 1.6254, 23.4793, -8.5108
1.18, 0.011622, -0.10605, -0.030663, 0.17257, 0.0011314, 0.066315, -0.46928, 0.46928, 6.2027, 28.4574, 0, 0, 17.2389, -36.9867, 0.058968, 1.6254, 23.4415, -8.5293
1.19, 0.010944, -0.10594, -0.030288, 0.17225, 0.00095656, 0.064977, -0.46847, 0.46847, 6.0905, 28.414, 0, 0, 17.2179, -36.87, 0.058934, 1.6255, 23.3084, -8.456
1.2, 0.0062864, -0.10586, -0.017597, 0.17203, 0.00085345, 0.065702, -0.46849, 0.46849, 6.1631, 28.3918, 0, 0, 17.2575, -37.1874, 0.058912, 1.6255, 23.4206, -8.7956
1.21, 0.0031379, -0.1058, -0.0064412, 0.17189, 0.00075645, 0.067699, -0.46859, 0.46859, 6.3484, 28.3889, 0, 0, 17.2638, -37.3037, 0.058896, 1.6255, 23.6122, -8.9147
1.22, 0.0065571, -0.10576, -0.016725, 0.17179, 0.00071295, 0.066622, -0.46878, 0.46878, 6.2524, 28.4128, 0, 0, 17.2335, -37.1053, 0.058878, 1.6255, 23.4859, -8.6926
1.23, 0.0070065, -0.10567, -0.016671, 0.17156, 0.00071522, 0.065636, -0.46842, 0.46842, 6.1627, 28.3993, 0, 0, 17.1979, -36.9514, 0.058848, 1.6255, 23.3605, -8.5521
1.24, 0.0080895, -0.10558, -0.020242, 0.17135, 0.00060094, 0.066492, -0.46853, 0.46853, 6.2455, 28.4075, 0, 0, 17.1872, -36.9075, 0.05882, 1.6255, 23.4327, -8.5001
1.25, 0.0057274, -0.10552, -0.014201, 0.17119, 0.00055048, 0.067806, -0.4689, 0.4689, 6.367, 28.4244, 0, 0, 17.1904, -36.9656, 0.058796, 1.6255, 23.5574, -8.5412
1.26, 0.0026173, -0.10547, -0.0043152, 0.17107, 0.00068423, 0.067852, -0.46837, 0.46837, 6.3658, 28.3817, 0, 0, 17.2035, -37.109, 0.058778, 1.6255, 23.5693, -8.7273
1.27, 0.0050688, -0.10544, -0.011878, 0.17101, 0.00069094, 0.069243, -0.46832, 0.46832, 6.4907, 28.3826, 0, 0, 17.192, -37.0478, 0.058762, 1.6255, 23.6827, -8.6652
